Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MUNICIPALIDAD DISTRITAL DE SOCABAYA,PE-RUC  20190520286,PERU AREQUIPA SAN MARTÍN MANZANA L LOTE 12 P.T DE SOCABAYA,"Arequipa, Peru",-16.4057001,-71.5400994,APPROXIMATE
GOBIERNO REGIONAL DE LAMBAYEQUE Sede Central,PE-RUC  20479569780,PERU LAMBAYEQUE AV. JUAN TOMIS STACK NO 975LAMBAYEQUE - CHICLAYO - CHICLAYO,"Juan Tomis Stack 975, Chiclayo 14011, Peru",-6.7760404,-79.869323,ROOFTOP
GOBIERNO REGIONAL DEL CALLAO - HOSPITAL DE APOYO SAN JOSE,PE-RUC  20380486351,PERU CALLAO JR. LAS MAGNOLIAS - REYNOSO 475 CALLAO,"Las Magnolias 475, Callao 07036, Peru",-12.0125322,-77.0961008,RANGE_INTERPOLATED
"SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE CHIMBOTE, CASMA Y HUARMEY",PE-RUC  20136341066,PERU ANCASH JR. LA CALETA N° 146  176,"N, Malvas 02627, Peru",-9.9285017,-77.6590709,APPROXIMATE
CORTE SUPERIOR DE JUSTICIA DE LIMA NORTE,PE-RUC  20550734223,PERU LIMA AV. CARLOS IZAGUIRRE NRO. 176 LIMA - LIMA - INDEPENDENCIA,"Av. Carlos Izaguirre 176, Independencia 15311, Peru",-11.9889591,-77.0594851,ROOFTOP
MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO - CHEPEN,PE-RUC  20192401004,PERU LA LIBERTAD CALLE ARCO Nº301 PUEBLO NUEVO,"Pueblo Nuevo, 13850, Peru",-7.210516,-79.582819,APPROXIMATE
UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE,PE-RUC  20174950971,PERU LIMA AV ENRIQUE GUZMAN Y VALLE SN LURIGANCHO  CHOSICA,"Avenida Enrique Guzmán y Valle, Lurigancho-Chosica 15472, Peru",-11.93777,-76.69254,GEOMETRIC_CENTER
DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,PE-RUC  20602236596,PERU LIMA CESAR VALLEJO  S/N CUADRA 13,"Cesar Vallejos, Comas 15327, Peru",-11.9362348,-77.0470521,GEOMETRIC_CENTER
INSTITUTO NACIONAL DE ESTADISTICA,PE-RUC  20131369981,PERU LIMA AV. GRAL. GARZÓN LIMA,"Av. Gral. Eugenio Garzón, Jesús María 15072, Peru",-12.0729869,-77.0502601,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE VILCABAMBA - LA CONVENCION,PE-RUC  20170327391,PERU CUSCO PLAZA DE ARMAS,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
ZONA REGISTRAL N° IX SEDE LIMA - UNIDAD EJECUTORA Nº 002-SUNARP Sede Lima,PE-RUC  20260998898,PERU LIMA Av. Edgardo Rebagliati 561,"Av. Edgardo Rebagliati 561, Lima 15072, Peru",-12.0797902,-77.040759,RANGE_INTERPOLATED
MUNICIPALIDAD PROVINCIAL DE SULLANA,PE-RUC  20154477021,PERU PIURA JR. BOLIVAR Nº160,"Piura, Peru",-5.1782884,-80.6548882,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE YARABAMBA,PE-RUC  20221150733,PERU AREQUIPA CALLE AMERICA NO 102,"Av. America 102, Alto Selva Alegre 04004, Peru",-16.3822455,-71.52206249999999,ROOFTOP
DEFENSORIA DEL PUEBLO,PE-RUC  20304117142,PERU LIMA JR. UCAYALI 388 LIMA,"Defensoría del Pueblo, Jr. Ucayali 388, Lima 15001, Peru",-12.0491256,-77.0295943,ROOFTOP
GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,PE-RUC  20486020882,PERU HUANCAVELICA JR. TORRE TAGLE 336,"Jr. Torre Tagle 336, Huancavelica 09001, Peru",-12.7887469,-74.97359039999999,RANGE_INTERPOLATED
ZONA REGISTRAL N° XIII SEDE TACNA,PE-RUC  20154470281,PERU TACNA CALLE ARICA NRO 731 TACNA,"C. Arica 731, Tacna 23003, Peru",-18.0229708,-70.2492151,ROOFTOP
GOBIERNO REGIONAL DE LAMBAYEQUE-TRANSPORTES,PE-RUC  20394805140,PERU LAMBAYEQUE CARRETERA PIMENTEL 5.5 CHICLAYO CHICLAYO LAMBAYEQUE,"Pimentel, Peru",-6.8060042,-79.8973526,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE - LIMA,PE-RUC  20131377062,PERU LIMA AV.GENERAL VIVANCO No 859,"Av. Gral. Manuel I. Vivanco 859, Pueblo Libre 15084, Peru",-12.0781005,-77.06245009999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ATE - VITARTE,PE-RUC  20131378620,PERU LIMA CARRETERA CENTRAL KM 7.5,"Ctra. Central, Lima, Peru",-12.0138422,-76.8828473,GEOMETRIC_CENTER
SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA,PE-RUC  20131366028,PERU LIMA JR. CAHUIDE 785 LIMA,"Jr. Cahuide 785, Ate 15487, Peru",-12.0190156,-76.88448129999999,RANGE_INTERPOLATED
FONDO MIVIVIENDA S.A.,PE-RUC  20414671773,PERU LIMA AV. PASEO DE LA REPUBLICA Nº 3121 SAN ISIDRO LIMA,"Av. P.º de la República 3121, San Isidro 15047, Peru",-12.0951186,-77.02367890000001,ROOFTOP
MUNICIPALIDAD DISTRITAL DE MAQUIA,PE-RUC  20199428994,PERU LORETO MAQUIA,"Maquia, 16430, Peru",-6.3069102,-74.7337069,APPROXIMATE
MEJORA DE LA CALIDAD DE SERVICIOS REGISTRALES - RENIEC,PE-RUC  20605034358,PERU LIMA AV. CANAVAL Y MOREYRA NRO. 385,"Av. Canaval y Moreyra 385, San Isidro 15047, Peru",-12.0968519,-77.02275159999999,ROOFTOP
FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL,PE-RUC  20509139700,PERU LIMA PASEO DE LA REPUBLICA 3101 LIMA,"Av. P.º de la República 3101, San Isidro 15047, Peru",-12.0949977,-77.02364829999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE TALARA - PARIÑAS,PE-RUC  20146713824,PERU PIURA AV. FAUSTINO SANCHEZ CARRION S/N,"Piura, Peru",-5.1782884,-80.6548882,APPROXIMATE
GOBIERNO REGIONAL DE LIMA - DIRECCIÓN REGIONAL DE AGRICULTURA DE LIMA PROVINCIAS,PE-RUC  20530944817,PERU LIMA CALLE AUGUSTO B. LEGUIA S/N CUADRA 3 HUACHO,"Jr. Augusto B. Leguía, Huacho, Peru",-11.1084093,-77.6027422,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CCARHUAYO,PE-RUC  20221781211,PERU CUSCO PLAZA DE ARMAS S/N - CCARHUAYO,"Ccarhuayo, 08175, Peru",-13.5428719,-71.35868549999999,APPROXIMATE
EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE CORONEL PORTILLO S.A.,PE-RUC  20128985841,PERU UCAYALI JULIO C. ARANA N° 433,"Julio C. Arana 433, Pucallpa 25001, Peru",-8.377064299999999,-74.5269558,ROOFTOP
GOBIERNO REGIONAL DE LA LIBERTAD - GERENCIA REGIONAL DE EDUCACION LA LIBERTAD,PE-RUC  20222053154,PERU LA LIBERTAD AV.  AMERICA  SUR  Nº 2870 TRUJILLO,"Av. América Sur 2870, Trujillo 13008, Peru",-8.1260914,-79.0287874,ROOFTOP
EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,PE-RUC  20232236273,PERU UCAYALI CIRCUNVALACION N° 300,"Ucayali, Peru",-9.8251183,-73.087749,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE PUNO,PE-RUC  20146247084,PERU PUNO JR. DEUSTUA N° 458-PUNO,"Jr. Deustua 458, Puno 21001, Peru",-15.8402204,-70.027991,ROOFTOP
MUNICIPALIDAD DISTRITAL DE GORGOR,PE-RUC  20221090498,PERU LIMA AV. 28 DE JULIO PLAZA DE ARMAS S/N,"Av. 28 de Julio, Lima, Peru",-12.0627478,-77.0262624,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CASTILLA,PE-RUC  20172618864,PERU PIURA CALLE AYACUCHO Nº 414,"Ayacucho 414, Piura 20001, Peru",-5.1973291,-80.6272279,RANGE_INTERPOLATED
BANCO CENTRAL DE RESERVA DEL PERÚ,PE-RUC  20122476309,PERU LIMA Jr. Miró Quesada 445-445,"Jr. Sta. Rosa 445, Lima 15001, Peru",-12.0501251,-77.0290892,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ILABAYA,PE-RUC  20171895147,PERU TACNA PLAZA ALFONSO UGARTE S/N ILABAYA,"Ilabaya 23800, Peru",-17.4204023,-70.5127345,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE RIO SANTIAGO,PE-RUC  20182121453,PERU AMAZONAS PLAZA PRINCIPAL PUERTO GALILEA,"Puerto Galilea 01840, Peru",-3.983333,-78.11666699999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE OLLANTAYTAMBO,PE-RUC  20200737211,PERU CUSCO PLAZA DE ARMAS S/N OLLANTAYTAMBO URUBAMBA CUSCO,"PPRP+CH3, Plaza de armas s/n, Ollantaytambo 08676, Peru",-13.2590146,-72.2636354,ROOFTOP
UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,PE-RUC  20166550239,PERU ANCASH AV.CENTENARIO HUARAZ,"Av. Centenario, Huaraz, Peru",-9.5030085,-77.5345247,GEOMETRIC_CENTER
CONTRALORIA GENERAL DE LA REPUBLICA,PE-RUC  20131378972,PERU LIMA JIRON CAMILO CARRILLO Nº 114 - LIMA,"Jirón Coronel Camilo Carrillo 114, Jesús María 15072, Peru",-12.0734682,-77.0373987,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE,PE-RUC  20146917314,PERU AMAZONAS JR. ANGAMOS Nº 349 - BAGUA GRANDE,"Angamos 349, Bagua Grande 01621, Peru",-5.754826599999999,-78.44243709999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE PAITA,PE-RUC  20162361440,PERU PIURA JR. PLAZA DE ARMAS S/N - PAITA,"Piura, Peru",-5.1782884,-80.6548882,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SALAS - ICA,PE-RUC  20189111321,PERU ICA PLAZA DE ARMAS S/N - SALAS - ICA,"Ica, Peru",-14.07546,-75.7341811,APPROXIMATE
HOSPITAL DE EMERGENCIAS PEDIATRICAS,PE-RUC  20139776403,PERU LIMA AV. GRAU 800 LIMA,"Av. Miguel Grau 800, La Victoria 15033, Peru",-12.058656,-77.02255869999999,ROOFTOP
PODER JUDICIAL,PE-RUC  20159981216,PERU LIMA Av. Colmena (Nicolás de Piérola) 745 LIMA,"Av. Nicolás de Piérola 745, Lima 15001, Peru",-12.0502484,-77.03658109999999,ROOFTOP
UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 04 - COMAS,PE-RUC  20260014987,PERU LIMA AV. EL MAESTRO  PERUANO - ALT. KM. 8.5  AV. TUPAC AMARU LIMA,"Maestro Peruano, Comas 15311, Peru",-11.964253,-77.062016,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PACHACAMAC,PE-RUC  20174614271,PERU LIMA JR. PARAISO Nº206,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD METROPOLITANA DE LIMA,PE-RUC  20131380951,PERU LIMA CAMANA N 566,"Jr. Camaná 566, San Martín de Porres 15106, Peru",-12.0316417,-77.0812875,ROOFTOP
OFICINA NACIONAL DE PROCESOS ELECTORALES,PE-RUC  20291973851,PERU LIMA JR WASHINGTON 1894,"Jr. Washington 1894, Lima 15046, Peru",-12.0632987,-77.03913039999999,ROOFTOP
INSTITUTO TECNOLOGICO DE LA PRODUCCION,PE-RUC  20131369477,PERU CALLAO CARRETERA A VENTANILLA KM. 5.2,"Carr a Ventanilla, Ventanilla, Peru",-11.9189396,-77.1292166,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE LIMA-UNIDAD EJECUTORA LIMA SUR,PE-RUC  20491321661,PERU LIMA Panamerica  Sur Km 144.5,"Carr. Panamericana Sur, Santiago de Surco 15039, Peru",-12.1360295,-76.9803376,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE RICRAN,PE-RUC  20280875431,PERU JUNIN PLAZA PRINCIPAL SN DISTRITO RICRAN,"3MJP+JR2 Plaza Principal De Concepción, 755, Concepción 12126, Peru",-11.9184824,-75.3129751,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COLQUIOC,PE-RUC  20205785486,PERU ANCASH AV. RICARDO PALMA S/N CHASQUITAMBO,"Chasquitambo 02500, Peru",-10.3125583,-77.6159729,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ISLAY,PE-RUC  20184482208,PERU AREQUIPA AV. AREQUIPA NO 225,"Av. Arequipa 225, Arequipa 04017, Peru",-16.3808271,-71.5423385,RANGE_INTERPOLATED
UNIDAD EJECUTORA DEL PLIEGO 011 MINISTERIO DE SALUD-DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,PE-RUC  20602251641,PERU LIMA MARTINEZ DE PINILLOS NRO. 124 B,"Jiron Martinez de Pinillos 124, Barranco 15063, Peru",-12.1444592,-77.02225059999999,ROOFTOP
GOBIERNO REGIONAL DE LAMBAYEQUE - GERENCIA REGIONAL DE AGRICULTURA LAMBAYEQUE,PE-RUC  20396088127,PERU LAMBAYEQUE AV. AREQUIPA   N°  138- URB LOS LIBERTADORES CHICLAYO,"Arequipa 138, Chiclayo 14011, Peru",-6.7707412,-79.8556933,ROOFTOP
UNIVERSIDAD NACIONAL DE MOQUEGUA,PE-RUC  20449347448,PERU MOQUEGUA CALLE ANTIGUA DE SAMEGUA Nº A-8A MOQUEGUA,"C. Antigua de Samegua, Moquegua 18001, Peru",-17.1829891,-70.9048495,GEOMETRIC_CENTER
AUTORIDAD DE TRANSPORTE URBANO PARA LIMA Y CALLAO,PE-RUC  20604932964,PERU LIMA CALLE JOSÉ GALVEZ N° 550 INT. 601 (CRUCE AV. GRAU CON CALLE JOSÉ GÁLVEZ),"601, C. José Galvez 550, Miraflores 15074, Peru",-12.1211023,-77.0351716,ROOFTOP
GOBIERNO REGIONAL DE LA LIBERTAD - DIRECCIÓN REGIONAL DE SALUD LA LIBERTAD,PE-RUC  20218911189,PERU LA LIBERTAD CALLE LAS  ESMERALDAS Nº 403 - URB. STA. INES - TRUJILLO,"Las Esmeraldas 403, Trujillo 13011, Peru",-8.1014465,-79.03905759999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE BELLAVISTA,PE-RUC  20175467671,PERU SAN MARTIN AV. SAN MARTIN # 681 - FRENTE LA PLAZA DE ARMAS DEL 3ER. PISO,"Av. San Martín 681, Lima 15438, Peru",-11.977293,-76.99349649999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,PE-RUC  20147026529,PERU PIURA GENERAL MEDINA Nº110,"Las Mercedes Mz Q lote 3, Castilla, Piura 20002, Peru",-5.1907078,-80.5910171,GEOMETRIC_CENTER
HOSPITAL SANTA ROSA,PE-RUC  20171604355,PERU LIMA AV. BOLÍVAR CDRA.8 LIMA,"8, Lima 15001, Peru",-12.0543401,-77.0335978,APPROXIMATE
GOBIERNO REGIONAL DE CAJAMARCA UNIDAD EJECUTORA PROGRAMAS REGIONALES - PROREGION,PE-RUC  20491553791,PERU CAJAMARCA LA JUSTICIA NRO 172 H 20 URB LA ALAMEDA,"20, La Justicia 172, Cajamarca 06001, Peru",-7.145912,-78.5099569,ROOFTOP
PRESIDENCIA DEL CONSEJO DE MINISTROS,PE-RUC  20168999926,"PERU LIMA JIRÓN CARABAYA, CUADRA 1, S/N - LIMA","Jirón Carabaya, Lima 15001, Peru",-12.0503006,-77.0328955,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DEL CUSCO,PE-RUC  20177217043,PERU CUSCO PLAZA CUSIPATA,"F2M9+5X2 Plaza Regocijo, Cusco 08002, Peru",-13.5171153,-71.9801131,GEOMETRIC_CENTER
JURADO NACIONAL DE ELECCIONES,PE-RUC  20131378549,PERU LIMA JR. LAMPA 946 LIMA,"Jr. Lampa 946, Lima 15001, Peru",-12.0530486,-77.0335965,ROOFTOP
MUNICIPALIDAD DISTRITAL DE RIO NEGRO,PE-RUC  20146678221,PERU JUNIN AV. DEFENSORES DE LA PAZ  S/N,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PARCONA,PE-RUC  20175239023,PERU ICA AV.JHON F. KENNEDY No 500,"John F Kennedy 500, Ica 11003, Peru",-14.0450315,-75.7021883,RANGE_INTERPOLATED
UNIDAD EJECUTORA SUB REGION DE DESARROLLO ILO Nº 003,PE-RUC  20532480397,PERU MOQUEGUA VENECIA Nº 222 - ILO,"Av. Venecia 222, Ilo 18601, Peru",-17.6501922,-71.34677789999999,RANGE_INTERPOLATED
FONDO INTANGIBLE SOLIDARIO DE SALUD,PE-RUC  20546736718,PERU LIMA AV. MANUEL SEBASTIAN UGARTE Y NRO. 450 LIMA - LIMA - SAN ISIDRO,"Ca. Los Eucaliptos 555, San Isidro 15073, Peru",-12.0988141,-77.0443023,ROOFTOP
MINISTERIO DE COMERCIO EXTERIOR Y TURISMO,PE-RUC  20504774288,PERU LIMA CALLE UNO OESTE Nº 050 - URB. CORPAC - SAN ISIDRO - LIMA,"C. 1 Oeste 50, San Isidro 15036, Peru",-12.0981982,-77.01454509999999,ROOFTOP
UNIVERSIDAD NACIONAL DE TUMBES,PE-RUC  20177689051,PERU TUMBES AV UNIVERSITARIA SN PAMPA GRANDE,"av universitaria, Tumbes 24002, Peru",-3.5689645,-80.4229394,GEOMETRIC_CENTER
SUPERINTENDENCIA NACIONAL DE SERVICIOS DE SANEAMIENTO,PE-RUC  20158219655,PERU LIMA AV. BERNARDO MONTEAGUDO 210-216 - MAGDALENA DEL MAR,"C. Bernardo Monteagudo 210, Magdalena del Mar 15076, Peru",-12.0968458,-77.05891989999999,ROOFTOP
INSTITUTO NACIONAL DE CALIDAD - INACAL,PE-RUC  20600283015,PERU LIMA LAS CAMELIAS NRO 815,"Las Camelias, La Molina 15023, Peru",-12.0792812,-76.9671277,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CHINCHERO,PE-RUC  20164370349,PERU CUSCO PLAZA DE ARMAS S/N CHINCHERO,"Chinchero, Peru",-13.3964033,-72.0514291,APPROXIMATE
UNIVERSIDAD NACIONAL DE JAEN,PE-RUC  20487463737,PERU CAJAMARCA MARISCAL CASTILLA 115,"Jr. Ramon Castilla 115, Cajamarca 06003, Peru",-7.170202,-78.5111051,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SAMEGUA,PE-RUC  20154470108,PERU MOQUEGUA AV. LOS INCAS S/N FRENTE A LA PLAZA DE ARMAS DEL DISTRITO DE SAMEGUA,"Av. Los Incas, Moquegua 18001, Peru",-17.1813336,-70.9000789,GEOMETRIC_CENTER
