Entidad,RUC,original_address,formatted_address,lat,lng,confidence
GOBIERNO REGIONAL DE LA LIBERTAD - GERENCIA  REGIONAL  DE AGRICULTURA,PE-RUC  20219793252,PERU LA LIBERTAD PROLONTACION UNION Nº 2562,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE JAMALCA,PE-RUC  20190339450,PERU AMAZONAS JIRION SAN MARTIN S/N  JAMALCA,"Jamalca 01610, Peru",-5.863364499999999,-78.2581951,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MARA,PE-RUC  20201520364,PERU APURIMAC PLAZA DE ARMAS SN,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUANCHACO,PE-RUC  20167736468,PERU LA LIBERTAD AV. LA RIBERA NO 725 - HUANCHACO,"Av la Ribera 725, Huanchaco, Peru",-8.079832099999999,-79.12172079999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ANCO - LA MAR,PE-RUC  20194773120,PERU AYACUCHO PLAZA PRINCIPAL CHIQUINTIRCA ANCO,"Chiquintirca, Peru",-13.0601523,-73.7069753,APPROXIMATE
GOBIERNO REGIONAL DE PIURA - GERENCIA SUBREGIONAL  LUCIANO CASTILLO COLONNA,PE-RUC  20315880069,PERU PIURA CARRETERA SULLANA - TAMBOGRANDE SULLANA,"Carr. Sullana - Tambogrande, Sullana, Peru",-4.9145186,-80.6692148,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE LAMBAYEQUE-SALUD,PE-RUC  20163833094,PERU LAMBAYEQUE PROLONGACION SALAVERRY 1610 CHICLAYO,"Av. Salaverry 1610, Chiclayo 14009, Peru",-6.7688636,-79.8645894,ROOFTOP
MUNICIPALIDAD DISTRITAL DE PUCUSANA,PE-RUC  20131372699,PERU LIMA AV. GRAU Nº309,"Av. Miguel Grau, Lima, Peru",-12.0578231,-77.0212363,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE SAN MARTÍN - SALUD ALTO HUALLAGA,PE-RUC  20531320574,PERU SAN MARTIN JR. PEDRO GÓMEZ CDRA 7 TOCACHE,"Tocache, Peru",-8.1892608,-76.51887909999999,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE REQUENA,PE-RUC  20165979967,PERU LORETO CALLE FRANCISCO DE ASIS NO 138 142,"142, C. San Francisco de Asís 138, Iquitos 16001, Peru",-3.745259099999999,-73.257465,ROOFTOP
MUNICIPALIDAD DISTRITAL DE MOTUPE,PE-RUC  20162368703,PERU LAMBAYEQUE CALLE TUPAC AMARU Nº531 2DO. PISO,"Túpac Amaru, Chiclayo 14009, Peru",-6.7658762,-79.846857,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE LORETO- RED DE SALUD ALTO AMAZONAS YURIMAGUAS,PE-RUC  20450241564,PERU LORETO CALLE ALFONSO WENINGER Nº 237-B BARRIO MOISES TONG LEE,"Alfonso Weninger, Yurimaguas 16501, Peru",-5.8963759,-76.1135062,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE ICA-HOSPITAL REGIONAL DE ICA,PE-RUC  20162406052,PERU ICA PROLONGACION AYABACA SN CAMINO HUACAHINA,"Ayabaca, Ica 11004, Peru",-14.074559,-75.7562258,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE UMACHIRI,PE-RUC  20222370982,PERU PUNO PLAZA DE ARMAS Nº107,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE PALCO,PE-RUC  20287355701,PERU AYACUCHO SAN PEDRO DE PALCO,"San Pedro de Palco, 05780, Peru",-14.3039624,-74.4760088,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE PALLASCA - CABANA,PE-RUC  20224324601,PERU ANCASH PLAZA DE ARMAS NO 106 2DO PISO,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 01 - SAN JUAN DE MIRAFLORES,PE-RUC  20344832138,PERU LIMA AV. LOS ANGELES - PAMPLONA BAJA LIMA,"Pamplona Baja, Lima 15803, Peru",-12.1465397,-76.9751074,APPROXIMATE
FORTALECIMIENTO DEL SISTEMA NACIONAL DE VIGILANCIA EN SALUD PÚBLICA,PE-RUC  20609540649,PERU LIMA RICARDO RIVERA NAVARRETE NRO 395,"Ricardo Flores 395, San Isidro 15046, Peru",-12.090985,-77.0269177,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE PADRE ABAD - AGUAYTIA,PE-RUC  20188331581,PERU UCAYALI AV. SIMON BOLIVAR Nº 536 - 546 - AGUAYTIA,"Av. Simon Bolivar 536, Aguaytia 25551, Peru",-9.0368394,-75.5078183,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE PUCYURA,PE-RUC  20159310192,PERU CUSCO PLAZA DE ARMAS,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
EMPRESA NACIONAL DE PUERTOS S.A.,PE-RUC  20100003199,PERU CALLAO AV MANCO CAPAC NRO 225,"Manco Capac 225, Carmen de La Legua - Reynoso 07006, Peru",-12.0413774,-77.096938,ROOFTOP
"INSTITUTO GEOLOGICO, MINERO Y METALURGICO",PE-RUC  20112919377,PERU LIMA AV. CANADA 1470 - SAN BORJA,"Av. Canadá 1470, San Borja 15034, Peru",-12.0854337,-77.00885459999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE CHUPACA,PE-RUC  20174790320,PERU JUNIN JR.GRAU 390,"Jr. Grau 390, Concepción 12126, Peru",-11.9156804,-75.3139592,RANGE_INTERPOLATED
GOBIERNO REGIONAL DE LA LIBERTAD - RED SALUD SANCHEZ CARRION - HOSPITAL LEONCIO PRADO,PE-RUC  20222308080,PERU LA LIBERTAD AV.  10 DE JULIO 209 HUAMACHUCO,"Av. 10 de Julio 209, Huamachuco 13301, Peru",-7.8172758,-78.0437348,ROOFTOP
EMPRESA DE GENERACION ELECTRICA MACHUPICCHU,PE-RUC  20218339167,PERU CUSCO MACHUPICCHU S/N. CENTRAL TÉRMICA DOLORESPATA,"Av Jorge L. Navarrete K. Dolorespata, Cusco 08007, Peru",-13.5278598,-71.9731286,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE APURIMAC - RED DE SALUD COTABAMBAS,PE-RUC  20491244811,PERU APURIMAC PZA. PLAZA DE ARMAS NRO. SN (JR ANDAHUAYLAS PLAZA DE ARMAS CTO SALUD) APURIMAC - AYMARAES - CHALHUANCA,"Chalhuanca 03560, Peru",-14.2951956,-73.24230039999999,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE EL DORADO VILLA SAN JOSE DE SISA,PE-RUC  20154547097,PERU SAN MARTIN JR. TACNA Nº475,"Jr. Tacna, Magdalena del Mar 15086, Peru",-12.0910201,-77.0713973,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN ISIDRO - LIMA,PE-RUC  20130534211,PERU LIMA AV. LOS INCAS Nº 270,"Av. Los Incas 270, Comas 15313, Peru",-11.91678,-77.0430554,RANGE_INTERPOLATED
GOBIERNO REGIONAL DE APURIMAC-SALUD APURIMAC,PE-RUC  20163779707,PERU APURIMAC AV. DANIEL ALCIDES CARRION ABANCAY,"Av. Daniel Alcides Carrión, Abancay 03001, Peru",-13.638739,-72.8827854,GEOMETRIC_CENTER
CENTRAL DE COMPRAS PUBLICAS - PERU COMPRAS,PE-RUC  20600927818,PERU LIMA AV REPUBLICA DE PANAMA NRO 3629,"Av. República de Panamá 3629, San Isidro 15047, Peru",-12.100696,-77.0186404,ROOFTOP
ZONA REGISTRAL N° V SEDE TRUJILLO,PE-RUC  20176360497,PERU LA LIBERTAD AV. LARCO 1212 URB LOS PINOS,"Av. Larco 1212, Trujillo 13008, Peru",-8.1256903,-79.04010629999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE NAPO,PE-RUC  20165973683,PERU LORETO BARRIO JUAN BAUTISTA S/N,"Iquitos, Peru",-3.7437644,-73.2515532,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUALLANCA - BOLOGNESI,PE-RUC  20222304921,PERU ANCASH JR. AREQUIPA S/N,"Jr. Arequipa, Chimbote 02803, Peru",-9.0659561,-78.5907923,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE POMAHUACA,PE-RUC  20201570892,PERU CAJAMARCA CALLE BALTA 173 POMAHUACA JAEN CAJAMARCA,"Ca. Balta, Pomahuaca, Peru",-5.9318471,-79.2284216,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE LAS LOMAS,PE-RUC  20147034467,PERU PIURA JR. GRAU Nº374,"Calle Almte. Miguel Grau, Peru",-4.6553223,-80.2449807,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE RANRAHIRCA,PE-RUC  20213370210,PERU ANCASH PLAZA DE ARMAS S/N - RANRAHIRCA,"Ranrahirca 02152, Peru",-9.1737279,-77.72303169999999,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE GRAU - CHUQUIBAMBILLA,PE-RUC  20201962031,PERU APURIMAC AV.GRAU-EDIFICIO CENTRO CIVICO,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE GRAN CHIMU - CASCAS,PE-RUC  20184048427,PERU LA LIBERTAD JR.28 DE JULIO Nº 500 CASCAS,"28 de Julio 500, Cascas 13781, Peru",-7.479667000000001,-78.8198744,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CHOCOPE,PE-RUC  20175640135,PERU LA LIBERTAD BOLIVAR Nº295,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ACORA,PE-RUC  20169031674,PERU PUNO AV.PANAMERICANA S/N,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CONILA,PE-RUC  20190690874,PERU AMAZONAS JR.BOLOGNESI,"Jr. Bolognesi, La Peca, Peru",-5.6075143,-78.438609,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CARACOTO,PE-RUC  20172870873,PERU PUNO JIRON AREQUIPA Nº 100,"Jr. Arequipa 100, Puno 21001, Peru",-15.8364734,-70.0281387,ROOFTOP
MUNICIPALIDAD DISTRITAL DE PALCA - TACNA,PE-RUC  20186788886,PERU TACNA CARRETERA TACNA LA PAZ KM 52 DISTRITO PALCA,"Palca 23550, Peru",-17.7776013,-69.95883289999999,APPROXIMATE
GOBIERNO REGIONAL DE JUNÍN - INSTITUTO REGIONAL DE ENFERMEDADES NEOPLÁSICAS DEL CENTRO,PE-RUC  20608738593,PERU JUNIN AV. PROGRESO N° 1235,"Av. Progreso 1235, Huancayo 12007, Peru",-12.0382556,-75.21126980000001,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE AJOYANI,PE-RUC  20207352871,PERU PUNO PLAZA MANCO CAPAC S/N,"Manco Capac, Puno 21001, Peru",-15.8388961,-70.031602,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ACARI,PE-RUC  20162405919,PERU AREQUIPA PLAZA DE ARMAS  S/N  - ACARI,"Acarí 04550, Peru",-15.4384565,-74.6180833,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MILPUC,PE-RUC  20183972007,PERU AMAZONAS CALLE SIN NOMBRE,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,PE-RUC  20521286769,PERU LIMA CALLE MANUEL GONZALES OLAECHEA NRO. 247 - URB. CORPAC,"C. Manuel Gonzales Olaechea 247, San Isidro 15047, Peru",-12.0988467,-77.0246707,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA),PE-RUC  20131371455,PERU LIMA JR.TRUJILLO SUR Nº496,"Jr. Trujillo Sur, Lurigancho-Chosica 15468, Peru",-11.9369591,-76.6978164,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - HUARAZ,PE-RUC  20146921427,PERU ANCASH JR. PABLO PATRON NO 257,"Pablo Patron 257, Huaraz 02002, Peru",-9.5165458,-77.5317439,ROOFTOP
UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURIMAC,PE-RUC  20527056579,PERU APURIMAC AV. ARENAS 121 ABANCAY,"Ave Arenas 121, Abancay 03001, Peru",-13.6362302,-72.875215,ROOFTOP
MUNICIPALIDAD DISTRITAL DE PICHARI,PE-RUC  20317337150,PERU CUSCO PLAZO PRINCIPAL S/N PICHARI,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE HUAMANGA,PE-RUC  20143137296,PERU AYACUCHO PORTAL MUNICIPAL NO 44,"Portal Municipal 44, Ayacucho 05003, Peru",-13.1603141,-74.2248108,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SUPE,PE-RUC  20177901963,PERU LIMA JR.SAN MARTIN Nº446,"Jr. San Martín, Lima 15086, Peru",-12.0900789,-77.0763131,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE POROTO,PE-RUC  20197196000,PERU LA LIBERTAD CALLE CESAR VALLEJO NO 155 POROTO,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN ANDRES,PE-RUC  20184022207,PERU ICA AV. SAN MARTIN No 550,"Av San Martin 550, Ica 11001, Peru",-14.0688294,-75.72940659999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CHACLACAYO,PE-RUC  20131368233,PERU LIMA AV.NICOLAS AYLLON Nº856 - CHACLACAYO,"Av. Nicolás Ayllón, Chaclacayo, Peru",-11.9784961,-76.7819325,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE LARES,PE-RUC  20159312055,PERU CUSCO PLAZA DE ARMAS   S/N LARES,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE CHEPEN,PE-RUC  20178862074,PERU LA LIBERTAD CALLE ATAHUALPA Nº 650 - CHEPEN,"Jr. Atahualpa 650, Chepén 13871, Peru",-7.2276435,-79.4294398,ROOFTOP
"CONSEJO NACIONAL DE CIENCIA, TECNOLOGIA E INNOVACION TECNOLOGICA",PE-RUC  20135727394,PERU LIMA CALLE GRIMALDO DEL SOLAR NO 346,"C. Grimaldo del Solar 346, Miraflores 15074, Peru",-12.1253968,-77.0260502,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAN GABAN,PE-RUC  20195270938,PERU PUNO AV. INAMBARI S/N,"Puno, Peru",-15.234875,-70.050314,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PATAZ,PE-RUC  20275817814,PERU LA LIBERTAD PLAZA DE ARMAS S/N 2do PISO,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE RECTA,PE-RUC  20170016123,PERU AMAZONAS JR.SAN MARTIN,"Jr. San Martin, 01150, Peru",-5.8243647,-77.9691851,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ANGASMARCA,PE-RUC  20201403724,PERU LA LIBERTAD AV. CESAR VALLEJO NO 300,"Av. César Vallejo 300, Trujillo 13006, Peru",-8.1108843,-79.0179124,RANGE_INTERPOLATED
MUNICIPALIDAD PROVINCIAL DE JAUJA,PE-RUC  20183093941,PERU JUNIN JR.AYACUCHO 856-2DO PISO,"2DO PISO, Jr. Ayacucho 856, Jauja 12601, Peru",-11.7755961,-75.5004088,ROOFTOP
MUNICIPALIDAD DISTRITAL DE APATA,PE-RUC  20208820266,PERU JUNIN APATA,"Apata, Peru",-11.8542782,-75.3557927,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ONGON,PE-RUC  20354264936,PERU LA LIBERTAD PLAZA DE ARMAS DE ONGON S/N,"Ongón 13560, Peru",-8.209091899999999,-76.9830277,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PAUCARPATA,PE-RUC  20167264868,PERU AREQUIPA PLAZA DE ARMAS Nº 106 PAUCARPATA,"Pl. de Armas 106, Paucarpata 04008, Peru",-16.432775,-71.50466779999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE HUARMEY,PE-RUC  20142747155,PERU ANCASH PLAZA INDEPENDENCIA S/N,"Independencia, Peru",-9.508099800000002,-77.5046101,APPROXIMATE
PROGRAMA PARA LA GENERACION DE EMPLEO SOCIAL INCLUSIVO ¿TRABAJA PERU¿,PE-RUC  20504007945,HTTPS://WWW.GOB.PE/TRABAJAPERU,,,,NOT_FOUND
GOBIERNO REGIONAL DE AYACUCHO - PROGRAMA REGIONAL DE IRRIGACION Y DESARROLLO RURAL INTEGRADO,PE-RUC  20494642078,PERU AYACUCHO AV. LA CANTUTA MZA. Q LOTE. 16 LOS ARTESANOS AYACUCHO - HUAMANGA - AYACUCHO,"Ayacucho, Peru",-13.1638737,-74.22356409999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUACULLANI,PE-RUC  20214364612,PERU PUNO 28 DE JULIO PLAZA DE ARMAS S/N,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD DISTRITAL DE JOSE LEONARDO ORTIZ,PE-RUC  20148364975,PERU LAMBAYEQUE AV. SAENZ PEÑA Nº2151,"Av. Sáenz Peña, Peru",-6.7661743,-79.835291,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE BELLAVISTA - SULLANA,PE-RUC  20154477293,PERU PIURA TRANSVERSAL MORROPON Nº500,"Morropon, Piura, Peru",-5.1893511,-80.6668552,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE CAJAMARCA-HOSPITAL GENERAL DE JAEN,PE-RUC  20230089630,PERU CAJAMARCA PROLONGACIÓN HUAMANTANGA JAEN,"Prolong. Huamantanga, Jaén 06801, Peru",-5.7063366,-78.8044755,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE YANAHUARA,PE-RUC  20162586956,PERU AREQUIPA CALLE MIGUEL GRAU 402,"Ca. Miguel Grau 402, Arequipa 04014, Peru",-16.3764502,-71.5623368,RANGE_INTERPOLATED
UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,PE-RUC  20148421014,PERU ICA PROLONGACION AYABACA Nº C-9 URBANIZACION SAN JOSE,"Ayabaca, Ica 11004, Peru",-14.074559,-75.7562258,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE JULCAN,PE-RUC  20202951393,PERU LA LIBERTAD AV. CESAR VALLEJOS S/N MZ.J,"Av. César Vallejo, Peru",-8.1005903,-79.0093522,GEOMETRIC_CENTER
