Entidad,RUC,original_address,formatted_address,lat,lng,confidence
"EMPRESA MUNICIPAL, URBANIZADORA Y CONSTRUCTORA S.A.C.",PE-RUC  20187071284,NO DISPONIBLE,,,,NOT_FOUND
POPULAR Y PORVENIR CIA. DE SEGUROS EN LIQUIDACION,PE-RUC  20100024510,NO DISPONIBLE,,,,NOT_FOUND
DIRECCION EJECUTIVA DE PROYECTOS-DEP,PE-RUC  20380418356,NO DISPONIBLE,,,,NOT_FOUND
CONSEJO NACIONAL DE CAMELIDOS SUDAMERICANOS,PE-RUC  20174198030,NO DISPONIBLE,,,,NOT_FOUND
CENTRO DE ENTRENAMIENTO PESQUERO DE PAITA,PE-RUC  20172627006,NO DISPONIBLE,,,,NOT_FOUND
MUNICIPALIDAD DISTRITAL DE QUILCAPUNCO,PE-RUC  20195320111,NO DISPONIBLE,,,,NOT_FOUND
PROGRAMA HUASCARAN UE 029,PE-RUC  20505569483,NO DISPONIBLE,,,,NOT_FOUND
MEJORAMIENTO  DE LA CALIDAD DE LA EDUCACION EN EL NIVEL INICIAL UE 028,PE-RUC  20381015018,NO DISPONIBLE,,,,NOT_FOUND
INSTITUTO ANTÁRTICO PERUANO - INANPE,PE-RUC  20507975624,INSTITUTO ANTÁRTICO PERUANO - INANPE PE-RUC 20507975624,Peru,-9.189967,-75.015152,APPROXIMATE
PROYECTO DE EDUCACIÓN EN AREAS RURALES UE 030,PE-RUC  20508379049,NO DISPONIBLE,,,,NOT_FOUND
MEJORAMIENTO DE LA CALIDAD DE LA EDUCACION PRIMARIA UE 027,PE-RUC  20381014127,NO DISPONIBLE,,,,NOT_FOUND
UNIDAD DE INTELIGENCIA FINANCIERA DEL PERU,PE-RUC  20506456143,UNIDAD DE INTELIGENCIA FINANCIERA DEL PERU PE-RUC 20506456143,Peru,-9.189967,-75.015152,APPROXIMATE
PROYECTO ESPECIAL TITULACION DE TIERRAS Y CATASTRO RURAL,PE-RUC  20144755759,NO DISPONIBLE,,,,NOT_FOUND
INSTITUTO DE DESARROLLO DE RECURSOS HUMANOS,PE-RUC  20131376929,NO DISPONIBLE,,,,NOT_FOUND
COMISION  PARA LA PROMOCION DEL PERU,PE-RUC  20254937887,COMISION  PARA LA PROMOCION DEL PERU PE-RUC 20254937887,Peru,-9.189967,-75.015152,APPROXIMATE
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DEPARTAMENTAL (PROVIAS DEPARTAMENTAL),PE-RUC  20504807984,NO DISPONIBLE,,,,NOT_FOUND
INSTITUTO NACIONAL DE CONCESIONES Y CATASTRO MINERO,PE-RUC  20131369396,NO DISPONIBLE,,,,NOT_FOUND
COMISION DE PROMOCION DE LA PEQUEÑA Y MICROEMPRESA,PE-RUC  20420270063,NO DISPONIBLE,,,,NOT_FOUND
INSTITUTO NACIONAL DE BECAS Y CREDITO EDUCATIVO,PE-RUC  20131371374,NO DISPONIBLE,,,,NOT_FOUND
FERROCARRIL HUANCAYO - HUANCAVELICA,PE-RUC  20282135907,NO DISPONIBLE,,,,NOT_FOUND
GOBIERNO REGIONAL DE AYACUCHO - PROYECTO ESPECIAL RIO CACHI,PE-RUC  20143117261,NO DISPONIBLE,,,,NOT_FOUND
CONSEJO NACIONAL DE DESCENTRALIZACION,PE-RUC  20505062231,NO DISPONIBLE,,,,NOT_FOUND
CONSEJO NACIONAL DE TASACIONES,PE-RUC  20128307266,NO DISPONIBLE,,,,NOT_FOUND
INSTITUTO NACIONAL DE INVESTIGACION Y CAPACITACION EN TELECOMUNICACIONES,PE-RUC  20131365641,NO DISPONIBLE,,,,NOT_FOUND
INSTITUTO NACIONAL DE INFRAESTRUCTURA EDUCATIVA Y DE SALUD,PE-RUC  20131374047,NO DISPONIBLE,,,,NOT_FOUND
MUNICIPALIDAD DISTRITAL DE BARRANCA,PE-RUC  20191682719,NO DISPONIBLE,,,,NOT_FOUND
ADMINISTRADORA DE ACUERDOS DE GESTION,PE-RUC  20381677401,NO DISPONIBLE,,,,NOT_FOUND
TRANSPORTES AEREOS NACIONALES SELVA - TANS,PE-RUC  20187099961,NO DISPONIBLE,,,,NOT_FOUND
SERVICIO DE ADMINISTRACION TRIBUTARIA DE PISCO,PE-RUC  20452685435,NO DISPONIBLE,,,,NOT_FOUND
APOYO PARA MEJORAR LA OFERTA PRODUCTIVA Y FACILITAR EL COMERCIO EXTERIOR,PE-RUC  20508320150,NO DISPONIBLE,,,,NOT_FOUND
CAJA MUNICIPAL DE AHORRO Y CREDITO DE CHINCHA S.A.,PE-RUC  20325180791,NO DISPONIBLE,,,,NOT_FOUND
DIVISION DE POLICIA DE TRANSITO,RUC no disponible,NO DISPONIBLE,,,,NOT_FOUND
GOBIERNO REGIONAL DE PUNO-CARRETERA TRANSOCEANICA,PE-RUC  20145698121,NO DISPONIBLE,,,,NOT_FOUND
COMITÉ DE ADMINISTRACION  CETICOS,PE-RUC  20213253337,NO DISPONIBLE,,,,NOT_FOUND
PROYECTO PROTRANSPORTE DE LIMA,PE-RUC  20131380951,NO DISPONIBLE,,,,NOT_FOUND
GOBIERNO REGIONAL DE LA LIBERTAD-MICRO REGION SANCHEZ CARRION,PE-RUC  20438619641,NO DISPONIBLE,,,,NOT_FOUND
OFICINA NACIONAL DE COOPERACION POPULAR,PE-RUC  20509074659,NO DISPONIBLE,,,,NOT_FOUND
UE 008 PAR - MIMDES PROGRAMA DE APOYO DE REPOBLAMIENTO Y DESARROLLO DE ZONA DE EMERGENCIA,PE-RUC  20509069655,NO DISPONIBLE,,,,NOT_FOUND
UNIDAD AGRARIA DEPARTAMENTAL LIMA-CALLAO - UADLC,PE-RUC  20430954122,NO DISPONIBLE,,,,NOT_FOUND
MUNICIPALIDAD DISTRITAL DE CHONTALI,PE-RUC  20201602506,PERU CAJAMARCA JIRON COMERCIO S/N PLAZA DE ARMAS CHONTALI,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TUPE,PE-RUC  20190323294,PERU LIMA PLAZA DE ARMAS S/N,"Lima Main Square, Jr. Junín cdra. 1, Lima 15001, Peru",-12.0459618,-77.0305324,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LLOQUE,PE-RUC  20223517880,PERU MOQUEGUA PLAZA PRINCIPAL,"Moquegua, Peru",-17.1882694,-70.93179500000001,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CORANI,PE-RUC  20205221353,PERU PUNO SAN MARTIN S/N,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MORROPON,PE-RUC  20148445037,PERU PIURA LIMA Nº808,"Lima, Piura 20001, Peru",-5.1936388,-80.6248305,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE PAUCARTAMBO,PE-RUC  20200557159,PERU CUSCO PLAZA DE ARMAS PAUCARTAMBO No 124,"Pl. de Armas, Cusco 08006, Peru",-13.5449653,-71.8837695,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MANGAS,PE-RUC  20212823831,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN NICOLAS,PE-RUC  20200965192,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUARANGO,PE-RUC  20143189091,PERU CAJAMARCA JIRON 13 DE JUNIO N° 248,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
GOBIERNO REGIONAL DE PASCO-SALUD AIS HOSPITAL DANIEL A.CARRION,PE-RUC  20194048034,PERU PASCO AV. LOS INCAS YANACANCHA,"Av. Los Incas, Cerro De Pasco 19001, Peru",-10.6651461,-76.2518528,GEOMETRIC_CENTER
COMISION NACIONAL DE INVESTIGACION Y DESARROLLO AEROESPACIAL,PE-RUC  20131371889,PERU LIMA LUIS FELIPE VILLARAN 1069 LIMA,"Luis Felipe Villarán 1069, San Isidro 15046, Peru",-12.1025738,-77.0288382,ROOFTOP
DIRECCION DE SALUD IV L.E. - UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO,PE-RUC  20512311122,PERU LIMA PROLONG. AV. CANTO GRANDE Nº  S/N,"Av. Canto Grande, San Juan de Lurigancho, Peru",-11.9918483,-77.0149221,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE PASCO-SALUD,PE-RUC  20193980644,PERU PASCO AV. LOS INCAS CERRO DE PASCO,"Av. Los Incas, Cerro De Pasco 19001, Peru",-10.6651461,-76.2518528,GEOMETRIC_CENTER
MINISTERIO DE LA PRODUCCIÓN,PE-RUC  20504794637,PERU LIMA CALLE UNO OESTE Nº 060 URB. CORPAC,"C. 1 Oeste, San Isidro 15036, Peru",-12.0981317,-77.0143919,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE ANTONIO RAYMONDI - LLAMELLIN,PE-RUC  20195408557,PERU ANCASH PLAZA DE ARMAS Nº 120,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
GOBIERNO REGIONAL DE LORETO-TRANSPORTES,PE-RUC  20408632146,PERU LORETO AV. ABELARDO QUIÑONES - SAN JUAN IQUITOS,"KM, Av. José Abelardo Quiñones 4, Iquitos 16008, Peru",-3.7750448,-73.2880783,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CAHUACHO,PE-RUC  20218890327,PERU AREQUIPA AV.LIBERTAD,"Av. Libertad, Peru",-17.0985538,-71.7760822,GEOMETRIC_CENTER
ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO AYACUCHO S.A,PE-RUC  20143079075,PERU AYACUCHO JR. MANCO CAPAC N° 342,"Jr Manco Capac 342, Ayacucho 05001, Peru",-13.1562313,-74.2250038,ROOFTOP
UNIVERSIDAD NACIONAL DE FRONTERA - SULLANA,PE-RUC  20526270364,PERU PIURA CAL. SAN HILARION NRO. S-N VILLA PERU-CANADA-SULLANA PIURA - SULLANA - SULLANA,"37VC+2PR, Av. Toronto, Sullana 20103, Peru",-4.9073863,-80.7282189,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE VICE,PE-RUC  20159249779,PERU PIURA AV. MIGUEL FERRO NO 285 VICE SECHURA PIURA,"Av. Vice 285, Piura 20001, Peru",-5.1907114,-80.6428768,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE COLCABAMBA - TAYACAJA,PE-RUC  20185726216,PERU HUANCAVELICA PLAZA PRINCIPAL DE COLCABAMBA S/N,"Colcabamba 09320, Peru",-12.4,-74.7,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE NESHUYA,PE-RUC  20209167531,PERU UCAYALI LUCIANO ALEGRIA MONTE ALEGRE MZA 01 LOTE 06,"Ucayali, Peru",-9.8251183,-73.087749,APPROXIMATE
ESTABLECIMIENTO DE SALUD MUNICIPAL,PE-RUC  20600575806,PERU AREQUIPA AV PUMACAHUA SN,"Av. Mateo Pumacahua, Paucarpata 04008, Peru",-16.4315885,-71.482435,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ALONSO DE ALVARADO,PE-RUC  20193184279,PERU SAN MARTIN JR. MOYOBAMBA Nº 478,"Jr. Moyobamba 478, Tarapoto 22201, Peru",-6.4813334,-76.3880397,RANGE_INTERPOLATED
CORTE SUPERIOR DE JUSTICIA DE APURIMAC,PE-RUC  20602776604,PERU APURIMAC DIAZ BARCENAS,"Ave Diaz Barcenas, Abancay 03001, Peru",-13.6353495,-72.880404,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HAQUIRA,PE-RUC  20189921595,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE CHANCHAMAYO,PE-RUC  20146663461,PERU JUNIN ZUCHETTI No 163,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ARAHUAY,PE-RUC  20211843579,PERU LIMA PLAZA DE ARMAS DE ARAHUAY S/N,"Arahuay 15340, Peru",-11.6214714,-76.67086929999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE OCCOBAMBA - LA CONVENCION,PE-RUC  20277520126,PERU CUSCO POBLADO DE KELCCAYBAMBA,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
HOSPITAL NACIONAL VICTOR LARCO HERRERA,PE-RUC  20159855938,PERU LIMA AV. DEL EJERCITO 600 LIMA,"Avenida del Ejército 600, Magdalena del Mar 15076, Peru",-12.09922,-77.06551999999999,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE CUSCO - PROYECTO ESPECIAL REGIONAL PLAN COPESCO,PE-RUC  20159311598,PERU CUSCO PLAZA TUPAC AMARU  S/N,"F2GM+VCJ Plaza Túpac Amaru, Cusco 08002, Peru",-13.522776,-71.9664765,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE LA LIBERTAD-INSTITUTO REGIONAL DE OFTALMOLOGIA,PE-RUC  20314801327,"PERU LA LIBERTAD MZ P´ LOTE 7A-NATASHA ALTA- URB,COVICORTI","Natasha Alta, Trujillo 13011, Peru",-8.1128687,-79.0486153,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO,PE-RUC  20158997941,PERU HUANUCO ANDRES AVELINO CACERES No 180,"Andres Avelino Caceres 180, Huánuco 10001, Peru",-9.916030300000001,-76.2380014,RANGE_INTERPOLATED
ORGANISMO DE ESTUDIOS Y DISEÑO DE PROYECTOS DE INVERSION,PE-RUC  20612528587,PERU LIMA CANADA SN PUERTA 10 DE LA VIDENA,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ELIAS SOPLIN VARGAS,PE-RUC  20187362840,PERU SAN MARTIN AV. GALILEA Nº452 - SEGUNDA JERUSALEN,"Av. Galilea, 22841, Peru",-5.9910354,-77.2795839,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN RAFAEL - AMBO,PE-RUC  20200197357,PERU HUANUCO PLAZA DE ARMAS KM 355,"3QC6+54W Plaza de Armas de Huanuco, Jirón Dámaso Beraún, Huánuco 10001, Peru",-9.9295128,-76.2396813,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PISAC,PE-RUC  20147552506,PERU CUSCO PLAZA CONSTITUCION,"Constitucion, Cusco 08007, Peru",-13.5337896,-71.9610742,GEOMETRIC_CENTER
SERVICIO DE GESTION AMBIENTAL DE TRUJILLO - SEGAT,PE-RUC  20481592063,PERU LA LIBERTAD JR BOLIVAR No 558 TRUJILLO,"Jirón Bolivar 558, Trujillo 13001, Peru",-8.1118604,-79.0262316,ROOFTOP
GOBIERNO REGIONAL DE CUSCO - PROYECTO ESPECIAL PLAN MERISS INKA,PE-RUC  20140266575,PERU CUSCO AV. PEDRO VILCAPAZA NRO. 332 WANCHAQ CUSCO,"Pedro Vilca Apaza 332, Cusco 08002, Peru",-13.524307,-71.9624935,ROOFTOP
MUNICIPALIDAD DISTRITAL DE QUIQUIJANA,PE-RUC  20159386415,PERU CUSCO PLAZA DE ARMAS MZ J1 LTE 06,"Pl. de Armas, Cusco 08006, Peru",-13.5449653,-71.8837695,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - LORETO,PE-RUC  20451440625,PERU LORETO AV. ABELARDO QUIÑONEZ Nº 2371,"Av. José Abelardo Quiñones 2371, Iquitos 16008, Peru",-3.7703133,-73.2803035,ROOFTOP
MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA,PE-RUC  20178500083,PERU SAN MARTIN JR. HUALLAGA Y BOLOGNESI Nº103,Peru,-9.189967,-75.015152,APPROXIMATE
ZONA REGISTRAL N° VIII SEDE HUANCAYO,PE-RUC  20176231506,PERU JUNIN JR. ATALAYA 1250 EL TAMBO - HUANCAYO,"Atalaya 1250, Huancayo 12006, Peru",-12.0512048,-75.2319061,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI,PE-RUC  20206428741,PERU AREQUIPA PLAZA PRINCIPAL,"Pl. Principal, Characato 04012, Peru",-16.469155,-71.4844938,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE OLLACHEA,PE-RUC  20162161866,PERU PUNO PLAZA DE ARMAS S/N,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CAJAS,PE-RUC  20199817893,PERU JUNIN PLAZA PRINCIPAL Nº 242,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
GOBIERNO REGIONAL DE AMAZONAS - DIRECCION REGIONAL DE SALUD AMAZONAS,PE-RUC  20176217694,PERU AMAZONAS JR. TRIUNFO S/N CDRA 3 CHACHAPOYAS,"Triunfo, Chachapoyas, Peru",-6.2312069,-77.8611653,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SICAYA,PE-RUC  20172752323,PERU JUNIN JIRON  REAL Nº 1098 SICAYA,"Sicaya, Peru",-12.0145927,-75.2799541,APPROXIMATE
