Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MUNICIPALIDAD DISTRITAL DE PUSI,PE-RUC  20161139646,PERU PUNO PLAZA DE ARMAS S/N,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SACSAMARCA,PE-RUC  20189091622,PERU AYACUCHO PLAZA PRINCIPAL,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE UCAYALI - GERENCIA SUB REGIONAL DE PURÚS,PE-RUC  20351710617,PERU UCAYALI AV. PURUS S/N - PUERTO ESPERANZA - PURUS,"Avenida Purus, Puerto Esperanza 25400, Peru",-9.7712196,-70.7120335,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CHETILLA,PE-RUC  20143189415,PERU CAJAMARCA SAN PEDRO S/N,"RFVH+G58, José Gálvez, Cajamarca 06001, Peru",-7.1562055,-78.52204139999999,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SANTA,PE-RUC  20179525101,PERU ANCASH JR. MARAÑON 227 - SANTA,"Santa, Peru",-8.984378,-78.6169302,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,PE-RUC  20154441779,PERU HUANCAVELICA PASAJE BUENOS AIRES S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE COTARUSE,PE-RUC  20154571800,PERU APURIMAC CARRETERA PANAMERICANA Km 142,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE LUYA - LAMUD,PE-RUC  20185609171,PERU AMAZONAS JR. MIGUEL GRAU NRO 528 LAMUD,"Jr. Miguel Grau 528, Magdalena 01410, Peru",-6.3737243,-77.9002055,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE CAJA ESPIRITU,PE-RUC  20202510427,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PILPICHACA,PE-RUC  20199460456,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LLAYLLA,PE-RUC  20146672371,PERU JUNIN AV. DEL PANGOA S/N PLAZA PRINCIPAL,"Av. del Pangoa, Mazamari, Peru",-11.3251486,-74.5331279,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN LUIS - LIMA,PE-RUC  20131378115,PERU LIMA AV. DEL AIRE URB.VILLA JARDIN Nº 1540,"Av del Aire 1540, San Luis 15021, Peru",-12.0757478,-76.9935124,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ROSARIO,PE-RUC  20202510770,PERU HUANCAVELICA PLAZA PRINCIPAL S/N - ROSARIO,"Rosario, 09370, Peru",-12.7399885,-74.6166192,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE JEQUETEPEQUE,PE-RUC  20170040695,PERU LA LIBERTAD CALLE SAN JOSE 340,Peru,-9.189967,-75.015152,APPROXIMATE
GOBIERNO REGIONAL DE ICA - UNIDAD EJECUTORA 407 HOSPITAL DE APOYO PALPA,PE-RUC  20534791381,PERU ICA CAL. INDEPENDENCIA NRO. S/N (EN EL HOSP. LADO BENEFICIENCIA PUBLICA) ICA - PALPA - PALPA,"Lima 112, Palpa 11331, Peru",-14.5320659,-75.18522589999999,ROOFTOP
GOBIERNO REGIONAL DE TACNA-SALUD,PE-RUC  20195189146,PERU TACNA CALLE BLONDELL TACNA,"Blondell, Tacna 23001, Peru",-18.0145625,-70.2524702,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE UCAYALI - DIRECCION REGIONAL DE SALUD UCAYALI,PE-RUC  20198261476,PERU UCAYALI AV. AGUSTIN CAUPER NRO. 225 URB. CALLERIA UCAYALI - CORONEL PORTILLO - CALLARIA,"Callería District, Pucallpa 25000, Peru",-8.3792869,-74.54486349999999,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE MANU,PE-RUC  20162281845,PERU MADRE DE DIOS LA ESPERANZA S/N,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE QUILLO,PE-RUC  20222952256,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPALIDAD DE PALLASCA,PE-RUC  20541661418,PERU ANCASH PLAZA DE ARMAS 3ER PISO PALACIO MUNICIPAL NRO 103,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MARANURA,PE-RUC  20166106746,PERU CUSCO AVENIDA EDGAR DE LA TORRE S/N,"Av Edgar de la Torre, Quillabamba 08741, Peru",-12.8713914,-72.692521,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PAMPAMARCA - YAROWILCA,PE-RUC  20215446809,PERU HUANUCO PLAZA PRINCIPAL-PAMPAMARCA,"Pampamarca 10750, Peru",-9.7054114,-76.7033471,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE FERREÑAFE,PE-RUC  20162368452,PERU LAMBAYEQUE CALLE NICANOR CARMONA NO 436,"Pje. Nicanor Carmona 436, Ferreñafe 14311, Peru",-6.6435292,-79.7878063,RANGE_INTERPOLATED
GOBIERNO REGIONAL DE AYACUCHO-TRANSPORTES,PE-RUC  20365228109,PERU AYACUCHO JR. MANUEL GONZALES PRADA AYACUCHO,"Manuel Gonzales Prada, Ayacucho 05001, Peru",-13.1568855,-74.2174814,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN JUAN DE SONCHE,PE-RUC  20191954069,PERU AMAZONAS AV.BOLIVAR,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,PE-RUC  20477936882,PERU LIMA AV. REPÚBLICA DE CHILE N° 350,"Av. República de Chile 350, Jesús María 15072, Peru",-12.0676693,-77.0382758,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ZURITE,PE-RUC  20159309003,PERU CUSCO PLAZA DE ARMAS 2DO PISO INT.5,"Pl. de Armas, Cusco 08006, Peru",-13.5449653,-71.8837695,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE VISCHONGO,PE-RUC  20185269052,PERU AYACUCHO PLAZA PRINCIPAL,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE SIHUAS,PE-RUC  20188754890,PERU ANCASH 9 DE ENERO 230,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE QUINISTAQUILLAS,PE-RUC  20285717478,PERU MOQUEGUA CRUZ VERDE,"Moquegua, Peru",-17.1882694,-70.93179500000001,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUAMBO - RODRIGUEZ DE MENDOZA,PE-RUC  20166751994,PERU AMAZONAS SAGRADO CORAZON DE JESUS NO 360,"360, Chachapoyas 01001, Peru",-6.234485599999999,-77.8693316,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CASHAPAMPA,PE-RUC  20223020438,PERU ANCASH PLAZA DE ARMAS,"Plaza de Armas de Chimbote, Chimbote 02803, Peru",-9.0747672,-78.5935848,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE IPARIA,PE-RUC  20172344390,PERU UCAYALI EMILIO VASQUEZ FUENTES S/N,"Ucayali, Peru",-9.8251183,-73.087749,APPROXIMATE
GOBIERNO REGIONAL DE LORETO-SALUD HOSPITAL REGIONAL DE LORETO,PE-RUC  20408453489,PERU LORETO AV. 28 DE JULIO IQUITOS,"28 De Julio, Iquitos, Peru",-3.7276304,-73.2488933,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COMANDANTE NOEL,PE-RUC  20186465793,PERU ANCASH AV.JULIO BELTRAN,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
GOBIERNO REGIONAL DE PIURA - PROYECTO ESPECIAL DE IRRIGACION HIDROENERGETICO DEL ALTO PIURA,PE-RUC  20525662404,PERU PIURA JR. LIMA  Nº 219 - 221,"Lima 219, Piura 20001, Peru",-5.1913911,-80.62473489999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAN LUIS - SAN PABLO,PE-RUC  20175092332,PERU CAJAMARCA LIMA S/N,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
TRIBUNAL CONSTITUCIONAL,PE-RUC  20217267618,PERU LIMA JR. ANCASH 390 LIMA,"Jr. Áncash 390, Lima 15001, Peru",-12.0461397,-77.02721319999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SAN ANDRES LA CHECCA,PE-RUC  20189848227,PERU CUSCO PLAZA DE ARMAS S/N,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE TAMBOPATA S.R.L.,PE-RUC  20129302322,PERU MADRE DE DIOS AV. ERNESTO RIVERO N° 786,"Av. Ernesto Rivero 786, Puerto Maldonado 17001, Peru",-12.5970673,-69.1846374,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE PAMPAMARCA - LA UNION,PE-RUC  20207861678,PERU AREQUIPA PLAZA PRINCIPAL DE PAMPAMARCA,"Pampamarca 04815, Peru",-15.1285348,-72.9044552,APPROXIMATE
GOBIERNO REGIONAL DE HUANCAVELICA UNIDAD EJECUTORA UNIDAD EJECUTORA 311 UNIDAD DE GESTION EDUCATIVA LOCAL HUAYTARA,PE-RUC  20452265495,PERU HUANCAVELICA LOS LIBERTADORES,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE JOSE DOMINGO CHOQUEHUANCA,PE-RUC  20205940554,PERU PUNO CALLE PUCARA Nº214,"Pucara, Puno 21001, Peru",-15.833408,-70.0210845,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE TOCMOCHE,PE-RUC  20180961705,PERU CAJAMARCA CALLE 18 DE SETIEMBRE S/N TOCMOCHE CHOTA CAJAMARCA,"Tocmoche 06680, Peru",-6.4131052,-79.36133989999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ACOBAMBILLA,PE-RUC  20154442155,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTA LUCIA - LUCANAS,PE-RUC  20287284099,PERU AYACUCHO PLAZA DE ARMAS No 2,"Plaza de Armas, Ayacucho 05003, Peru",-13.1602899,-74.2258196,GEOMETRIC_CENTER
UNIVERSIDAD NACIONAL SAN MARTIN,PE-RUC  20160766191,PERU SAN MARTIN JR. MAYNAS 179 TARAPOTO,"Jirón Maynas 389 A, Tarapoto 22202, Peru",-6.488744199999999,-76.3596164,ROOFTOP
MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE - RODRIGUEZ DE MENDOZA,PE-RUC  20308985831,PERU AMAZONAS CALLE VISTA ALEGRE,"Vista Alegre 01325, Peru",-6.1506507,-77.30360189999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL  JOSE MANUEL QUIROZ,PE-RUC  20185011985,PERU CAJAMARCA PLAZA DE ARMAS S/N SHIRAC,"Plaza de Armas of Cajamarca, Jr del Batán, Cajamarca 06001, Peru",-7.157005,-78.51755299999999,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COCHABAMBA,PE-RUC  20608006282,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PAMPACHIRI,PE-RUC  20192048801,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
GOBIERNO REGIONAL DE AYACUCHO - UNIDAD EJECUTORA RED DE SALUD AYACUCHO NORTE,PE-RUC  20494717001,PERU AYACUCHO AV. MARISCAL CASTILLA 638 HUANTA - AYACUCHO,"Av Mariscal Castilla 638, Huanta 05121, Peru",-12.9363963,-74.2514389,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SAN ANTON,PE-RUC  20193989439,PERU PUNO PLAZA DE ARMAS S/N,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA,PE-RUC  20120385004,PERU JUNIN AV. HORACIO ZEVALLOS GAMEZ NO 315 - LA OROYA,"Av. Horacio zeballos gamez 315, La Oroya 12576, Peru",-11.5219012,-75.9080342,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CUMBA,PE-RUC  20146918043,PERU AMAZONAS AV.SAN PEDRO Nº 1054,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE QUICACHA,PE-RUC  20202169300,PERU AREQUIPA PLAZA DE ARMAS,"Pl. de Armas, Arequipa 04001, Peru",-16.3992342,-71.5370862,GEOMETRIC_CENTER
UNIVERSIDAD NACIONAL AUTONOMA DE CHOTA,PE-RUC  20529358220,PERU CAJAMARCA JR. JOSE OSORES Nº 412-418,"José Osores 412, Chota 06121, Peru",-6.561764699999999,-78.6498483,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE CAMINACA,PE-RUC  20219957204,PERU PUNO PLAZA PRINCIPAL,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CUSIPATA,PE-RUC  20195485209,PERU CUSCO PLAZA DE CUSIPATA S/N CUSIPATA QUISPICANCHI CUSCO,"Cusipata 08225, Peru",-13.9039185,-71.49967,APPROXIMATE
CORTE SUPERIOR DE JUSTICIA DE LIMA ESTE,PE-RUC  20602774954,PERU LIMA INGENIEROS,"Jr. los Ingenieros, San Juan de Lurigancho 15438, Peru",-11.9652651,-76.9900156,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE POMATA,PE-RUC  20146266208,PERU PUNO AV. LIMA NORTE NRO 245 - PLAZA DE ARMAS,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CALZADA,PE-RUC  20187348774,PERU SAN MARTIN AV. ALFONSO UGARTE Nº1010 CALZADA,"Alfonso Ugarte, 22800, Peru",-6.0337883,-77.0679127,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COLPAS,PE-RUC  20159008062,PERU HUANUCO PLAZA DE ARMAS SN,"3QC6+54W Plaza de Armas de Huanuco, Jirón Dámaso Beraún, Huánuco 10001, Peru",-9.9295128,-76.2396813,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PACCHA - JAUJA,PE-RUC  20218531271,PERU JUNIN AVENIDA MANUEL MADRID 350 PACCHA JAUJA JUNIN,"Madrid, Spain",40.41672790000001,-3.7032905,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE QUICHUAS,PE-RUC  20600171373,PERU HUANCAVELICA PARQUE PRINCIPAL SN COLCABAMBA,"Colcabamba 09320, Peru",-12.4,-74.7,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE COPORAQUE - CAYLLOMA,PE-RUC  20212195767,PERU AREQUIPA PLAZA DE ARMAS,"Pl. de Armas, Arequipa 04001, Peru",-16.3992342,-71.5370862,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE AREQUIPA - INSTITUTO REGIONAL DE ENFERMEDADES NEOPLASICAS DEL SUR,PE-RUC  20454984847,PERU AREQUIPA Av. de la Salud S/N - AREQUIPA,"Ca. S/N, Arequipa 04002, Peru",-16.4215738,-71.5135852,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE OCOYO,PE-RUC  20216221096,PERU HUANCAVELICA PLAZA DE ARMAS S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE LAMPA,PE-RUC  20165563515,PERU PUNO PLAZA DE ARMAS Nº100,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
GOBIERNO REGIONAL DE ANCASH-SALUD UTES ELEAZAR GUZMAN BARRON,PE-RUC  20174675733,PERU ANCASH AV. BRASIL NRO SN URB SANTA CRISTINA,"Av Brasil, Chimbote, Peru",-9.119811,-78.5216348,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAMANCO,PE-RUC  20186461615,PERU ANCASH RICARDO PALMA S/N PLAZA DE ARMAS,"Plaza de Armas de Chimbote, Chimbote 02803, Peru",-9.0747672,-78.5935848,APPROXIMATE
GOBIERNO REGIONAL DE AYACUCHO - UNIDAD DE GESTION EDUCATIVA LOCAL DE HUAMANGA,PE-RUC  20495097073,PERU AYACUCHO CAL. REAL NRO. 106 URB. JARDIN AYACUCHO - HUAMANGA - AYACUCHO,"Urb Jardin, Ayacucho 05001, Peru",-13.163237,-74.2142641,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN BUENAVENTURA - MARANON,PE-RUC  20228715281,PERU HUANUCO JR. MARA¥ON PLAZA DE ARMAS,"3QC6+54W Plaza de Armas de Huanuco, Jirón Dámaso Beraún, Huánuco 10001, Peru",-9.9295128,-76.2396813,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE TARACO,PE-RUC  20176895684,PERU PUNO CALLE UNION S/N 2DO PISO INT.1,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE YAURISQUE,PE-RUC  20170329415,PERU CUSCO PLAZOLETA YAURISQUE,"Yaurisque, 08510, Peru",-13.6406918,-71.9164217,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE MARISCAL LUZURIAGA - PISCOBAMBA,PE-RUC  20212824641,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE YUCAY,PE-RUC  20159377424,PERU CUSCO AV. SAN MARTIN NO 907,"Alameda Pachacuteq 907, Cusco 08007, Peru",-13.5279056,-71.9708934,RANGE_INTERPOLATED
UNIDAD EJECUTORA 413 SALUD ASCOPE,PE-RUC  20600134443,PERU LA LIBERTAD MIGUEL GRAU,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TICLACAYAN,PE-RUC  20168299436,PERU PASCO PLAZA PRINCIPAL SN TICLACAYAN,"Ticlacayán, Peru",-10.5341505,-76.1639984,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LUCRE - QUISPICANCHIS,PE-RUC  20171798885,PERU CUSCO PLAZA DE ARMAS S/N,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
MUNICIPALIDAD DISTRITAL DE JALCA GRANDE,PE-RUC  20165783043,PERU AMAZONAS JR.NICOLAS DE ARRIOLA 563,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CODO DE POZUZO,PE-RUC  20227391155,PERU HUANUCO PLAZA DE ARMAS,"3QC6+54W Plaza de Armas de Huanuco, Jirón Dámaso Beraún, Huánuco 10001, Peru",-9.9295128,-76.2396813,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE UCHUMARCA,PE-RUC  20220981011,PERU LA LIBERTAD UNION NO 18,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CHOCO,PE-RUC  20272632082,PERU AREQUIPA PLAZA DE ARMAS SN,"Pl. de Armas, Arequipa 04001, Peru",-16.3992342,-71.5370862,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAÑAYCA,PE-RUC  20220738427,PERU APURIMAC CARRETERA A PUCAHUASI,"QJPR+94Q, Sañayca 03550, Peru",-14.2140301,-73.35963960000001,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ROCCHACC,PE-RUC  20601052955,PERU APURIMAC 22 DE JUNIO SIN NRO,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE SUCRE - QUEROBAMBA,PE-RUC  20187843431,PERU AYACUCHO PLAZA DE ARMAS S/N - QUEROBAMBA,"Querobamba, 05450, Peru",-13.9891662,-73.8183804,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CAIRANI,PE-RUC  20196371312,PERU TACNA PLAZA DE ARMAS 2DO.PISO,"Plaza de armas de Pocollay, Tacna 23003, Peru",-17.99629,-70.22019999999999,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE ANCASH-EDUCACION USE HUARMEY,PE-RUC  20282766648,PERU ANCASH CALLE NUEVA  268 HUARMEY,"C. Nueva 268, Huarmey 02651, Peru",-10.0700137,-78.1537218,ROOFTOP
MUNICIPALIDAD DISTRITAL DE PACCHA - YAULI,PE-RUC  20146510800,PERU JUNIN CALLE 17 DE MARZO,"Junin, Peru",-11.335798,-75.34121789999999,APPROXIMATE
