Entidad,RUC,original_address,formatted_address,lat,lng,confidence
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE CORONGO,PE-RUC  20531714513,PERU ANCASH Jr.Lima s/n Plaza de Armas Corongo Ancash,"Corongo 02218, Peru",-8.5811878,-77.9081752,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE DANIEL CARRION - YANAHUANCA,PE-RUC  20154623290,PERU PASCO JR.JORGE CHAVEZ 3ER PISO,"Jr. Jorge Chávez, Yanahuanca 19601, Peru",-10.491518,-76.5162875,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CANOAS DE PUNTA SAL,PE-RUC  20324454030,PERU TUMBES CARRETERA PANAMERICANA NORTE S/N LA CALETA CANCAS TUMBES CONTRALMIRANTE VILLAR,"Carr. Panamericana Nte., Peru",-3.867886,-80.8292764,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE LOS AQUIJES,PE-RUC  20195122238,PERU ICA AV.EVITAMIENTO N° 111,"Av. Evitamiento, Peru",-14.0960429,-75.6882375,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COCHABAMBA - CHOTA,PE-RUC  20190666574,PERU CAJAMARCA JR. CAJAMARCA S/N,"VG78+22, Cajamarca 06000, Peru",-7.137388199999999,-78.4849461,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE YANACANCHA - PASCO,PE-RUC  20176736021,PERU PASCO AV. LAS AMERICAS S/N - YANACANCHA - PASCO,"Av. Las Américas, Cerro De Pasco 19001, Peru",-10.6632312,-76.2548354,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE JUNIN- SALUD AIS. UTES. JUNIN,PE-RUC  20185679111,PERU JUNIN AV. SAENZ PEÑA  650 JUNIN,"Av Saenz Peña, Junín 12731, Peru",-11.1582303,-75.9937074,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CARHUAMAYO,PE-RUC  20185644830,PERU JUNIN JR. ARICA NO 161,"Jr. Arica N° 161, Junín 12731, Peru",-11.1601247,-75.99413620000001,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SANTA MARIA,PE-RUC  20172318551,PERU LIMA AV. CRUZ BLANCA NO 2006,"Av. Cruz Blanca 2006, Santa María 15137, Peru",-11.0968377,-77.5951175,ROOFTOP
MUNICIPALIDAD DISTRITAL DE KAQUIABAMBA,PE-RUC  20323826651,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO DE COLAN,PE-RUC  20187684618,PERU PIURA JR. BOLIVAR Nº302,"Jr. Bolivar, Pueblo Nuevo de Colán, Peru",-4.9055442,-81.0572281,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE QUINUABAMBA,PE-RUC  20286835709,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
GOBIERNO REGIONAL DE ICA- SALUD PALPA- NASCA,PE-RUC  20410275504,PERU ICA JR. CALLAO NAZCA,"Callao, Nasca 11401, Peru",-14.8270532,-74.9377134,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HONORIA,PE-RUC  20172345876,PERU HUANUCO AV. JUAN VELASCO ALVARADO,"Av. Juan Velasco Alvarado, Pillco Marca 10003, Peru",-9.9591564,-76.2494593,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CHALA,PE-RUC  20212025098,PERU AREQUIPA CALLE COMERCIO MZ.47 LOTE 7 KM 610,"C. Comercio, Cerro Colorado 04014, Peru",-16.3987858,-71.568007,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE AYACUCHO - UNIDAD EJECUTORA RED DE SALUD DE SAN FRANCISCO,PE-RUC  20534772166,PERU AYACUCHO PJ. SAN FRANCISCO NRO. S/N (PASAJE 07 VUELTAS S/N) AYACUCHO - LA MAR - AYNA,"N, San Francisco 05211, Peru",-12.6241281,-73.7883715,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ALTO BIAVO,PE-RUC  20199960939,PERU SAN MARTIN JR.CAHUIDE S/N,Peru,-9.189967,-75.015152,APPROXIMATE
GOBIERNO REGIONAL DE APURIMAC-EDUCACION APURIMAC,PE-RUC  20199873378,PERU APURIMAC AV. PACHACUTEC ABANCAY,"Av Pachacutec, Abancay 03001, Peru",-13.6409513,-72.8830296,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE MARAÑON - HUACRACHUCO,PE-RUC  20228453146,PERU HUANUCO AV.28 DE JULIO NO 602,"Av. 28 de Julio 602, 10131, Peru",-9.3046927,-76.0029074,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE MIGUEL IGLESIAS,PE-RUC  20194114789,PERU CAJAMARCA JR LA CONCORDIA SN,"La Concordia, Cajamarca 06001, Peru",-7.1496187,-78.5274866,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,PE-RUC  20161244512,PERU PUNO JR.LOYOLA NO 104,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTA LUCIA - LAMPA,PE-RUC  20165564759,PERU PUNO PLAZA DE ARMAS NO 104 CERCADO,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
UNIVERSIDAD NACIONAL TECNOLOGICA DEL CONO SUR DE LIMA,PE-RUC  20502245032,PERU LIMA SECTOR 3 GRUPO 1A SUB LOTE 03 CERCADO CRUCE DE AV CENTRAL Y AV BOLIVAR,"Sector 3, Bucharest, Romania",44.4133907,26.1637749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LAMBRAMA,PE-RUC  20163033136,PERU APURIMAC 9 DE OCTUBRE,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
GOBIERNO REGIONAL DE JUNIN - HOSPITAL EL CARMEN,PE-RUC  20146536787,PERU JUNIN JR. PUNO 911 HUANCAYO,"Prolongacion Puno 911, Huancayo 12001, Peru",-12.0619436,-75.1999345,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SAN JUAN - SIHUAS,PE-RUC  20200034997,PERU ANCASH AV.SAN JUAN S/N,"San Juan 02720, Peru",-9.1192034,-78.1938472,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SARAYACU,PE-RUC  20206071738,PERU LORETO JR. ARTURO GUEVARA S/N - DOS DE MAYO - RIO UCAYALI,"Dos de Mayo 16700, Peru",-4.716667,-76.516667,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TABACONAS,PE-RUC  20203823259,PERU CAJAMARCA DISTRITO TABACONAS,"Tabaconas 06836, Peru",-5.312658,-79.28295899999999,APPROXIMATE
GOBIERNO REGIONAL DE ANCASH-SALUD UTES LA CALETA,PE-RUC  20186206852,PERU ANCASH URB. MALECÓN  GRAU S/N,"Mal. Grau, Chimbote, Peru",-9.0773008,-78.5949468,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ROBLE,PE-RUC  20601148324,PERU HUANCAVELICA SIN NRO,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUANCARANI,PE-RUC  20222954623,PERU CUSCO PLAZA DE ARMAS S/N HUANCARANI,"Huancarani, Peru",-13.5037172,-71.6547482,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUARANCHAL,PE-RUC  20164108539,PERU LA LIBERTAD JR. SAN MARTIN S/N,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE VILCANCHOS,PE-RUC  20223310517,PERU AYACUCHO PLAZA PRINCIPAL,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE AGALLPAMPA,PE-RUC  20230013811,PERU LA LIBERTAD CESAR VALLEJO S/N,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE COATA,PE-RUC  20221107307,PERU PUNO JR. MANCO CAPAC S/N,"Jr. Manco Capac, Ilave 21501, Peru",-16.0842107,-69.6403687,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ALTO TAPICHE,PE-RUC  20193443479,PERU LORETO ALTO TAPICHE,"Alto Tapiche District, 16380, Peru",-6.7482706,-74.3118212,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE SANTA CRUZ,PE-RUC  20200367376,PERU CAJAMARCA JR.CUTERVO Nº330,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
GOBIERNO REGIONAL DE AYACUCHO - SALUD SARASARA,PE-RUC  20199187938,PERU AYACUCHO AV. NELLO CATANZARO S/N CORACORA,"Nello Catanzaro, Coracora 05611, Peru",-15.0138466,-73.7815863,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - ICA,PE-RUC  20148420981,PERU ICA AV.ALFONSO UGARTE 113,"Alfonso Ugarte 113, Ica 11002, Peru",-14.0413798,-75.7343246,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SANTILLANA,PE-RUC  20143157483,PERU AYACUCHO PLAZA PRINCIPAL SAN JOSE DE SECCE,"San Jose De Secce, Peru",-12.7662646,-74.2524129,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TINTAY PUNCU,PE-RUC  20287820632,PERU HUANCAVELICA PLAZA PRINCIPAL Nº6 2DO PISO,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SHUNTE,PE-RUC  20531291965,PERU SAN MARTIN NRO SN CPM MONTECRISTO JR ATAHUALPA SN,"Jr. Atahualpa, Tarapoto 22202, Peru",-6.4758301,-76.3678593,GEOMETRIC_CENTER
GOBIERNO REGIONAL JUNIN UNIDAD EJECUTORA EDUCACION HUANCAYO,PE-RUC  20600657594,PERU JUNIN TRUJILLO,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUANZA,PE-RUC  20218049835,PERU LIMA PLAZA DE ARMAS HUANZA,"Huanza 15535, Peru",-11.6551492,-76.50262459999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LA BREA NEGRITOS,PE-RUC  20146694854,PERU PIURA AV. JOSE GALVEZ Nº204,"José Gálvez, Piura 20007, Peru",-5.1893819,-80.6508487,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CANCHABAMBA,PE-RUC  20155012430,PERU HUANUCO JR.NELSON EUSCATEGUI,"Huánuco, Peru",-9.920764799999999,-76.2410843,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE CASTILLA,PE-RUC  20455187363,PERU AREQUIPA PLAZA BUENOS AIRES NRO 100,"C. los Ángeles 100, Arequipa 04007, Peru",-16.4119541,-71.49747789999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - VILCASHUAMAN,PE-RUC  20193164758,PERU AYACUCHO PLAZA PRINCIPAL,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 309 EDUCACION PAUCARTAMBO,PE-RUC  20564242889,PERU CUSCO CALLE ENRIQUE YABAR SN PAUCARTAMBO,"Paucartambo, Peru",-13.3140102,-71.5931657,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPAL DEL SANTA,PE-RUC  20532070067,PERU ANCASH JR. ENRIQUE PALACIOS NRO. 234 OF 302,"OF 302, Jr. Enrique Palacios 234, Huaraz 02001, Peru",-9.5281711,-77.52452060000002,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE JEPELACIO,PE-RUC  20208294947,PERU SAN MARTIN JR. 26 DE OCTUBRE Nº100 KM.14,Peru,-9.189967,-75.015152,APPROXIMATE
MODERNIZACIÓN DE LA PRESTACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DE LAS EPSS,PE-RUC  20604678529,PERU LIMA AV. PASEO DE LA REPÚBLICA N° 3211 PISO 10,"PISO 10, Av. P.º de la República 3211, San Isidro 15047, Peru",-12.0960517,-77.0239938,ROOFTOP
GOBIERNO REGIONAL DE HUANUCO-AGRICULTURA,PE-RUC  20321327231,PERU HUANUCO CALLE CALICANTO N° 145,"Ca. Calicanto 145, Amarilis 10002, Peru",-9.9200813,-76.23168509999999,ROOFTOP
AGENCIA PERUANA DE COOPERACION INTERNACIONAL,PE-RUC  20504915523,PERU LIMA AV. JOSE PARDO Nº 261,"Av. José Pardo 261, Miraflores 15074, Peru",-12.1195014,-77.0313237,ROOFTOP
MUNICIPALIDAD DISTRITAL DE MANCORA,PE-RUC  20193051635,PERU PIURA AV. PIURA Nº 532 - MANCORA,"Av. Piura 532, Máncora 20851, Peru",-4.1071259,-81.0538799,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SANTA ROSA DE SACCO,PE-RUC  20146510982,PERU JUNIN MARIANO MELGAR NO 208,"Mariano Melgar, Peru",-16.4014935,-71.5002619,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE JAEN,PE-RUC  20201987297,PERU CAJAMARCA SAN MARTIN Nº 1371 - JAEN,"San Martin 1371, Jaén 06801, Peru",-5.7090447,-78.8074288,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CABANACONDE,PE-RUC  20273871013,PERU AREQUIPA PLAZA DE ARMAS S/N,"Pl. de Armas, Arequipa 04001, Peru",-16.3992342,-71.5370862,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CHECACUPE,PE-RUC  20147495600,PERU CUSCO PLAZA DE ARMAS,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
GOBIERNO REGIONAL DE APURIMAC-AGRICULTURA APURIMAC,PE-RUC  20365993671,PERU APURIMAC JR. HUANCAVELICA Nº 723 ABANCAY,"Jr. Huancavelica 723, Abancay 03001, Peru",-13.6328278,-72.87757909999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE POMABAMBA,PE-RUC  20207429091,PERU ANCASH JR.HUARAZ S/N,"Jr. Huaraz, Cambio Puente 02800, Peru",-8.9961724,-78.5541436,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL DE LA MUNICIPALIDAD DE AREQUIPA,PE-RUC  20498151150,PERU AREQUIPA CALLE EL FILTRO (SEMI SÓTANO) N° 501,"El Filtro, Arequipa 04001, Peru",-16.393493,-71.5305986,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE TABALOSOS,PE-RUC  20531292341,PERU SAN MARTIN JR. IQUITOS PLAZA CENTRAL S/N,"Iquitos, Peru",-3.7437644,-73.2515532,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PARARIN,PE-RUC  20188903569,PERU ANCASH AV. 25 DE JULIO S/N PLAZA DE ARMAS PARARIN,"Pararín 02640, Peru",-10.049621,-77.65410109999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE COCHAPETI,PE-RUC  20222342938,PERU ANCASH JR. INDEPENDENCIA 2DO PISO,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN JUAN - LUCANAS,PE-RUC  20287219947,PERU AYACUCHO PLAZA DE ARMAS,"Plaza de Armas, Ayacucho 05003, Peru",-13.1602899,-74.2258196,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE QUINCHES,PE-RUC  20322700262,PERU LIMA PLAZA DE ARMAS S/N,"Lima Main Square, Jr. Junín cdra. 1, Lima 15001, Peru",-12.0459618,-77.0305324,ROOFTOP
MUNICIPALIDAD DISTRITAL DE AQUIA,PE-RUC  20200036698,PERU ANCASH PLAZA DE ARMAS S/N - AQUIA,"Aquia 02420, Peru",-10.0745443,-77.1449212,APPROXIMATE
CONSEJO NACIONAL DE LA MAGISTRATURA,PE-RUC  20194484365,PERU LIMA AV. PASEO DE LA REPÚBLICA  3285,"Av. P.º de la República 3285, San Isidro 15047, Peru",-12.0962904,-77.0243361,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - TRUJILLO,PE-RUC  20164091547,PERU LA LIBERTAD JR. CARLOS MARIA DE ALVEAR Nº 999,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE TARMA,PE-RUC  20174816221,PERU JUNIN JR. LIMA Y DOS DE MAYO Nº 199,"Junin, Peru",-11.335798,-75.34121789999999,APPROXIMATE
GOBIERNO REGIONAL DE APURIMAC-SALUD CHANKA,PE-RUC  20199917928,PERU APURIMAC JR. TUPAC AMARU N° 135,"Jr Tupac Amaru 135, Andahuaylas 03701, Peru",-13.6556864,-73.3848873,ROOFTOP
ZONA REGISTRAL N° VII SEDE HUARAZ,PE-RUC  20172263471,PERU ANCASH JR. FRANCISCO ARAOS Nº 128- INDEPENDENCIA - HUARAZ,"Francisco Araoz 128, Huaraz 02002, Peru",-9.5160276,-77.53022969999999,ROOFTOP
GOBIERNO REGIONAL DE APURIMAC - UNIDAD EJECUTORA RED DE SALUD ABANCAY,PE-RUC  20491240742,PERU APURIMAC UNIDAD EJECUTORA RED DE SALUD ABANCAY,"Av. 28 de Julio 322, Abancay 03001, Peru",-13.6379505,-72.8877795,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CATACHE,PE-RUC  20185117627,PERU CAJAMARCA CALLE 28 DE JULIO SN CERCADO,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUAMBOS,PE-RUC  20224199946,PERU CAJAMARCA JR.MIGUEL GRAU S/N,"Jr. Miguel Grau, 06630, Peru",-6.7568645,-78.824896,GEOMETRIC_CENTER
UNIDAD EJECUTORA 410: HOSPITAL DE QUILLABAMBA,PE-RUC  20600522214,PERU CUSCO GENERAL GAMARRA,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE TOLEDO,PE-RUC  20210937693,PERU CAJAMARCA JR. FIDEL ZARATE PLASENCIA S/N,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
GOBIERNO REGIONAL DE ANCASH - SALUD UTES  HUARAZ  HOSPITAL VICTOR RAMOS GUARDIA,PE-RUC  20196425005,PERU ANCASH AV. LUZURIAGA S/N  CDRA 12 ANCASH - HUARAZ - HUARAZ,"12, Huaraz 02002, Peru",-9.514191199999999,-77.52355969999999,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE ANTABAMBA,PE-RUC  20177891127,PERU APURIMAC PLAZA DE ARMAS S//N,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE OCONGATE,PE-RUC  20195499765,PERU CUSCO PLAZA DE ARMAS SN OCONGATE,"Pl. de Armas, Cusco 08006, Peru",-13.5449653,-71.8837695,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE CONTUMAZA,PE-RUC  20191657447,PERU CAJAMARCA JR. MIGUEL GRAU Nº212,"Jr. Miguel Grau, 06630, Peru",-6.7568645,-78.824896,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE LUCMA - GRAN CHIMU,PE-RUC  20274239906,PERU LA LIBERTAD PLAZA DE ARMAS SN LUCMA GRAN CHIMU LA LIBERTAD,"9C5W+PXM Plaza de Armas de Lucma, Lucma 13241, Peru",-7.640600500000001,-78.5526424,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE UCAYALI-RAYMONDI,PE-RUC  20351713390,PERU UCAYALI JR. RIMAC Y CALLE IQUITOS ATALAYA,"Av. Rímac, San Juan de Lurigancho 15404, Peru",-12.0285972,-77.0189436,GEOMETRIC_CENTER
INSTITUTO  PEDAGOGICO  NACIONAL DE MONTERRICO,PE-RUC  20138021140,PERU LIMA CARRETERA PANAMERICANA SUR S/N SANTIAGO DE SURCO,"Ctra. Panamericana Sur, Santiago de Surco, Peru",-12.1244734,-76.9771272,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PATAYPAMPA,PE-RUC  20148184136,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PACA,PE-RUC  20191870710,PERU JUNIN JR.GRAU NO 106 - PLAZA PRINCIPAL,"Jr. Miguel Grau, Junín 12731, Peru",-11.1648811,-75.9961348,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE JUNIN  - RED DE SALUD DEL VALLE DEL MANTARO,PE-RUC  20486391279,PERU JUNIN JR. LIMA NRO. 373 JUNIN - HUANCAYO - HUANCAYO,"Jr. Lima 373, Huancayo 12001, Peru",-12.0697591,-75.2103009,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SANTA CRUZ - CUTERVO,PE-RUC  20222223173,PERU CAJAMARCA 9 DE MAYO Nº36,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTO DOMINGO DE LOS OLLEROS,PE-RUC  20252817302,PERU LIMA PLAZA DE ARMAS S/N,"Lima Main Square, Jr. Junín cdra. 1, Lima 15001, Peru",-12.0459618,-77.0305324,ROOFTOP
