Entidad,RUC,original_address,formatted_address,lat,lng,confidence
CAJA MUNICIPAL DE AHORRO Y CREDITO DE HUANCAYO S.A.,PE-RUC  20130200789,NO DISPONIBLE,,,,NOT_FOUND
CAJA MUNICIPAL DE AHORRO Y CREDITO DE SANTA S.A.,PE-RUC  20114105024,NO DISPONIBLE,,,,NOT_FOUND
CAJA MUNICIPAL DE AHORRO Y CREDITO DE PAITA S.A.,PE-RUC  20102361939,NO DISPONIBLE,,,,NOT_FOUND
CAJA MUNICIPAL DE AHORRO Y CREDITO DE ICA S.A.,PE-RUC  20104888934,NO DISPONIBLE,,,,NOT_FOUND
PROG.GESTION AMBIENT. Y SOCIAL PARA LOS IMPACTOS INDIRECTOS EN EL CORR. VIAL INTEROC. SUR,PE-RUC  20515452738,NO DISPONIBLE,,,,NOT_FOUND
PROY. NAC. MANEJO  DE  CUENCAS HIDROGRAFICAS Y CONSERVACION DE SUELOS,PE-RUC  20167365460,NO DISPONIBLE,,,,NOT_FOUND
UNIDAD DE GESTION DE DESARROLLO ALTERNATIVO TOCACHE - UCHIZA - DEVIDA,PE-RUC  20450379086,NO DISPONIBLE,,,,NOT_FOUND
FONDO DE PROMOCION DEL DESARROLLO FORESTAL,PE-RUC  20505211252,NO DISPONIBLE,,,,NOT_FOUND
CAJA MUNICIPAL DE AHORRO Y CREDITO DE PISCO S.A.,PE-RUC  20104599151,NO DISPONIBLE,,,,NOT_FOUND
SOCIEDAD DE BENEFICENCIA PUBLICA DE TARAPOTO,PE-RUC  20187125121,NO DISPONIBLE,,,,NOT_FOUND
SERVICIO MUNICIPAL DE TRANSPORTE ANTA SOCIEDAD ANONIMA CERRADA,PE-RUC  20527501998,NO DISPONIBLE,,,,NOT_FOUND
PROG.APOYO DES. SOCIOECONOMICO Y DESCEN. EN LAS REGIONES AYACUCHO Y HVCA.,PE-RUC  20509098329,NO DISPONIBLE,,,,NOT_FOUND
PROGRAMA DE DESARROLLO ALTERNATIVO EN LAS AREAS DE POZUZO Y PALCAZU,PE-RUC  20393068672,NO DISPONIBLE,,,,NOT_FOUND
EMPRESA DE GENERACION ELECTRICA DEL CENTRO S.A.,PE-RUC  20334403328,NO DISPONIBLE,,,,NOT_FOUND
GOBIERNO REGIONAL DE HUANCAVELICA-SUB REGIÓN CASTROVIRREYNA HUAYTARÁ,PE-RUC  20485935003,NO DISPONIBLE,,,,NOT_FOUND
GOBIERNO REGIONAL DE AYACUCHO - UNIDAD DE EJECUCION DEL PROGRAMA AGORAH,PE-RUC  20452575681,NO DISPONIBLE,,,,NOT_FOUND
ESTACION EXPERIMENTAL EL PORVENIR,PE-RUC  20362090203,NO DISPONIBLE,,,,NOT_FOUND
PROYECTO ESP.PROMOCION APROVECH.ABONOS PROVENIENTES AVES MARINAS -PROABONOS,PE-RUC  20377250568,NO DISPONIBLE,,,,NOT_FOUND
ESTACION EXPERIMENTAL CANAAN,PE-RUC  20191914865,NO DISPONIBLE,,,,NOT_FOUND
PROYECTO APOYO A LA REFORMA DEL SISTEMA DE JUSTICIA DEL PERU - JUSPER,PE-RUC  20513910984,PROYECTO APOYO A LA REFORMA DEL SISTEMA DE JUSTICIA DEL PERU - JUSPER PE-RUC 20513910984,Peru,-9.189967,-75.015152,APPROXIMATE
EMPRESA DE TRANSMISION ELECTRICA CENTRO NORTE S.A.,PE-RUC  20212334988,NO DISPONIBLE,,,,NOT_FOUND
PROGRAMA DE SERVICIOS DE APOYO PARA ACCEDER A LOS MERCADOS RURALES,PE-RUC  20515034499,NO DISPONIBLE,,,,NOT_FOUND
INSTITUTO NACIONAL DE DESARROLLO,PE-RUC  20131371706,NO DISPONIBLE,,,,NOT_FOUND
ESTACION EXPERIMENTAL ILLPA,PE-RUC  20172862340,NO DISPONIBLE,,,,NOT_FOUND
UNIDAD DE COORDINACION DEL PROYECTO MARENASS,PE-RUC  20485494465,NO DISPONIBLE,,,,NOT_FOUND
GOBIERNO REGIONAL DE HUANCAVELICA-EDUCACIÓN TAYACAJA CHURCAMPA,PE-RUC  20485971816,NO DISPONIBLE,,,,NOT_FOUND
MVC-CONSTRUCCION Y SANEAMIENTO,PE-RUC  20503752779,NO DISPONIBLE,,,,NOT_FOUND
MVC-VIVIENDA Y URBANISMO,PE-RUC  20380776945,NO DISPONIBLE,,,,NOT_FOUND
INSTITUTO NACIONAL DE RECURSOS NATURALES,PE-RUC  20131367261,NO DISPONIBLE,,,,NOT_FOUND
GOBIERNO REGIONAL DE HUANCAVELICA - PROG. APOYO AL DESARROLLO ECON. Y DESCENT. HVCA. AGORAH HVCA,PE-RUC  20482617678,NO DISPONIBLE,,,,NOT_FOUND
ESTACION EXPERIMENTAL SANTA ANA,PE-RUC  20163697301,NO DISPONIBLE,,,,NOT_FOUND
ESTACION EXPERIMENTAL DONOSO,PE-RUC  20179229804,NO DISPONIBLE,,,,NOT_FOUND
ESTACION EXPERIMENTAL BAÑOS DEL INCA,PE-RUC  20311244176,NO DISPONIBLE,,,,NOT_FOUND
ESTACION EXPERIMENTAL VISTA FLORIDA,PE-RUC  20437331333,NO DISPONIBLE,,,,NOT_FOUND
MERCADOS DEL PUEBLO S.A. EN LIQUIDACION,PE-RUC  20127823066,NO DISPONIBLE,,,,NOT_FOUND
