Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MUNICIPALIDAD DISTRITAL DE PUQUINA,PE-RUC  20214579066,PERU MOQUEGUA CALLE GRAU S/N PLAZA PRINCIPAL,"C. Miguel Grau, Moquegua 18001, Peru",-17.1881602,-70.9071887,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CACHORA,PE-RUC  20172935673,PERU APURIMAC AV.ABANCAY,"Av. Abancay, Abancay 03001, Peru",-13.6381789,-72.8847921,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COYA,PE-RUC  20200464819,PERU CUSCO PLAZA DE ARMAS NO 307,"plaza de armas, Portal Belen, Cusco 08002, Peru",-13.5171965,-71.978431,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE COCACHACRA,PE-RUC  20189602571,PERU LIMA AV. MIGUEL GRAU Nº184,"Av. Miguel Grau, Lima, Peru",-12.0578231,-77.0212363,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL DE RIOJA,PE-RUC  20450270661,PERU SAN MARTIN AV. CAMPO FERIAL S/N - SECTOR NUEVA RIOJA-RIOJA SAN MARTIN,"Av. Campo Ferial, Rioja 22826, Peru",-6.0556607,-77.1661297,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PAICO,PE-RUC  20185780342,PERU AYACUCHO PLAZA DE ARMAS 2DO PISO,"Plaza de Armas, Ayacucho 05003, Peru",-13.1602899,-74.2258196,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SANTO TORIBIO,PE-RUC  20207751147,PERU ANCASH PLAZA DE ARMAS LA CONCORDIA S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
GOBIERNO REGIONAL AREQUIPA UNIDAD DE GESTION EDUCATIVA LOCAL CAYLLOMA,PE-RUC  20601769680,PERU AREQUIPA CACHIÑAN SIN NRO,"Av Cachiñan, Peru",-15.6407183,-71.6054397,GEOMETRIC_CENTER
INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE HUANCAVELICA,PE-RUC  20486107228,PERU HUANCAVELICA AV 28 DE ABRIL SN BARRIO DE SAN CRISTOBAL,"Av. 28 de Abril, Huancavelica 09001, Peru",-12.7827789,-74.9693435,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE IHUARI,PE-RUC  20204942391,PERU LIMA CALLE AMARGURA S/N,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTA CATALINA DE MOSSA,PE-RUC  20146979263,PERU PIURA AV. RAMON CASTILLA Nº371,"Ramón Castilla, Piura 20008, Peru",-5.1831486,-80.67201,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL DE YAULI LA OROYA,PE-RUC  20541342312,PERU JUNIN HORACIO ZEVALLOS NRO 315 OFICINA 02,"OFICINA 02, Pje. Horacio Zevallos 315, Huancayo 12007, Peru",-12.052592,-75.2085319,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE CORRALES,PE-RUC  20178689348,PERU TUMBES JR. SAN PEDRO Nº 480,"San Pedro, Tumbes 24002, Peru",-3.5617937,-80.4497271,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE BAMBAS,PE-RUC  20323086274,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE UNICACHI,PE-RUC  20204085022,PERU PUNO PLAZA DE ARMAS S/N,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SICCHEZ,PE-RUC  20165923821,PERU PIURA BOLOGNESI S/N - PLAZA DE ARMAS - SICCHEZ,"C6HP+W9V Plaza de Armas de Sicchez, Sícchez 20530, Peru",-4.5701465,-79.7640689,GEOMETRIC_CENTER
INSTITUTO DE VIALIDAD MUNICIPAL DE SAN MARTIN,PE-RUC  20531421508,PERU SAN MARTIN Jr. Gregorio Delgado Nº 260 Tarapoto San Martin,"Jr. Gregorio Delgado 260, Tarapoto 22202, Peru",-6.4895041,-76.36040469999999,ROOFTOP
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE SANTA CRUZ,PE-RUC  20480622619,PERU CAJAMARCA ZARUMILLA NRO 206,"Zarumilla, Peru",-3.4949817,-80.2711588,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTA ROSA DE OCOPA,PE-RUC  20199260791,PERU JUNIN PLAZA PRINCIPAL,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE RECUAY,PE-RUC  20408005656,PERU ANCASH Jr. Palmira Nº 107,"107, Jimbe 02741, Peru",-9.0147546,-78.1381371,APPROXIMATE
GOBIERNO REGIONAL DE PUNO-SALUD YUNGUYO,PE-RUC  20363861858,PERU PUNO JR. LIMA 938 YUNGUYO,"Lima 938, Puno 21546, Peru",-16.2470531,-69.09029869999999,ROOFTOP
GOBIERNO REGIONAL DE CAJAMARCA-EDUCACION CUTERVO,PE-RUC  20326144852,PERU CAJAMARCA JR. 22 DE OCTUBRE 1100,"Jr. 22 de Octubre 1100, Cutervo 06700, Peru",-6.3771036,-78.81552169999999,ROOFTOP
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE MOHO,PE-RUC  20448406777,PERU PUNO CALLE L IMA NRO 133,"Jr. Lima 133, Puno 21001, Peru",-15.8368755,-70.0284977,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE MAYOCC,PE-RUC  20206342430,PERU HUANCAVELICA CARRETERA PRINCIPAL S/N,"Huancavelica, Peru",-12.9280456,-75.1545381,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LARAOS - HUAROCHIRI,PE-RUC  20339031038,PERU LIMA AV. RICARDO PALMA - PLAZA PRINCIPAL,"Av. Ricardo Palma, Miraflores 15047, Peru",-12.1225062,-77.0208304,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE CONCEPCION,PE-RUC  20486488191,PERU JUNIN AV. MARISCAL CACERES NO. 329 CONCEPCION,"Av. Mariscal Caceres 329, Concepción 12126, Peru",-11.9190508,-75.3125142,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CAJAMARQUILLA,PE-RUC  20223019260,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE CUSICANCHA,PE-RUC  20204367354,PERU HUANCAVELICA PLAZA DE ARMAS S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
INSTITUTO VIAL PROVINCIAL DE EL DORADO,PE-RUC  20450371859,PERU SAN MARTIN Jiron Tacna N° 475 - San Jose de Sisa,"San José de Sisa, Peru",-6.614042299999999,-76.69035699999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CHINGAS,PE-RUC  20208069153,PERU ANCASH PLAZA DE ARMAS S/N-CHINGAS,"Chingas 02342, Peru",-9.1194883,-76.99094749999999,APPROXIMATE
INSTITUTO DE VIALIDAD MUNICIPAL PROVINCIAL DE HUARI,PE-RUC  20531094973,PERU ANCASH JR ANCASH S/N HUARI - ANCASH,"Jr. Ancash, Huari, Peru",-9.3480824,-77.1719424,GEOMETRIC_CENTER
ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DEL MANTARO S.A.,PE-RUC  20121726212,PERU JUNIN AV HUARANCAYO N° 481,"Av. Huarancayo 481, Jauja 12601, Peru",-11.7775406,-75.49392859999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CHIMBAN,PE-RUC  20284157967,PERU CAJAMARCA CHIMBAN,"Chimbán 06165, Peru",-6.251610599999999,-78.4782488,APPROXIMATE
GOBIERNO REGIONAL DE PUNO-EDUCACIÓN YUNGUYO,PE-RUC  20406267190,PERU PUNO JR. INDEPENDENCIA 1034 YUNGUYO,"Independencia 1034, Yunguyo 21546, Peru",-16.2489577,-69.09469179999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SURCO,PE-RUC  20256035163,PERU LIMA JR.BOLOGNESI S/N KM.67,"Jr. Bolognesi, Magdalena del Mar 15086, Peru",-12.0919957,-77.0717579,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL DE ALTO AMAZONAS,PE-RUC  20493983289,PERU LORETO 15 DE AGOSTO NRO 416,"Iquitos, Peru",-3.7437644,-73.2515532,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CUTURAPI,PE-RUC  20207367550,PERU PUNO AV. UNION S/N,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE ABANCAY,PE-RUC  20527226245,PERU APURIMAC JR LOS JARDINES NRO 502 INT 2,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
GOBIERNO REGIONAL DE HUANCAVELICA - GERENCIA SUB REGIONAL ANGARAES,PE-RUC  20486982803,PERU HUANCAVELICA AV. ESMERALDA 830 BARRIO BELLAVISTA LIRCAY ANGARAES,"Av. Esmeralda 830, Lircay 09405, Peru",-13.0000391,-74.72328310000002,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SECCLLA,PE-RUC  20154443127,PERU HUANCAVELICA JR.VALENTIN ANAYA S/N 2DO PISO INT.9,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SINA,PE-RUC  20220425640,PERU PUNO PLAZA DE ARMAS S/N,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE HUAMALIES,PE-RUC  20489285011,PERU HUANUCO JR. HUANUCO NRO 310 INT 4,"INT 4, Peru 310, Huánuco 10001, Peru",-9.9193074,-76.2359018,RANGE_INTERPOLATED
INSTITUTO VIAL PROVINCIAL YAROWILCA,PE-RUC  20528993037,PERU HUANUCO JR SAN JUAN SN,"Huánuco, Peru",-9.920764799999999,-76.2410843,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CHUPAMARCA,PE-RUC  20198524078,PERU HUANCAVELICA CALLE SAN MARTIN S/N,"San Martin, Huancavelica 09001, Peru",-12.7824282,-74.966632,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL - LUCANAS,PE-RUC  20230590029,PERU AYACUCHO PLAZA DE ARMAS 2DO PISO,"Plaza de Armas, Ayacucho 05003, Peru",-13.1602899,-74.2258196,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SANTA ISABEL DE SIGUAS,PE-RUC  20272140023,PERU AREQUIPA SANDOR PLAZA PRINCIPAL S/N,"Pl. Principal, Characato 04012, Peru",-16.469155,-71.4844938,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL DE CHOTA,PE-RUC  20496162014,PERU CAJAMARCA AV. ANAXIMANDRO VEGA NRO. 409 CENTRO CHOTA CAJAMARCA - CHOTA - CHOTA,"Anaximandro Vega 409, Chota 06121, Peru",-6.5617192,-78.6506872,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE LUCRE - AYMARAES,PE-RUC  20192091641,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PAJARILLO,PE-RUC  20229553225,PERU SAN MARTIN JR. PROGRESO S/N,Peru,-9.189967,-75.015152,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE JAUJA - IVP JAUJA,PE-RUC  20486672871,PERU JUNIN JR. MANCO CAPAC Nº 135 JAUJA,"JR. MANCO CAPAC 135, Jauja 12601, Peru",-11.7742882,-75.50355669999999,RANGE_INTERPOLATED
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE CHURCAMPA,PE-RUC  20541358669,PERU HUANCAVELICA JR. DANIEL HERNANDES S/N,"Jr. Daniel Hernandez, Huancavelica 09001, Peru",-12.7855109,-74.9708185,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COMAS - JUNIN,PE-RUC  20221558902,PERU JUNIN PLAZA PRINCIPAL SN,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ACOLLA,PE-RUC  20199256417,PERU JUNIN AV. AGUSTIN ORTIZ Nº 440 - PLAZA PRINCIPAL,"3MJP+JR2 Plaza Principal De Concepción, 755, Concepción 12126, Peru",-11.9184824,-75.3129751,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL DE SAN PABLO,PE-RUC  20496193912,"PERU CAJAMARCA JR, LIMA Nº 769","Jr Lima 769, Cutervo 06701, Peru",-6.377885200000001,-78.8174854,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE AYAHUANCO,PE-RUC  20143157301,PERU AYACUCHO AV PERU SN VIRACOCHAN,"Av Peru, Ayacucho, Peru",-13.1695827,-74.2253534,GEOMETRIC_CENTER
ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO CHANKA S.A.,PE-RUC  20105049294,PERU APURIMAC MARIANO MELGAR,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MATARA,PE-RUC  20221772220,PERU CAJAMARCA JR. RICARDO PALMA Nº 410,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
GOBIERNO REGIONAL DE PIURA - UNIDAD DE GESTION EDUCATIVA LOCAL DE MORROPON,PE-RUC  20526414978,PERU PIURA AV. SAN MARTIN MZA. W LOTE. 3 P.J. SANTA ROSA PIURA - MORROPON - MORROPON,"P.j Santa Rosa, 20311, Peru",-5.180011899999999,-79.9703269,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MARIA PARADO DE BELLIDO,PE-RUC  20198964558,PERU AYACUCHO AV.I NDEPENDENCIA PLAZA PRINCIPAL,"Ayacucho, Peru",-13.1638737,-74.22356409999999,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE HUARMEY,PE-RUC  20531652496,PERU ANCASH CENTRO CÍVICO S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE CASMA,PE-RUC  20531873581,PERU ANCASH NRO. S/N PLAZA DE ARMAS ANCASH - CASMA - CASMA,"Casma, Peru",-9.4718308,-78.3006626,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN JERONIMO DE TUNAN,PE-RUC  20185716172,PERU JUNIN AV. AREQUIPA Nº 709,"Jr. Arequipa 709, Huancayo 12001, Peru",-12.0708143,-75.2101908,RANGE_INTERPOLATED
UGEL CAMANA,PE-RUC  20601772133,PERU AREQUIPA PORVENIR SIN NRO,"Porvenir, Socabaya, Peru",-16.4393657,-71.5350549,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL DE LAURICOCHA,PE-RUC  20528966901,PERU HUANUCO JR CRISTOBAL COLON SN CERCADO,"Lima, Peru",-12.046374,-77.0427934,APPROXIMATE
INSTITUTO VIAL PROVINCIAL DE TOCACHE - IVP TOCACHE,PE-RUC  20450163407,PERU SAN MARTIN JR. JULIO AREVALO Nª 597 TOCACHE SAN MARTIN,"Jr. Julio AREVALO, Tocache, Peru",-8.190337,-76.5192068,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CALANGO,PE-RUC  20199187008,PERU LIMA AV. PLAZA DE ARMAS S/N,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN JOSE DE USHUA,PE-RUC  20287583240,PERU AYACUCHO PLAZA DE ARMAS SN USHUA,"Ayacucho, Peru",-13.1638737,-74.22356409999999,APPROXIMATE
UNIDAD EJECUTORA: EDUCACIÓN YAULI - LA OROYA,PE-RUC  20600467914,PERU JUNIN HORACIO ZEBALLOS GAMEZ SN,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE AYMARAES,PE-RUC  20490350986,PERU APURIMAC JR. BALLON NRO 441 APURIMAC - AYMARAES - CHALHUANCA,"Chalhuanca 03560, Peru",-14.2951956,-73.24230039999999,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE MARISCAL CACERES,PE-RUC  20450326471,PERU SAN MARTIN JR. MIGUEL GRAU NRO. 337 SAN MARTIN - MARISCAL CACERES - JUANJUI,"Juanjuí, Peru",-7.173149500000001,-76.7278803,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUAQUIRCA,PE-RUC  20211564181,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TOTOS,PE-RUC  20143660169,PERU AYACUCHO PLAZA PRINCIPAL S/N,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE PICOTA,PE-RUC  20450381731,PERU SAN MARTIN JR. SAN MARTIN Nro. 591 Picota - SAN MARTIN,"JR San Martín, Picota 22430, Peru",-6.9182916,-76.3283831,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS,PE-RUC  20213726766,PERU HUANUCO JR.BOLOGNESI PLAZA DE ARMAS,"3QC6+54W Plaza de Armas de Huanuco, Jirón Dámaso Beraún, Huánuco 10001, Peru",-9.9295128,-76.2396813,GEOMETRIC_CENTER
