Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MUNICIPALIDAD DISTRITAL RIO MAGDALENA,PE-RUC  20607905224,PERU AYACUCHO JR RIOBAMBA SN,"Ayacucho, Peru",-13.1638737,-74.22356409999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE AYAUCA,PE-RUC  20184760291,PERU LIMA CALLE LIMA 200.PISO,"Jiron Lima 200, Lima 15328, Peru",-11.9595811,-77.0499736,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE DAGUAS,PE-RUC  20208022602,PERU AMAZONAS CARRETERA A CHACHAPOYAS - RODRIGUES DE MENDOZA,"Rodriguez de Mendoza, Chachapoyas, Peru",-6.2240905,-77.8524631,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HUARIPAMPA,PE-RUC  20201784264,PERU JUNIN JR. MARISCAL CACERES 558,"Av. Mariscal Cáceres 558, Ayacucho 05002, Peru",-13.1763281,-74.2239876,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE MARISCAL CASTILLA - CONCEPCION,PE-RUC  20203809931,PERU JUNIN PLAZA PRINCIPAL S/N,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MANCOMUNIDAD MUNICIPAL CHILLAOS - REGION AMAZONAS,PE-RUC  20539024133,PERU AMAZONAS JR. MIGUEL GRAU N° 528,"Jr. Miguel Grau 528, Magdalena 01410, Peru",-6.3737243,-77.9002055,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE TAURIA,PE-RUC  20197503964,PERU AREQUIPA PLAZA DE ARMAS S/N,"Pl. de Armas, Arequipa 04001, Peru",-16.3992342,-71.5370862,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE YAULI - JAUJA,PE-RUC  20209528062,PERU JUNIN JR. 20 DE ENERO PP 2DO PISO,"Jr. 20 de Enero, Jauja 12601, Peru",-11.7814895,-75.4994149,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE TRES DE DICIEMBRE,PE-RUC  20208754379,PERU JUNIN AV. PROGRESO,"Av. Progreso, Peru",-16.2227541,-72.4706175,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CUPISNIQUE,PE-RUC  20205407961,PERU CAJAMARCA PLAZA DE ARMAS N§211 2DO. PISO,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL DE RECUAY,PE-RUC  20571181305,PERU ANCASH JR. LA MAR MZA. 1 LOTE. 17 (FTE. A LA MUNICIPALIDAD PROV. DE RECUAY) ANCASH - RECUAY - RECUAY,"7GHV+9CR, Jr. Unión, Recuay, Peru",-9.7215055,-77.4564789,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PISACOMA,PE-RUC  20188420509,PERU PUNO PLAZA DE ARMAS S/N,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL - MARISCAL NIETO,PE-RUC  20147775122,PERU MOQUEGUA CALLE LIMA SN CALACOA,"Lima, San Cristóbal 18420, Peru",-16.738473,-70.6817167,GEOMETRIC_CENTER
CORTE SUPERIOR DE JUSTICIA DE UCAYALI,PE-RUC  20602729762,PERU UCAYALI UCAYALI,"Ucayali, Peru",-9.8251183,-73.087749,APPROXIMATE
INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA - I.I.A.P.,PE-RUC  20171781648,PERU LORETO AV. ABELARDO QUIÑONES K.M. 2.5,"Av. José Abelardo Quiñones, Iquitos, Peru",-3.7777772,-73.2915552,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MASISEA,PE-RUC  20170164408,PERU UCAYALI JR. SAN JUAN,"Jr. San Juan, Pucallpa 25006, Peru",-8.3621534,-74.5461588,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE MADRE DE DIOS - HOSPITAL SANTA ROSA DE PUERTO MALDONADO,PE-RUC  20350526073,PERU MADRE DE DIOS JR. CAJAMARCA Nº 171- PUERTO MALDONADO,"Jr. Cajamarca, Puerto Maldonado 17001, Peru",-12.5892035,-69.1962596,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SITACOCHA,PE-RUC  20148291218,PERU CAJAMARCA JR. 28 DE JULIO S/N,"Jr. 28 de Julio, San Miguel de Pallaques 06456, Peru",-7.0001505,-78.8522795,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CHUPA,PE-RUC  20199931599,PERU PUNO PLAZA DE ARMAS S/N,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD DISTRITAL DE MAÑAZO,PE-RUC  20165192355,PERU PUNO PLAZA DE ARMAS  S/N,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD DISTRITAL DE MUÑANI,PE-RUC  20172856706,PERU PUNO PLAZA DE ARMAS No 115,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SANTA CRUZ - PALPA,PE-RUC  20201053308,PERU ICA PANAMERICANA SU Km 384,"Ctra. Panamericana Sur, Ica, Peru",-14.0825463,-75.7342406,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COAYLLO,PE-RUC  20158939585,PERU LIMA AV.BENAVIDES S/N,"Av. Alfredo Benavides, Lima, Peru",-12.1282464,-77.0051209,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PASTAZA,PE-RUC  20191636016,PERU LORETO CALLE MARISCAL CASTILLA 1101-YURIMAGUAS,"Mariscal Castilla 1101, Yurimaguas 16501, Peru",-5.8870045,-76.10700179999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SANTA ROSA - CHICLAYO,PE-RUC  20162368614,PERU LAMBAYEQUE CALLE UNION 433 SANTA ROSA CHICLAYO LAMBAYEQUE,"Unión 433, Santa Rosa 14841, Peru",-6.8817569,-79.92096839999999,ROOFTOP
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE HUARAZ,PE-RUC  20407897405,PERU ANCASH Jr. Agustin Larrea y Laredo 680 Cercado Urbano - Huaraz - ANCASH,"Jirón Larrea y Loredo 680, Huaraz 02001, Peru",-9.529278099999999,-77.5272112,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE CASTROVIRREYNA,PE-RUC  20146911979,PERU HUANCAVELICA AV. LOS LIBERTADORES S/N,"Av. Los Libertadores, Castrovirreyna 09725, Peru",-13.2823057,-75.318124,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SALPO,PE-RUC  20199828666,PERU LA LIBERTAD PLAZA DE ARMAS NO 100,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PLATERIA,PE-RUC  20207208834,PERU PUNO PLAZA DE ARMAS S/N - PLATERIA,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
UNIVERSIDAD NACIONAL DE CAÑETE,PE-RUC  20491363402,PERU LIMA CALLE MARISCAL CASTILLA Nº 162,"Castilla 162, Lima 15811, Peru",-12.141585,-76.9503714,RANGE_INTERPOLATED
MUNICIPALIDAD PROVINCIAL DE SAN MIGUEL,PE-RUC  20143625843,PERU CAJAMARCA JR. BOLOGNESI 407 SAN MIGUEL CAJAMARCA,"Jr. Bolognesi 407, San Miguel de Pallaques 06456, Peru",-6.9999935,-78.85143570000001,ROOFTOP
GOBIERNO REGIONAL JUNIN UNIDAD EJECUTORA EDUCACION PANGOA,PE-RUC  20602038395,PERU JUNIN UCAYALI,"Junin, Peru",-11.335798,-75.34121789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LUNAHUANA,PE-RUC  20155998556,PERU LIMA PLAZA DE ARMAS S/N,"Lima Main Square, Jr. Junín cdra. 1, Lima 15001, Peru",-12.0459618,-77.0305324,ROOFTOP
MUNICIPALIDAD DISTRITAL DE HUAYUCACHI,PE-RUC  20199806344,PERU JUNIN CALLE RAEL SN PLAZA PRINCIPAL HUAYUCACHI,"Ca. Real, Peru",-12.0828009,-75.2014824,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE CAYRAN,PE-RUC  20165847114,PERU HUANUCO JIRON RAMIRO PRIALE S/N - PLAZA DE ARMAS,"3QC6+54W Plaza de Armas de Huanuco, Jirón Dámaso Beraún, Huánuco 10001, Peru",-9.9295128,-76.2396813,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SANTA ROSA - GRAU,PE-RUC  20199907451,PERU APURIMAC PLAZA PRINCIPAL,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
GOBIERNO REGIONAL DE SAN MARTIN - ALTO HUALLAGA TOCACHE,PE-RUC  20489242550,PERU SAN MARTIN JR.  PROGRESO   300 TOCACHE,"Tocache, Peru",-8.1892608,-76.51887909999999,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE LA MAR,PE-RUC  20452802172,PERU AYACUCHO PLAZA PRINCIPAL DE SAN MIGUEL SN,"Ayacucho, Peru",-13.1638737,-74.22356409999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LOCROJA,PE-RUC  20222405794,PERU HUANCAVELICA JR. OLIVOS ESCUDERO S/N 2DO PISO,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA - HUANCAVELICA,PE-RUC  20190345182,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN JOSE - PACASMAYO,PE-RUC  20184047889,PERU LA LIBERTAD PLAZA DE ARMAS Nº 211 - SAN JOSÉ,Peru,-9.189967,-75.015152,APPROXIMATE
GOBIERNO REGIONAL DE LIMA - HOSPITAL BARRANCA-CAJATAMBO Y SERVICIOS BASICOS DE SALUD,PE-RUC  20170137346,PERU LIMA JR. NICOLAS DE PIEROLA BARRANCA,"Nicolás de Piérola, Barranca 15169, Peru",-10.75018,-77.766489,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE EL PRADO,PE-RUC  20220310664,PERU CAJAMARCA JR.JAVIER PRADO Nº7,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CURASCO,PE-RUC  20222376590,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE JESUS NAZARENO,PE-RUC  20452339286,PERU AYACUCHO JR. RICARDO PALMA N° 233 JESUS NAZARENO HUAMANGA AYACUCHO,"Ricardo Palma 233, Ayacucho 05001, Peru",-13.1551506,-74.2175542,ROOFTOP
GOBIERNO REGIONAL DE APURIMAC - UNIDAD DE GESTION EDUCATIVA LOCAL DE ABANCAY,PE-RUC  20490983598,PERU APURIMAC JR. CAHUIDE S/N,"C. Cahuide, Abancay 03001, Peru",-13.6400856,-72.8840661,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE UMARI,PE-RUC  20206649918,PERU HUANUCO CARRETERA CENTRAL No 35,"Carr. Central 35, 10110, Peru",-9.6253127,-76.0521127,RANGE_INTERPOLATED
MUNICIPALIDAD PROVINCIAL DE OCROS,PE-RUC  20189313544,PERU ANCASH JR. COMERCIO Nº 272 - PLAZA DE ARMAS,"Jr. Comercio 272, Chiquian 02413, Peru",-10.1486911,-77.156622,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE ANCHIHUAY,PE-RUC  20574738866,PERU AYACUCHO PLAZA PRINCIPAL DE ANCHIHUAY SN,"Anchihuay, 05260, Peru",-12.8631361,-73.5781843,APPROXIMATE
SERVICIO NACIONAL DE CERTIFICACION AMBIENTAL PARA LA INVESTIGACION,PE-RUC  20556097055,PERU LIMA AV. ERNESTO DIEZ CANSECO NRO. 351,"Av. Ernesto Diez Canseco 351利馬 15047, Peru",-12.1221739,-77.0269933,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE CHOTA,PE-RUC  20220499767,PERU CAJAMARCA JR.ANAXIMANDRO VEGA N¦49,"Anaximandro Vega, Cajamarca 06001, Peru",-7.1553804,-78.5295371,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE CANCHIS - SICUANI,PE-RUC  20147421070,PERU CUSCO CENTRO CIVICO S/N,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PALLPATA,PE-RUC  20222360677,PERU CUSCO PLAZA DE ARMAS No 100,"Pl. de Armas Nª 100, Cusco 08006, Peru",-13.5449415,-71.88372269999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LA MATANZA,PE-RUC  20147030631,PERU PIURA AV. GRAU Nº481,"Av. Grau, Piura, Peru",-5.1854808,-80.659183,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE EL PORVENIR,PE-RUC  20601052840,PERU APURIMAC SIN NRO,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
GOBIERNO REGIONAL DE HUANCAVELICA - EDUCACION,PE-RUC  20407590776,PERU HUANCAVELICA JR. ERNESTO MORALES Nº 122,"Ernesto Morales 122, Huancavelica 09001, Peru",-12.7835998,-74.97821809999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PE-RUC  20159215106,PERU PIURA PLAZA DE ARMAS S/N,"Plaza de Armas de Piura, Jr. Huancavelica 724, Piura 20001, Peru",-5.197195,-80.62664889999999,ROOFTOP
GOBIERNO REGIONAL DE TACNA-TRANSPORTES,PE-RUC  20410689813,PERU TACNA AV. SAUCINI 140 TACNA,"Av. Saucini, Tacna, Peru",-18.0057953,-70.2582998,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MAZAN,PE-RUC  20197929198,PERU LORETO PLAZA DE ARMAS,"Iquitos Square, Jirón Putumayo 253, Iquitos 16002, Peru",-3.749314999999999,-73.24443939999999,ROOFTOP
GOBIERNO REGIONAL DE UCAYALI-HOSPITAL AMAZONICO,PE-RUC  20175940015,PERU UCAYALI AGUAYTIA,"Aguaytía, Peru",-9.0395314,-75.5131117,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE JUAN ESPINOZA MEDRANO,PE-RUC  20208750209,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
PROGRAMA NACIONAL DE ASISTENCIA SOLIDARIA PENSION 65,PE-RUC  20547960051,PERU LIMA CAL. MIGUEL GERONOMO SEMINARI NRO. 190 LIMA - LIMA - SAN ISIDRO,"C. Miguel G. Seminario 190, San Isidro 15047, Peru",-12.0947941,-77.0222842,ROOFTOP
GOBIERNO REGIONAL DE AREQUIPA-AGRICULTURA,PE-RUC  20191793898,PERU AREQUIPA AV SACO OLIVEROS Nº 402 CERRO JULI,"Saco Oliveros 402, José Luis Bustamante y Rivero 04011, Peru",-16.427216,-71.5441354,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LAS PIRIAS,PE-RUC  20232146959,PERU CAJAMARCA CALLE ANGEL CUSTODIO VILLANUEVA Nº108,"José Villanueva, Cajamarca 06001, Peru",-7.1446761,-78.5257171,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA - SIHUAS,PE-RUC  20200032781,PERU ANCASH AV.CARLOS MARIATEGUI S/N,"Carlos Mariategui, Nuevo Chimbote 02711, Peru",-9.1180403,-78.5412802,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE INCAHUASI,PE-RUC  20177779041,PERU LAMBAYEQUE 17 DE FEBRERO S/N - INCAHUASI,"Incahuasi, Peru",-6.2356872,-79.3164934,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MOLLEPAMPA,PE-RUC  20202597875,PERU HUANCAVELICA RICARDO PALMA S/N,"Ricardo Palma, Huancavelica 09001, Peru",-12.7888515,-74.979512,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE JUNIN-TRANSPORTES,PE-RUC  20401788990,PERU JUNIN JR. ARTERIAL 347 HUANCAYO,"Arterial 347, Huancayo 12003, Peru",-12.0826086,-75.2058474,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE POMALCA,PE-RUC  20396129508,PERU LAMBAYEQUE VACIO/NULO,"Lambayeque, Peru",-6.7044468,-79.9042472,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CATACAOS,PE-RUC  20159249698,PERU PIURA CALLE COMERCIO 540 CATACAOS PIURA PIURA,"Comercio 540, Catacaos 20006, Peru",-5.2655809,-80.67643629999999,ROOFTOP
GOBIERNO REGIONAL DE TUMBES - DIRECCION REGIONAL AGRARIA TUMBES,PE-RUC  20324103831,PERU TUMBES AV. TARAPACA 427 SAN JOSE,"Tarapaca 427, Tumbes 24001, Peru",-3.5612075,-80.4573468,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAYLLA,PE-RUC  20194695226,PERU CUSCO PLAZA PRINCIPAL DE SAYLLA SN,"Saylla, Peru",-13.5756084,-71.8194402,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LAS PIEDRAS,PE-RUC  20213017871,PERU MADRE DE DIOS CALLE QUINTIN GRANADOS,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTIAGO DE CHALLAS,PE-RUC  20354035589,PERU LA LIBERTAD JIRON ATAHUALPA SN CENTRO CIVICO PUEBLO DE CHALLAS,"Challas 13535, Peru",-8.4388642,-77.3205965,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE JULCAN,PE-RUC  20227999161,PERU JUNIN TUPAC AMARU-PLAZA PRINCIPAL,"Junin, Peru",-11.335798,-75.34121789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MAGDALENA - CHACHAPOYAS,PE-RUC  20156003141,PERU AMAZONAS AV. MAGDALENA,"Magdalena District, 01410, Peru",-6.4104833,-77.8138553,APPROXIMATE
MINAG - PROYECTO ESPECIAL JEQUETEPEQUE - ZAÑA,PE-RUC  20156046974,PERU CAJAMARCA CAMPAMENTO GALLITO CIEGO KM. 33.5 CARRETERA CIUDAD DE DIOS A CAJAMARCA,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CHINCHA BAJA,PE-RUC  20178826353,PERU ICA PLAZA DE ARMAS No 148,"W7F8+R88, Ica 11001, Peru",-14.07546,-75.7341811,GEOMETRIC_CENTER
PERÚ SEGURO 2025,PE-RUC  20605968768,PERU LIMA CAL.30 DE AGOSTO NRO. S/N,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
