Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MUNICIPALIDAD DISTRITAL DE VICHAYAL,PE-RUC  20168899204,PERU PIURA MARISCAL CASTILLA NO 106,"Av. Mariscal Castilla 106, Distrito de Vichayal 20741, Peru",-4.8650132,-81.0695504,ROOFTOP
ORGANISMO SUPERVISOR DE LA INVERSION EN ENERGIA Y MINERIA,PE-RUC  20376082114,PERU LIMA CALLE BERNARDO MONTEAGUDO 222,"C. Bernardo Monteagudo 222, Magdalena del Mar 15076, Peru",-12.0966989,-77.058767,ROOFTOP
GOBIERNO REGIONAL DE AREQUIPA - PROYECTO ESPECIAL MAJES-SIGUAS  AUTODEMA,PE-RUC  20162554167,PERU AREQUIPA URB. LA MARINA-E-8,"Urb la Marina, Cayma 04017, Peru",-16.3757784,-71.5453177,APPROXIMATE
EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD - ELECTROSUR S.A.,PE-RUC  20119205949,PERU TACNA CALLE ZELA N°408,"ELECTROSUR S.A., C. Zela 408, Tacna 23001, Peru",-18.0119797,-70.2508312,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SHAMBOYACU,PE-RUC  20531195575,PERU SAN MARTIN JR. RICARDO PALMA S/N INT.1,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SALLIQUE,PE-RUC  20221770871,PERU CAJAMARCA SEÑOR DE LA HUMILDAD S/N,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE COTABAMBAS,PE-RUC  20177427285,PERU APURIMAC CALLE VIGIL SN COTABAMBAS,"Cotabambas 03230, Peru",-13.75711,-72.363632,APPROXIMATE
SIERRA EXPORTADORA,PE-RUC  20514859559,PERU LIMA CALLE LOS ZORZALES 160 URB EL PALOMAR SAN ISIDRO,"C. los Zorzales 160, San Isidro 15036, Peru",-12.1001106,-77.0185568,ROOFTOP
ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO GRAU S.A.,PE-RUC  20102762925,PERU PIURA LA ARENA CON JR. ZELAYA S/N,"Piura, Peru",-5.1782884,-80.6548882,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUALMAY,PE-RUC  20148241385,PERU LIMA FLORIAN DIAZ NO 499,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PAUCARBAMBA,PE-RUC  20191125275,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,PE-RUC  20165195290,PERU PUNO JR. JAUREGUI  S/N,"Jáuregui, Juliaca 21101, Peru",-15.4934469,-70.1364053,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE CAJAMARCA - SALUD CAJAMARCA,PE-RUC  20165645325,PERU CAJAMARCA AV. MARIO URTEAGA N° 500,"Av. Mario Urteaga 500, Cajamarca 06002, Peru",-7.1555285,-78.5137597,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE CASMA,PE-RUC  20174929697,PERU ANCASH PLAZA DE ARMAS S/N - CASMA,"Casma, Peru",-9.4718308,-78.3006626,APPROXIMATE
FONDO METROPOLITANO DE INVERSIONES,PE-RUC  20164503080,PERU LIMA JR. CARABAYA 831 - CERCADO DE LIMA,"Jirón Contumazá 846-1067, Lima 15001, Peru",-12.0518113,-77.03360909999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA,PE-RUC  20227623544,PERU TACNA CALLE MANUEL LORENZO VIDAURE Nº 448,"Manuel Lorenzo de Vidau 448, Tacna 23002, Peru",-17.9847348,-70.2375313,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SOLOCO,PE-RUC  20177726517,PERU AMAZONAS CALLE SIN NOMBRE,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MONZON,PE-RUC  20194118342,PERU HUANUCO JR.BESARES,"Huánuco, Peru",-9.920764799999999,-76.2410843,APPROXIMATE
CONGRESO DE LA REPUBLICA,PE-RUC  20161749126,PERU LIMA AV. ABANCAY 251 LIMA,"Av. Abancay 251, Lima 15001, Peru",-12.0483941,-77.0268111,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CURPAHUASI,PE-RUC  20175826743,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE TACNA,PE-RUC  20147797100,PERU TACNA CALLE INCLAN Nº 404,"Cnel. Inclan 404, Tacna 23001, Peru",-18.0118575,-70.2534292,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LA PUNTA,PE-RUC  20131379600,PERU CALLAO JR. SAENZ PEÑA Nº 298,"Jr. Sáenz Peña 298, Magdalena del Mar 15076, Peru",-12.0970501,-77.0700142,RANGE_INTERPOLATED
GOBIERNO REGIONAL DE LIMA - HOSPITAL HUACHO-HUAURA-OYON Y SERVICIOS  BASICOS  DE  SALUD,PE-RUC  20162197461,PERU LIMA AVENIDA JOSE A. ARAMBULO LA ROSA Nº 221-251,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
COMISIÓN NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS - DEVIDA,PE-RUC  20339267821,PERU LIMA AV. BENAVIDES 2199-B,"b, Av. Alfredo Benavides 2199, Miraflores 15048, Peru",-12.127351,-77.0098122,ROOFTOP
GOBIERNO REGIONAL DE LA LIBERTAD - PROYECTO ESPECIAL CHAVIMOCHIC,PE-RUC  20156058719,PERU LA LIBERTAD AV. 2 - URB. PARQUE  INDUSTRIAL  TRUJILLO,"Av. 2, La Esperanza, Peru",-8.0507031,-79.0620115,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE HUANCAVELICA,PE-RUC  20171725144,PERU HUANCAVELICA AV. MACHEGO MUÑOZ Nº 299 - CERCADO,"Av. Celestino Manchego Muñoz 299, Huancavelica 09001, Peru",-12.7873966,-74.97185619999999,ROOFTOP
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LA LIBERTAD,PE-RUC  20131911310,PERU LA LIBERTAD AV.FEDERICO VILLARREAL NRO 1300 URB. SEMI-RUSTICA,"Av. Federico Villarreal 1300, Trujillo 13007, Peru",-8.1018596,-79.0034093,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE LA HUACA,PE-RUC  20146697527,PERU PIURA PLAZA DE ARMAS S/N - LA HUACA  - PAITA,"La Huaca, Peru",-4.9112673,-80.9580932,APPROXIMATE
GOBIERNO REGIONAL DEL CALLAO - DIRECCION DE SALUD I CALLAO,PE-RUC  20147907487,PERU CALLAO COLINA  879 CALLAO,"Colina 879, Bellavista 07016, Peru",-12.0637216,-77.1255575,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SANTIAGO DE SURCO,PE-RUC  20131367423,PERU LIMA JIRON BOLOGNESI Nº275,"Jr. Bolognesi, Magdalena del Mar 15086, Peru",-12.0919957,-77.0717579,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE HUACHO - HUAURA,PE-RUC  20141418557,PERU LIMA GUILLERMO VELASQUEZ S/N,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
HOSPITAL NACIONAL HIPOLITO UNANUE,PE-RUC  20153219118,PERU LIMA AV CESAR VALLEJO 1390,"Av. César Vallejo 1390, Lince 15073, Peru",-12.0879657,-77.0456356,RANGE_INTERPOLATED
MUNICIPALIDAD PROVINCIAL DE HUARAL,PE-RUC  20188948741,PERU LIMA PLAZA DE ARMAS S/N - HUARAL,"Huaral, Peru",-11.4965921,-77.20905789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ORCOPAMPA,PE-RUC  20172681043,PERU AREQUIPA PLAZA DE ARMAS S/N,"Pl. de Armas, Arequipa 04001, Peru",-16.3992342,-71.5370862,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL,PE-RUC  20530689019,PERU ANCASH NRO. S/N CAMPAMENTO VICHAY ANCASH - HUARAZ - INDEPENDENCIA,"Vichay, Huaraz 02002, Peru",-9.494301499999999,-77.5375794,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTIAGO - CUSCO,PE-RUC  20154432516,PERU CUSCO CALLE GIRALDO RUIZ CARO S/N - PLAZA SANTIAGO,"Giraldo Ruiz Caro, Cusco 08001, Peru",-13.5258266,-71.9827899,GEOMETRIC_CENTER
UNIDAD EJECUTORA 003:PROGRAMA MODERNIZACION DEL SISTEMA DE ADMINISTRACION DE JUSTICIA,PE-RUC  20546677444,PERU LIMA JR. SCIPION LLONA NRO. 350 LIMA - LIMA - MIRAFLORES,"Scipión Llona 350, Miraflores 15046, Peru",-12.1078647,-77.0282544,ROOFTOP
MARINA DE GUERRA DEL PERU,PE-RUC  20153408191,PERU CALLAO AV. LA MARINA CDRA 36 S/N CUARTEL NAVAL -  LA PERLA,"La Marina Cuadra 36, La Perla 15084, Peru",-12.0811249,-77.0704124,ROOFTOP
MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO,PE-RUC  20131372770,PERU LIMA JIRON JOSE GALVEZ Nº895,"Jr. José Gálvez, Lima 15046, Peru",-12.0800354,-77.0297447,GEOMETRIC_CENTER
UNIVERSIDAD NACIONAL DEL SANTA,PE-RUC  20148309109,PERU ANCASH AV.  PACÍFICO  508 - URB. BUENOS AIRES,"Av. Pacífico 508, Nuevo Chimbote 02711, Peru",-9.125796099999999,-78.52808340000001,ROOFTOP
DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO,PE-RUC  20602250602,PERU LIMA CAJAMARQUILLA CDRA 10 SIN NRO,"Servicio de Inteligencia Nacional, Lima 15063, Peru",-12.1605631,-77.0087653,ROOFTOP
AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,PE-RUC  20556939781,PERU LIMA AV DE LA PERUANIDAD SN EDIFICIO QUIÑONES SN OFICINA P 8,"Edificio Quiñones, Av. de la Peruanidad S/N, Jesús María 15072, Peru",-12.0652787,-77.0405094,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - HUAMANGA,PE-RUC  20143114911,PERU AYACUCHO PLAZUELA PRINCIPAL SAN JUAN BAUTISTA,"Ayacucho, Peru",-13.1638737,-74.22356409999999,APPROXIMATE
INSTITUTO NACIONAL MATERNO PERINATAL,PE-RUC  20144329148,PERU LIMA JR. ANTONIO MIROQUESADA Nº 941 LIMA,"Miroquesada 941, Callao 07021, Peru",-12.0568481,-77.1364791,RANGE_INTERPOLATED
MINISTERIO DE AGRICULTURA Y RIEGO,PE-RUC  20131372931,PERU LIMA AV. ALAMEDA DEL CORREGIDOR Nº 155,"Alameda del Corregidor 155, Lima 15024, Peru",-12.0779657,-76.9541113,ROOFTOP
MUNICIPALIDAD DISTRITAL DE HUAURA,PE-RUC  20172303014,PERU LIMA AV.SAN MARTIN-PLAZA S/N,"Av. San Martín, San Juan de Lurigancho, Peru",-11.9769263,-76.9937614,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE IGNACIO ESCUDERO,PE-RUC  20176975289,PERU PIURA JR. FLORO CASTILLO Nº 121,"121, Piura 20001, Peru",-5.2006384,-80.63043689999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE FERNANDO LORES,PE-RUC  20197968762,PERU LORETO ALAIZA PAZ SOLDAN Nº 121,"Alayza Paz Soldán, Tamshiyacu 16310, Peru",-4.0024123,-73.1593081,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE CASTILLA - APLAO,PE-RUC  20208253086,PERU AREQUIPA PLAZA BUENOS AIRES Nº 100-APLAO,"Arequipa, Peru",-16.4057001,-71.5400994,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE QUIÑOTA,PE-RUC  20209184380,PERU CUSCO PLAZA DE ARMAS,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,PE-RUC  20601224624,PERU LIMA PASTOR SEVILLA CRUCE CON 200 MILLAS SN SECTOR 3 GRUPO 31,"Av. 200 Millas & Avenida Mariano Pastor Sevilla, Villa EL Salvador 15837, Peru",-12.2340411,-76.93468,GEOMETRIC_CENTER
EMPRESA ACTIVOS MINEROS SAC,PE-RUC  20103030791,PERU LIMA PROLONGACIÓN PEDRO MIOTA Nº 421- SAN JUAN DE MIRAFLORES - LIMA,"Prol. Pedro Miota 421, San Juan de Miraflores 15842, Peru",-12.1867876,-76.9730107,ROOFTOP
MINISTERIO DE ENERGIA Y MINAS,PE-RUC  20131368829,PERU LIMA AV. LAS ARTES SUR Nº 206,"Av. de las Artes Sur 206, Lima 15036, Peru",-12.0967963,-77.005862,RANGE_INTERPOLATED
CONSEJO NACIONAL DE LA PERSONA CON DISCAPACIDAD,PE-RUC  20433270461,PERU LIMA AVENIDA AREQUIPA,"Av. Arequipa, Lima, Peru",-12.0920545,-77.0332479,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ANCO HUALLO,PE-RUC  20175831747,PERU APURIMAC JR. RICARDO PALMA S/N URIPA,"Uripa, Peru",-13.5321991,-73.67602579999999,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE AZANGARO,PE-RUC  20172499679,PERU PUNO PLAZA SAN BERNARDO Nº160,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MEJIA,PE-RUC  20198022480,PERU AREQUIPA AV. TAMBO NO 505 - MEJIA,"Mejia, 04420, Peru",-17.0376962,-71.8927076,APPROXIMATE
GOBIERNO REGIONAL DE PASCO - DIRECCION REGIONAL AGRARIA,PE-RUC  20288480568,PERU PASCO JR. COLUMMA PASCO - EDIFICIO ESTATAL Nº 2 - SAN JUAN   YANACANCHA,"Edificio Estatal, Jr. Columna Pasco N° 2, Cerro De Pasco 19001, Peru",-10.6660942,-76.2531423,ROOFTOP
GOBIERNO REGIONAL DEL CALLAO - HOSPITAL DANIEL ALCIDES CARRION,PE-RUC  20174943924,PERU CALLAO AV. GUARDIA CHALACA 1821 CALLAO,"Av. Guardia Chalaca 1821, Bellavista 07001, Peru",-12.0605803,-77.1254299,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE RIOJA,PE-RUC  20148170933,PERU SAN MARTIN JR. LIBERTAD Nº827,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CALANA,PE-RUC  20166311242,PERU TACNA AV. GENERAL VALERA S/N,"Gral. Varela, Tacna 23001, Peru",-18.002705,-70.2487132,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CIELO PUNCO,PE-RUC  20607936006,PERU CUSCO JR. DEMETRIO SANCHEZ S/N,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE - NAZCA,PE-RUC  20147706155,PERU ICA ESQ.PISCO Y CAPAC YUPANQUI S/N,"Calle Plazuelas 172, Ica 11002, Peru",-14.0583184,-75.7315251,ROOFTOP
GOBIERNO REGIONAL DE APURIMAC-CHANKA,PE-RUC  20185898343,PERU APURIMAC JR. TUPAC AMARU 374 ANDAHUAYLAS,"Jr Tupac Amaru 374, Andahuaylas 03701, Peru",-13.6555562,-73.3832341,ROOFTOP
MUNICIPALIDAD DISTRITAL DE PONTO,PE-RUC  20198357660,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
GOBIERNO REGIONAL DE ANCASH-AGRICULTURA,PE-RUC  20406989730,PERU ANCASH AV. RAYMONDI S/N,"Jr. Raymondi, Marcará 02110, Peru",-9.3233002,-77.6036182,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE TAMBOGRANDE,PE-RUC  20146736875,PERU PIURA JR. CASTILLA Nº 449-TAMBOGRANDE-PIURA,"Jr. Castilla 449, Tambo Grande 20201, Peru",-4.935006,-80.3423234,RANGE_INTERPOLATED
MUNICIPALIDAD PROVINCIAL DEL CALLAO,PE-RUC  20131369558,PERU CALLAO JR. PAZ SOLDAN NO 252 - CALLAO,"Jr. Paz Soldán 252, Callao 07021, Peru",-12.0635514,-77.1472131,ROOFTOP
EJERCITO PERUANO,PE-RUC  20131369124,PERU LIMA AV. BOULEVARD LIMA,"Av. Boulevard, Ate 15023, Peru",-12.0647638,-76.9680314,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE CALLAO SEDE CENTRAL,PE-RUC  20505703554,PERU CALLAO AV. ELMER FAUCETT 3970,"XVQQ+MGJ, Av. Elmer Faucett 3970, Callao 07031, Peru",-12.0106341,-77.1110765,ROOFTOP
INSTITUTO NACIONAL DE DEFENSA CIVIL,PE-RUC  20135890031,PERU LIMA CAL. RICARDO ANGULO RAMIREZ NRO. 694 URB. CORPAC LIMA - LIMA - SAN ISIDRO,"C. Ricardo Angulo, 15036, Peru",-12.1004414,-77.0144406,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE LA CONVENCION - SANTA ANA,PE-RUC  20187459258,PERU CUSCO JR. ESPINAR No 300,"C. Espinar 300, Cusco 08004, Peru",-13.531526,-71.934546,ROOFTOP
