Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MUNICIPALIDAD DISTRITAL DE PACAIPAMPA,PE-RUC  20165913788,PERU PIURA CALLE CORREO S/N 2DO. PISO,"Piura, Peru",-5.1782884,-80.6548882,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE OXAMARCA,PE-RUC  20189262451,PERU CAJAMARCA JR DOS DE MAYO SN PLAZA DE ARMAS,"Jr. Dos de Mayo, San Miguel de Pallaques 06456, Peru",-7.0009344,-78.8507243,GEOMETRIC_CENTER
EMPRESA PRESTADORA DE SERVICIOS DE SANEAMIENTO MARAÑON S.R.L.,PE-RUC  20141814312,PERU CAJAMARCA MARISCAL URETA 1912,"Mariscal Ureta 1912, Jaén 06801, Peru",-5.7088762,-78.8128708,ROOFTOP
MUNICIPALIDAD DISTRITAL DE HUACHIS,PE-RUC  20166604266,PERU ANCASH JR. CONDOR CANQUI S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LOS MOROCHUCOS,PE-RUC  20166868247,PERU AYACUCHO JR LOS MOROCHUCOS NRO 100 PLAZA PRINCIPAL PAMPA CANGALLO,"Plaza Principal De, Los Morochucos 100, Pampa Cangallo 05846, Peru",-13.5576112,-74.19557739999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE VIZCATAN DEL ENE,PE-RUC  20601068681,PERU JUNIN PLAZA PRINCIPAL S/N,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE AYMARAES - CHALHUANCA,PE-RUC  20165610297,PERU APURIMAC JR. ANDAHUAYLAS NO 312,"jr. Andahuaylas 312, Abancay 03001, Peru",-13.6356031,-72.88130009999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SARIN,PE-RUC  20207747204,PERU LA LIBERTAD AV ABELARDO GAMARRA RONDO SN SARIN,Peru,-9.189967,-75.015152,APPROXIMATE
MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADMINISTRACIÓN GENERAL,PE-RUC  20336951527,PERU LIMA JR. CAMANA 616 LIMA,"Jr. Camaná 616, Lima 15001, Peru",-12.0483423,-77.0348028,ROOFTOP
MUNICIPALIDAD DISTRITAL DE BUENOS AIRES - MORROPON,PE-RUC  20171662631,PERU PIURA AV.GRAU Nº576,"Av. Grau, Piura, Peru",-5.1854808,-80.659183,GEOMETRIC_CENTER
REGION POLICIAL PIURA,PE-RUC  20601020191,PERU PIURA PANAMERICANA NORTE KM 3.5 ZONA INDUSTRIAL S/N,"Au. Panamericana Nte., Piura, Peru",-5.2028899,-80.684843,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE UCAYALI-HOSPITAL DE APOYO DE PUCALLPA,PE-RUC  20205390546,PERU UCAYALI JR. AGUSTIN CAUPER 285 PUCALLPA,"JCW6+MQF, Pucallpa 25004, Peru",-8.353323399999999,-74.58808189999999,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE NINABAMBA,PE-RUC  20186865384,PERU CAJAMARCA BURGA LARREA S/N,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE POMACANCHI,PE-RUC  20159329535,PERU CUSCO PLAZA DE ARMAS No 100,"Pl. de Armas Nª 100, Cusco 08006, Peru",-13.5449415,-71.88372269999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE YAMON,PE-RUC  20350098250,PERU AMAZONAS PLAZA PRINCIPAL,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
GOBIERNO REGIONAL DE LIMA - HOSPITAL DE APOYO REZOLA,PE-RUC  20170983816,PERU LIMA CALLE SAN MARTÍN Nº  120 y 124 SAN VICENTE DE CAÑETE,"124, Ca. San Martín 120, Miraflores 15074, Peru",-12.1249304,-77.0324414,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,PE-RUC  20131366702,PERU LIMA CALLE 9 DE JUNIO Nº100 - PUNTE PIEDRA,"Ca. 9 de Junio, Puente Piedra 15118, Peru",-11.8675888,-77.07813,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 406 : RED DE SERVICIOS DE SALUD KIMBIRI-PICHARI,PE-RUC  20494981280,PERU CUSCO JR. INTIRAYMI S/N - KIMBIRI,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE ATALAYA - RAYMONDI,PE-RUC  20171714371,PERU UCAYALI CALLE RIOJA Nº 659 - ATALAYA,"C. Rioja 659, Atalaya 25201, Peru",-10.7299969,-73.7556001,ROOFTOP
MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE AMAZONAS,PE-RUC  20600031687,PERU AMAZONAS JIRON ANGELA SABARBEIN C-2 CHACHAPOYAS CHACHAPOYAS AMAZONAS,"Jr. Ortiz Arriet, Chachapoyas 01001, Peru",-6.2348008,-77.8727184,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CURGOS,PE-RUC  20213758293,PERU LA LIBERTAD JR.PROGRESO 207,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE QUELLOUNO,PE-RUC  20170327129,PERU CUSCO AV.ABANCAY,"Av. Abancay, Cusco 08002, Peru",-13.5150079,-71.9863096,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE LA MOLINA,PE-RUC  20131365722,PERU LIMA AV. RICARDO ELIAS APARICIO Nº 740,"Av. Ricardo Elías Aparicio 740, La Molina 15026, Peru",-12.0783521,-76.9168972,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SANTA ROSA - MELGAR,PE-RUC  20169037958,PERU PUNO PLAZA DE ARMAS Nº101,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
CORTE SUPERIOR DE JUSTICIA DE LIMA,PE-RUC  20546303951,PERU LIMA AV. ABANCAY NRO. S/N LIMA - LIMA - LIMA,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN PABLO - CANCHIS,PE-RUC  20159340181,"PERU CUSCO PLAZA DE ARMAS, DISTRITO DE SAN PABLO","San Pablo 08250, Peru",-14.2022785,-71.3156315,APPROXIMATE
MINISTERIO DE TRABAJO Y PROMOCION DEL EMPLEO,PE-RUC  20131023414,PERU LIMA AV. SALAVERRY 655 LIMA,"Av. Gral. Salaverry 655, Jesús María 15072, Peru",-12.0713555,-77.0403449,ROOFTOP
GOBIERNO REGIONAL DE AMAZONAS  - DIRECCION DE RED DE SALUD CONDORCANQUI,PE-RUC  20487671097,PERU AMAZONAS SIMON BOLIVAR NRO 700 BARRIO LA TUNA,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE EL AGUSTINO,PE-RUC  20131377909,PERU LIMA AV.RIVA AGUERO Nº1358,"Av. Riva Agüero, Lima, Peru",-12.050383,-77.0022303,GEOMETRIC_CENTER
TRANSPORTES METROPOLITANOS DE TRUJILLO,PE-RUC  20477412549,PERU LA LIBERTAD CALLE PARAGUAY N° 192,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE YANACANCHA - CHUPACA,PE-RUC  20204050580,PERU JUNIN PLAZA PRINCIPAL,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTA CRUZ - HUAYLAS,PE-RUC  20146920374,PERU ANCASH PLAZA DE ARMAS S/N - HUARIPAMPA,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
REGION POLICIAL HUANUCO - SAN MARTIN - UCAYALI,PE-RUC  20602398103,PERU HUANUCO JR. CONSTITUCIÓN N° 501,"Huánuco, Peru",-9.920764799999999,-76.2410843,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE YONAN,PE-RUC  20189022655,PERU CAJAMARCA PARQUE MARISCAL CASTILLA Nº341,"Cajamarca, Peru",-6.4549673,-78.8382644,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE JOSE GALVEZ,PE-RUC  20190685013,PERU CAJAMARCA AVENIDA MARAÑON Nº 879,"Jirón Marañón 879, Cajamarca 06001, Peru",-7.150545500000001,-78.52194039999999,RANGE_INTERPOLATED
CORTE SUPERIOR DE JUSTICIA DEL CALLAO,PE-RUC  20550310539,PERU CALLAO AV. 2 DE MAYO NRO. 582 (SAENZ PEÑA 4 Y 5) PROV. CONST. DEL CALLAO - PROV. CONST. DEL CALLAO - CALLAO,"4 y 5, Av 2 de Mayo 582, Callao 07021, Peru",-12.0568041,-77.14233089999999,ROOFTOP
EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SAN MARTIN S.A.,PE-RUC  20143612431,PERU SAN MARTIN JR. FEDERICO SANCHEZ NRO 900,"Jr. Federico Sanchez 900, Tarapoto 22202, Peru",-6.4776301,-76.3574077,ROOFTOP
MUNICIPALIDAD DISTRITAL DE HUANUHUANU,PE-RUC  20227330016,PERU AREQUIPA CALLE PRINCIPAL(TOCOTA),"Tocota 04510, Peru",-15.6442505,-74.0784785,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE EL MANTARO,PE-RUC  20213376684,PERU JUNIN PLAZA PRINCIPAL S/N EL MANTARO,"El Mantaro, 12150, Peru",-11.8201806,-75.3936808,APPROXIMATE
GOBIERNO REGIONAL DE PUNO - SALUD SAN ANTONIO DE PUTINA,PE-RUC  20612415413,PERU PUNO 02 DE SETIEMBRE 102,"02, Puno 21001, Peru",-15.8124257,-69.9934755,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAN JUAN - CAJAMARCA,PE-RUC  20166745161,PERU CAJAMARCA AV. SAN JUAN N§1000 3ER. PISO,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE DESAGUADERO,PE-RUC  20181403064,PERU PUNO AV. 28 DE JULIO Nº305,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CHIRINOS,PE-RUC  20229489039,PERU CAJAMARCA JR.SAN IGNACIO No 435,"Cajamarca, Peru",-6.4549673,-78.8382644,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS,PE-RUC  20168007168,PERU AMAZONAS JR.ORTIZ ARRIETA 588,"Jr. Ortiz Arriet 588, Chachapoyas 01001, Peru",-6.2296587,-77.87289109999999,ROOFTOP
GOBIERNO REGIONAL DE PIURA - UNIDAD DE GESTION EDUCATIVA LOCAL- SULLANA,PE-RUC  20316055631,PERU PIURA AV. VICTOR ELORZ GOYCOCHEA S/N A.H. SANCHEZ CERRO,"Piura, Peru",-5.1782884,-80.6548882,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SALCABAMBA,PE-RUC  20170342519,PERU HUANCAVELICA JR. ALFONSO UGARTE S/N,"Jr. Alfonso Ugarte, Pampas 09156, Peru",-12.3990236,-74.8654509,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE ANCASH-TRANSPORTES,PE-RUC  20286907467,PERU ANCASH Av. Confraternidad Internacional Sur Mz 04 Lt 01 Villon Alto Huaraz,"Villon alto, Huaraz 02001, Peru",-9.5399967,-77.52875759999999,ROOFTOP
PROGRAMA NACIONAL DE TELECOMUNICACIONES,PE-RUC  20604676372,PERU LIMA JR. ZORRITOS N° 1203,"Zorritos 1203, Lima 15404, Peru",-12.0270151,-77.01580980000001,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CURA MORI,PE-RUC  20146721924,PERU PIURA JR. SULLANA Nº500,"Jr. Sullana, Tambo Grande 20201, Peru",-4.9326756,-80.3405407,GEOMETRIC_CENTER
