Entidad,RUC,original_address,formatted_address,lat,lng,confidence
UNIVERSIDAD NACIONAL JOSE F. SANCHEZ CARRION,PE-RUC  20172299742,PERU LIMA AV. MERCEDES INDACOCHEA NO 600 HUACHO,"Av. Mercedes Indacochea 600, Huacho 15136, Peru",-11.1228222,-77.61069760000001,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAISA,PE-RUC  20231076868,PERU AYACUCHO PLAZA DE ARMAS,"Plaza de Armas, Ayacucho 05003, Peru",-13.1602899,-74.2258196,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE PUNO- HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON,PE-RUC  20448446485,PERU PUNO AV. EL SOL Nº 1022 - PUNO,"Av. El Sol 1022, Puno 21002, Peru",-15.8427326,-70.0219641,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ILLIMO,PE-RUC  20170302134,PERU LAMBAYEQUE CALLE REAL Nº444,"Lambayeque, Peru",-6.7044468,-79.9042472,APPROXIMATE
GOBIERNO REGIONAL DE PUNO-SALUD MACUSANI,PE-RUC  20363848916,PERU PUNO JR. GRAU 509 MACUSANI,"Macusani, Peru",-14.072176,-70.4253389,APPROXIMATE
GOBIERNO REGIONAL DE MOQUEGUA - SALUD ILO,PE-RUC  20519839807,PERU MOQUEGUA JR. MIRAMAR Nº 400,"Moquegua, Peru",-17.1882694,-70.93179500000001,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE BELLAVISTA - JAEN,PE-RUC  20215745032,PERU CAJAMARCA SAN MARTIN LOTE 263,"San Martín, Cajamarca 06002, Peru",-7.1585089,-78.5186777,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE POLVORA,PE-RUC  20488965701,PERU SAN MARTIN JR LOS OLIVOS SN PLAZA DE ARMAS,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TOURNAVISTA,PE-RUC  20191978910,PERU HUANUCO AV. LEONCIO PRADO S/N,"Leoncio Prado, Huánuco, Peru",-9.928091,-76.2446434,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HERMILIO VALDIZAN,PE-RUC  20204809390,PERU HUANUCO CARRETERA TINGO MARIA PUCALLPA KM 22,"Pucallpa, Peru",-8.3928622,-74.5826166,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LA ENCAÑADA,PE-RUC  20170026609,PERU CAJAMARCA JR.LIMA N° 153 - LA ENCAÑADA.,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN JOSE DE QUERO,PE-RUC  20191894571,PERU JUNIN PARQUE PRINCIPAL SN SAN JOSE DE QUERO CONCEPCION JUNIN,"San José de Quero 12496, Peru",-12.0859946,-75.5367845,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE AZANGARO,PE-RUC  20211821095,PERU LIMA HUANCAYO,"Huancayo, Puente Piedra 15117, Peru",-11.8702201,-77.0886263,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE AIJA,PE-RUC  20191017201,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
GOBIERNO REGIONAL DE ICA- SALUD CHINCHA - PISCO,PE-RUC  20410275768,PERU ICA CALLE LA FLORIDA S/N (ESQUINA CON ALVA MAURTUA),"C. laFlorida, Ica 11003, Peru",-14.0587869,-75.7238344,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE LAMPIAN,PE-RUC  20205878069,PERU LIMA PLAZA DE ARMAS S/N,"Lima Main Square, Jr. Junín cdra. 1, Lima 15001, Peru",-12.0459618,-77.0305324,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LA MORADA,PE-RUC  20601122805,PERU HUANUCO 14 DE JUNIO SIN NRO PLAZA DE ARMAS LA MORADA,"La Morada, 10890, Peru",-8.8902772,-76.317414,APPROXIMATE
GOBIERNO REGIONAL DE ICA - U.E. 404 HOSPITAL SAN JUAN DE DIOS PISCO,PE-RUC  20452578949,PERU ICA CALLE SN JUAN DE DIOS Nº 350 - PISCO,"C. San Juan de Dios 350, Pisco 11601, Peru",-13.7068864,-76.20212219999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE PACCHO,PE-RUC  20198961966,PERU LIMA AV PLAZA DE ARMAS S/N - PACCHO,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PACAPAUSA,PE-RUC  20287376376,PERU AYACUCHO PLAZA DE ARMAS SN,"Plaza de Armas, Ayacucho 05003, Peru",-13.1602899,-74.2258196,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MACARI,PE-RUC  20156602524,PERU PUNO PLAZA SAN MARTIN Nº115 - MACARI,"Macarí, Peru",-14.7704597,-70.90266489999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LACABAMBA,PE-RUC  20282804248,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ACOS VINCHOS,PE-RUC  20143660088,PERU AYACUCHO PLAZA PRINCIPAL S/N ACOS VINCHOS,"Acos Vinchos, Peru",-13.1129072,-74.1003228,APPROXIMATE
GOBIERNO REGIONAL DE CUSCO - RED DE SERVICIOS  DE SALUD LA CONVENCION,PE-RUC  20527289166,PERU CUSCO AV. GENERAL GAMARRA S/N,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PARAMONGA,PE-RUC  20188938354,PERU LIMA JR.FRANCISCO BOLOGNESI S/N,"Jr. Crnel. Francisco Bolognesi, San Miguel 15086, Peru",-12.0881513,-77.07943,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE CUSCO - UNIDAD DE GESTION EDUCATIVA LOCAL LA CONVENCION,PE-RUC  20527144516,PERU CUSCO JR. INDEPENDENCIA NRO. S/N QUILLABAMBA CUSCO - LA CONVENCION - SANTA ANA,"Quillabamba, Peru",-12.868355,-72.6919814,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO,PE-RUC  20223724591,PERU JUNIN CALLE REAL,,,,"ERROR: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
MUNICIPALIDAD DISTRITAL DE CHARACATO,PE-RUC  20184516111,PERU AREQUIPA PLAZA PRINCIPAL NRO 100,"Pl. Principal 100, Arequipa 04012, Peru",-16.4688005,-71.48464849999999,RANGE_INTERPOLATED
GOBIERNO REGIONAL DE PASCO - UNIDAD DE GESTION EDUCATIVA DE OXAPAMPA,PE-RUC  20486022583,PERU PASCO Vacio/Nulo,"Pasco, Peru",-10.4475753,-75.1545381,APPROXIMATE
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE SAN MARCOS,PE-RUC  20496132701,PERU CAJAMARCA JR. LEONCIO PRADO 354,"Leoncio Prado 354, Cajamarca 06002, Peru",-7.1574604,-78.5093595,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE MARIANO DAMASO BERAUN - LAS PALMAS,PE-RUC  20199856520,PERU HUANUCO CARRETERA CENTRAL KM 17,"Huánuco, Peru",-9.920764799999999,-76.2410843,APPROXIMATE
GOBIERNO REGIONAL DE PUNO - SALUD SANDIA,PE-RUC  20363814183,PERU PUNO JR. ARICA Nº 448 SANDIA - PUNO,"Arica 448, Puno 21366, Peru",-14.3221607,-69.46660609999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LACHAQUI,PE-RUC  20232238560,PERU LIMA JR. FRANCISCO BOLOGNESI S/N,"Jr. Crnel. Francisco Bolognesi, San Miguel 15086, Peru",-12.0881513,-77.07943,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ALCAMENCA,PE-RUC  20191918933,PERU AYACUCHO PLAZA PRINCIPAL,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HUANCAS - AMAZONAS,PE-RUC  20146919104,PERU AMAZONAS JR.JOSE OLAYA S/N,"Jr. José Olaya, 01510, Peru",-6.1628919,-77.9451177,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE SANGAYAICO,PE-RUC  20193992651,PERU HUANCAVELICA AV.SAN FRANCISCO S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PALLASCA,PE-RUC  20232936097,PERU ANCASH PLAZA DE ARMAS 2DO PISO,"Plaza de Armas de Chimbote, Chimbote 02803, Peru",-9.0747672,-78.5935848,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CULEBRAS,PE-RUC  20191940513,PERU ANCASH PLAZA DE ARMAS S/N DEL DISTRITO DE CULEBRAS,"Culebras, 02655, Peru",-9.8265257,-78.1564432,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MALA,PE-RUC  20158939666,PERU LIMA PLAZA DE ARMAS Nº177,"R3P4+X76 Plaza de Armas of Villa Maria del Triunfo, Av. Villa María, Villa María del Triunfo 15809, Peru",-12.1625814,-76.94437409999999,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE LAMBAYEQUE - COLEGIO MILITAR ELIAS AGUIRRE,PE-RUC  20167652108,PERU LAMBAYEQUE CARRETERA A PIMENTEL KM 10 -  CHICLAYO,"Pimentel Km 10, Pimentel 14000, Peru",-6.782832699999999,-79.850307,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAN BERNARDINO,PE-RUC  20194799781,PERU CAJAMARCA JIRON 11  DE DICIEMBRE Nº 130,"130, Bambamarca 06116, Peru",-6.6830145,-78.5194073,APPROXIMATE
SUPERINTENDENCIA NACIONAL DE ASEGURAMIENTO EN SALUD,PE-RUC  20377985843,PERU LIMA AV. VELASCO ASTETE Nº 1398 ESQUINA LA FLORESTA LIMA,"Av. Alejandro Velasco Astete 1398, Lima 15039, Peru",-12.1190453,-76.9844068,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CHONTABAMBA,PE-RUC  20232520745,PERU PASCO JR. JOSE WALIJEWSKI SZIDLO CHONTABAMBA,"Chontabamba 19210, Peru",-10.6025304,-75.4375384,APPROXIMATE
GOBIERNO REGIONAL DE MADRE DE DIOS - DIRECCION REGIONAL DE SALUD MADRE DE DIOS,PE-RUC  20170258054,PERU MADRE DE DIOS JR. ERNESTO RIVERO Nº 475,"Ernesto Rivero 475, Puerto Maldonado 17001, Peru",-12.5941012,-69.18192599999999,ROOFTOP
EMPRESA MUNICIPAL DE SANEAMIENTO BASICO DE PUNO SOCIEDAD ANONIMA,PE-RUC  20163947693,PERU PUNO AV. LA TORRE Nº 753 -PUNO,"Av. La Torre 753, Puno 21001, Peru",-15.8293745,-70.029403,ROOFTOP
GOBIERNO REGIONAL DE AYACUCHO - UNIDAD EJECUTORA EDUCACION HUANCASANCOS,PE-RUC  20452516161,PERU AYACUCHO NRO. S/N C. P. HUANCASANCOS (JR. ARICA S/N) AYACUCHO - HUANCA SANCOS - SANCOS,"N, Huanca Sancos 05710, Peru",-13.9211442,-74.3335444,APPROXIMATE
ZONA REGISTRAL N° XI SEDE ICA,PE-RUC  20163582156,PERU ICA AV. MATIAS MANZANILLA Nº 512 - URB. SAN MIGUEL - ICA,"Av. José Matias Manzanilla 512, Ica 11001, Peru",-14.0655283,-75.7365988,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE CANDARAVE,PE-RUC  20159714285,PERU TACNA CALLE TRIUNFO Nº 111 CANDARAVE,"El Triunfo 111, Arequipa 23420, Peru",-17.2678761,-70.25061029999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE HUACRAPUQUIO,PE-RUC  20180401238,PERU JUNIN PLAZA PRINCIPAL,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE EL MILAGRO,PE-RUC  20141602137,PERU AMAZONAS JR.LAMBAYEQUE NO 183,"Jr. Lambayeque 183, Bagua 01721, Peru",-5.6373145,-78.5377963,RANGE_INTERPOLATED
GOBIERNO REGIONAL DE LA LIBERTAD - SALUD UTES SANTIAGO DE CHUCO,PE-RUC  20397867961,PERU LA LIBERTAD MARISCAL  CACERES 1145 - SANTIAGO DE CHUCO,"Mariscal Cáceres 1145, Santiago de Chuco 13146, Peru",-8.145961999999999,-78.17855329999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE HUACLLAN,PE-RUC  20191017111,PERU ANCASH JR. LA UNION S/N,"Jr. La Unión, Nuevo Chimbote 02711, Peru",-9.1181154,-78.5356769,GEOMETRIC_CENTER
ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO AGUAS DEL ALTIPLANO SRL,PE-RUC  20286538917,PERU PUNO JR. CUSCO Nº 324 AYAVIRI,"Jr. Cusco, Yanaaja 21805, Peru",-15.2367791,-70.5962765,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE ANCASH-SALUD UTES HUARI,PE-RUC  20287034220,PERU ANCASH AV.   CIRCUNVALACION BAJA HUARI,"Av Circunvalación, Huari, Peru",-9.3463597,-77.1690607,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COCHAMAL,PE-RUC  20193174800,PERU AMAZONAS CALLE SIN NOMBRE,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LONGAR,PE-RUC  20170014341,PERU AMAZONAS JR.HERMANOS VARGAS,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LUYA,PE-RUC  20146919287,PERU AMAZONAS JR.DIEGO MORI 471,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CHUQUIBAMBA,PE-RUC  20221438249,PERU AMAZONAS JR. SAN MARTIN,"Jr. San Martin, 01150, Peru",-5.8243647,-77.9691851,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COCHARCAS,PE-RUC  20288789313,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
GOBIERNO REGIONAL DE PUNO-TRANSPORTES,PE-RUC  20363914994,PERU PUNO JR. LIMA 944 PUNO,"Jr. Lima 944, Puno 21002, Peru",-15.8426289,-70.0269721,ROOFTOP
GOBIERNO REGIONAL DE CUSCO-AGRICULTURA,PE-RUC  20228443264,PERU CUSCO AV. MICAELA BASTIDAS 310-314,"Av. Micaela Bastidas 310, Cusco 08002, Peru",-13.5233588,-71.96353669999999,RANGE_INTERPOLATED
"SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS SEGURIDAD,ARMAS,MUNICIONES Y EXPLOSIVOS USO CIVIL",PE-RUC  20551964940,PERU LIMA CALLE ALBERTO DEL CAMPO NRO 1050,"Av. Alberto del Campo 1050, Magdalena del Mar 15076, Peru",-12.0965432,-77.05899920000002,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LLOCHEGUA,PE-RUC  20365019879,PERU AYACUCHO PLAZA PRINCIPAL LLOCHEGUA,"Llochegua, Peru",-12.4095046,-73.90805809999999,APPROXIMATE
UNIDAD EJECUTORA DE SALUD GRAN CHIMU,PE-RUC  20600196198,PERU LA LIBERTAD LIBERTAD,Peru,-9.189967,-75.015152,APPROXIMATE
INPE-DIRECCION REGIONAL ALTIPLANO PUNO,PE-RUC  20364180366,PERU PUNO JR. ORKAPATA N° 228 PUNO,"Jirón Orkapata 228, Puno 21002, Peru",-15.8447499,-70.0251345,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SAN JERONIMO - ANDAHUAYLAS,PE-RUC  20199906306,PERU APURIMAC JR.SAN MARTIN 502,"Jr. San Martín 502, 03701, Peru",-13.6508498,-73.4267722,RANGE_INTERPOLATED
GOBIERNO REGIONAL DE CAJAMARCA-EDUCACION CAJAMARCA,PE-RUC  20368981355,PERU CAJAMARCA JR. JOSÉ SABOGAL 841 CAJAMARCA,"Jr. José Sabogal 841, Cajamarca 06002, Peru",-7.1562486,-78.5147891,ROOFTOP
SERVICIO DE ADMINISTRACION TRIBUTARIA DE HUANCAYO,PE-RUC  20486127920,PERU JUNIN AVENIDA PASEO LA BREÑA NRO 539,"P.º La Breña 539, Huancayo 12001, Peru",-12.0708074,-75.2138341,ROOFTOP
"SISTEMA NACIONAL DE EVALUACION, ACREDITACION Y CERTIFICACION DE LA CALIDAD EDUCATIVA",PE-RUC  20551178294,PERU LIMA CAL. RICARDO ANGULO NRO. 3659,"C. Ricardo Angulo, Lima 15036, Peru",-12.1006987,-77.0145801,GEOMETRIC_CENTER
GOBIERNO REGIONAL HUANCAVELICA UNIDAD EJECUTORA 406 RED DE SALUD HUANCAVELICA,PE-RUC  20600985206,PERU HUANCAVELICA HILDAURO CASTRO,"Hildauro Castro, Huancavelica 09001, Peru",-12.7848218,-74.9795973,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ANTA - CARHUAZ,PE-RUC  20222120951,PERU ANCASH PLAZA DE ARMAS S/N - ANTA - CARHUAZ,"JCR2+WHQ Plaza de Armas, Anta 02105, Peru",-9.3576607,-77.59852060000001,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HUARICOLCA,PE-RUC  20180273132,PERU JUNIN JR.LIMA NO 318 2DO PISO KM.14,"2DO PISO KM.14, jr. Lima 318, La Merced 12856, Peru",-11.0561391,-75.3272289,RANGE_INTERPOLATED
