Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MUNICIPALIDAD DISTRITAL DE HUACAR,PE-RUC  20189021764,PERU HUANUCO JR. GRAU,"Miguel Grau, Huánuco, Peru",-9.928493,-76.2522907,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA,PE-RUC  20148260843,PERU CAJAMARCA JR. MIGUEL GRAU Nº 320,"Miguel Grau 320, Cajamarca 06002, Peru",-7.1548699,-78.5125542,ROOFTOP
GOBIERNO REGIONAL DE PIURA SEDE CENTRAL,PE-RUC  20484004421,PERU PIURA AV. FORTUNATO CHIRICHIGNO S/N URB.SAN EDUARDO EL CHIPE,"Fortunato Chirichigno, Piura 20007, Peru",-5.1902701,-80.6511539,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE SAN MARTIN-SALUD,PE-RUC  20154547259,PERU SAN MARTIN JR. CAHUIDE 146 TARAPOTO,"Jr. Cahuide 146, Tarapoto 22202, Peru",-6.4894585,-76.3583584,ROOFTOP
EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTE S.A.,PE-RUC  20103117560,PERU LAMBAYEQUE SAN MARTIN,"San Martín, Lambayeque 14013, Peru",-6.7028557,-79.906652,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE QUIRUVILCA,PE-RUC  20192751919,PERU LA LIBERTAD JR. TRUJILLO No 165,"Jr. Trujillo 165, Lima 15106, Peru",-12.0253458,-77.09045809999999,RANGE_INTERPOLATED
MUNICIPALIDAD PROVINCIAL DE URUBAMBA,PE-RUC  20147567449,PERU CUSCO AV. FERROCARRIL,"Av. Ferrocarril, Peru",-13.2609582,-72.2671526,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CAMPO VERDE,PE-RUC  20154601644,PERU UCAYALI CALLE MUNICIPAL Nº 139,"Ucayali, Peru",-9.8251183,-73.087749,APPROXIMATE
GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,PE-RUC  20527180318,PERU CUSCO AV. LA CULTURA S/N,"Av. de La Cultura, Cusco, Peru",-13.5278464,-71.9415299,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN ANTONIO,PE-RUC  20608197037,PERU MOQUEGUA AV. CENTRAL MZA. D LOTE 04,"Moquegua, Peru",-17.1882694,-70.93179500000001,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MIRAFLORES - AREQUIPA,PE-RUC  20163611512,PERU AREQUIPA AV. UNION 316 MIRAFLORES AREQUIPA,"Av Union 316, Arequipa 04001, Peru",-16.3947591,-71.5225158,ROOFTOP
MUNICIPALIDAD DISTRITAL DE IGUAIN,PE-RUC  20143148492,PERU AYACUCHO PLAZA PRINCIPAL S/N MACACHACRA,"Macachacra 05110, Peru",-12.9923771,-74.2083943,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN BORJA,PE-RUC  20131373741,PERU LIMA AV. JOAQUIN MADRID Nº200,"Av. Joaquin de la Madrid, San Borja 15037, Peru",-12.106871,-76.9965998,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE HUANUCO - UNIDAD EJECUTORA EDUCACION UGEL HUANUCO,PE-RUC  20573205678,PERU HUANUCO JR CERRO DE PASCO NRO 154,"Cerro De Pasco 154, Huánuco 10001, Peru",-9.925446599999999,-76.2449584,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE VICTOR LARCO HERRERA,PE-RUC  20174738085,PERU LA LIBERTAD JR.INDEPENDENCIA Nº 210 - BUENOS AIRES,"Buenos Aires, Argentina",-34.6036844,-58.3815591,APPROXIMATE
EMPRESA PERUANA DE SERVICIO EDITORIALES,PE-RUC  20100072751,HTTP://WWW.EDITORAPERU.COM.PE/EDITORAP/INDEX.HTML,"Av. Alfonso Ugarte 873 LIMA Municipalidad Metropolitana de Lima, Torre de la Información, Lima LIMA 01, Peru",-12.0506011,-77.0421547,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE MAYNAS - IQUITOS,PE-RUC  20103845590,PERU LORETO CALLE ECHENIQUE Nº 350,"C. Echenique 350, Iquitos, Peru",-3.7476907,-73.25298339999999,RANGE_INTERPOLATED
HOSPITAL DE APOYO DEPARTAMENTAL MARIA AUXILIADORA,PE-RUC  20162041291,PERU LIMA AV. MIGUEL IGLESIAS 968 LIMA,"Av. Villa María 968, Villa María del Triunfo 15079, Peru",-12.1611853,-76.958399,ROOFTOP
ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,PE-RUC  20306484479,PERU LIMA AV PASEO DE LA REPUBLICA 3135,"Av. P.º de la República 3135, San Isidro 15047, Peru",-12.0954603,-77.0239988,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ECHARATE,PE-RUC  20159368271,PERU CUSCO PLAZA DE ARMAS S/N MZ J LOTE.1,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE ZARUMILLA,PE-RUC  20166679606,PERU TUMBES AV.28 DE JULIO Nº135,"Av 28 de Julio, Zarumilla 24151, Peru",-3.5045355,-80.2722663,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,PE-RUC  20159515240,PERU AREQUIPA CALLE MARIANO MELGAR No 500 URB. LA LIBERTAD - CERRO COLORADO - AREQUIPA,"Mariano Melgar 500, Arequipa 04014, Peru",-16.3761638,-71.5608505,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CALLAYUC,PE-RUC  20207884619,PERU CAJAMARCA SAENZ PEÑA 104,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
SOCIEDAD ELECTRICA DEL SUR OESTE S.A.,PE-RUC  20100188628,PERU AREQUIPA CALLE CONSUELO N° 310,"Ca. Consuelo 310, Arequipa 04001, Peru",-16.4007924,-71.5393847,ROOFTOP
SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,PE-RUC  20100152356,"PERU LIMA AUTOPISTA RAMIRO PRIALÉ NO. 210 ""ATARJEA""","X26F+GGC, El Agustino, Peru",-12.0386756,-76.976219,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE ANCASH - SUB REGION PACIFICO,PE-RUC  20320162352,"PERU ANCASH AV. CHIMBOTE Nº 130 URB. BUENOS AIRES, II ETAPA","Av. Chimbote, Nuevo Chimbote 02711, Peru",-9.1270816,-78.5292597,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE AREQUIPA-HOSPITAL REGIONAL HONORIO DELGADO,PE-RUC  20167251294,PERU AREQUIPA AV. ALCIDES CARRION NRO. 505 AREQUIPA - AREQUIPA - AREQUIPA,"Av. Daniel Alcides Carrión 505, Arequipa 04002, Peru",-16.4165394,-71.53292,ROOFTOP
ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DE LAMBAYEQUE S.A.,PE-RUC  20103448591,PERU LAMBAYEQUE AV SAENZ PEÑA N° 1860,"Av. Sáenz Peña 1860, José Leonardo Ortiz 14002, Peru",-6.7619124,-79.83435089999999,RANGE_INTERPOLATED
SERVICIO INDUSTRIAL DE LA MARINA S.A.,PE-RUC  20100003351,PERU CALLAO CONTRALMIRANTE MORA N° 1102,"Av Contralmirante Mora 1102, Callao 07021, Peru",-12.0400498,-77.13693889999999,ROOFTOP
UNIDAD EJECUTORA 140 HOSPITAL DE HUAYCAN,PE-RUC  20551553729,PERU LIMA JOSE CARLOS MARIATEGUI SN ZONA B HUAYCAN UCV 42ATE,"Av. José Carlos Mariátegui S/N, Ate 15479, Peru",-12.0152853,-76.82085409999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE HUAYOPATA,PE-RUC  20202455817,PERU CUSCO PLAZA DE ARMAS S/N HUYRO,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
UNIVERSIDAD NACIONAL SAN AGUSTIN,PE-RUC  20163646499,PERU AREQUIPA SANTA CATALINA AREQUIPA,"Santa Catalina, Arequipa 04001, Peru",-16.3955463,-71.5362804,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MARCONA,PE-RUC  20148420719,PERU ICA AV. ANDRES AVELINO CACERES S/N,"Andres Avelino Caceres, Parcona 11003, Peru",-14.0496299,-75.6959911,GEOMETRIC_CENTER
"SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP",PE-RUC  20131370564,PERU LIMA AV. GUILLERMO PRESCOTT Nº 185,"Av. Guillermo Prescott 185, San Isidro 15076, Peru",-12.0919005,-77.0477786,ROOFTOP
GOBIERNO REGIONAL DE TACNA Sede Central,PE-RUC  20519752515,PERU TACNA AV GREGORIO ALBARRACIN NO 526,"Gregorio Albarracin 526, Tacna 23001, Peru",-18.0112909,-70.2567153,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LA ARENA,PE-RUC  20171253544,PERU PIURA JR. AREQUIPA Nº409,"Jr. Arequipa, Piura, Peru",-5.1980482,-80.6279973,GEOMETRIC_CENTER
UNIVERSIDAD NACIONAL AUTONOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO,PE-RUC  20601401836,PERU HUANCAVELICA HUANACVELICA SIN NRO,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
UNIDAD EJECUTORA 032: DIRECCION GENERAL DE INFRAESTRUCTURA,PE-RUC  20563198240,PERU LIMA PLAZA 30 DE AGOSTO,"30 de Agosto, Villa María del Triunfo, Peru",-12.144367,-76.952907,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE QUEROCOTILLO,PE-RUC  20205390201,PERU CAJAMARCA CALLE CAJAMARCA N° 290,"Cajamarca, Peru",-6.4549673,-78.8382644,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LA VICTORIA - LIMA,PE-RUC  20131368071,PERU LIMA AV.IQUITOS Nº500,"Av. Iquitos, Lima, Peru",-12.0674149,-77.0303193,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE LA PRIMAVERA,PE-RUC  20226974807,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA PROAMAZONAS,PE-RUC  20539219490,PERU AMAZONAS BOLIVAR NRO 728,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAPILLICA,PE-RUC  20205446789,PERU PIURA AV ERNESTO MERINO SN SAPILLICA REF PLAZA DE ARMAS,"Plaza de Armas de Piura, Jr. Huancavelica 724, Piura 20001, Peru",-5.197195,-80.62664889999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE MEGANTONI,PE-RUC  20601625017,PERU CUSCO NRO. SN MUNICIPALIDAD DISTRITAL DE MEGANTON POBLADO ECHARATI,"Megantoni, 08750, Peru",-11.7283096,-72.8988069,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TACABAMBA,PE-RUC  20220666418,PERU CAJAMARCA JIRON LIMA Nº 549 - TACABAMBA,"Jr Lima 549, Cutervo 06701, Peru",-6.378279699999999,-78.8186058,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE LUCMA - MARISCAL LUZURIAGA,PE-RUC  20218909109,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
GOBIERNO REGIONAL DE ICA-AGRICULTURA,PE-RUC  20409879161,PERU ICA AV. LAMBAYEQUE 169 ICA,"Lambayeque 169, Ica 11002, Peru",-14.0640206,-75.73199389999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE HUANCAYO,PE-RUC  20133696823,PERU JUNIN CALLE REAL-PALACIO MUNICIPAL,"Ca. Real, Peru",-12.0828009,-75.2014824,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE LA VICTORIA - CHICLAYO,PE-RUC  20173119641,PERU LAMBAYEQUE AV.LA UNION Nº 1696 LA VICTORIA - CHICLAYO,"La Victoria, Peru",-6.8012929,-79.8392425,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN FELIPE,PE-RUC  20221770952,PERU CAJAMARCA CALLE ATAHUALPA Y BOLIVAR SN,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE USQUIL,PE-RUC  20203917407,PERU LA LIBERTAD PROGRESO 225-2DO PISO,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTA ANA DE TUSI,PE-RUC  20168802561,PERU PASCO PLAZA DE ARMAS S/N,"Pasco, Peru",-10.4475753,-75.1545381,APPROXIMATE
"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS",PE-RUC  20536902385,PERU LIMA Jr. Zorritos Nº 1203-Lima,"Zorritos 1203, Lima 15404, Peru",-12.0270151,-77.01580980000001,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE HUALLAGA - SAPOSOA,PE-RUC  20154546872,PERU SAN MARTIN Vacio/Nulo,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PAIMAS,PE-RUC  20191570911,PERU PIURA AV. GRAU Nº 320,"Av. Grau 320, Piura 20001, Peru",-5.1958666,-80.62839559999999,RANGE_INTERPOLATED
GOBIERNO REGIONAL DE LORETO - GERENCIA SUB REGIONAL ALTO AMAZONAS YURIMAGUAS,PE-RUC  20408560137,PERU LORETO JR. SARGENTO LORES 106-A YURIMAGUAS,"a, C. Sgto. Lores 106, Yurimaguas 16501, Peru",-5.8955914,-76.10463589999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SORITOR,PE-RUC  20148170771,PERU SAN MARTIN JR. HIPOLITO RANGEL Nº510 - SORITOR,"Jr. Hipólito Rangel, Soritor, Peru",-6.1398268,-77.1015134,GEOMETRIC_CENTER
SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,PE-RUC  20267073580,PERU LIMA AV PRIMAVERA NRO 1878,"Av. Primavera 1878, Santiago de Surco 15023, Peru",-12.1074202,-76.96813159999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE SATIPO,PE-RUC  20146674403,PERU JUNIN JR. COLONOS FUNDADORES NO 312 - SATIPO,"Jr. Colonos Fundadores 312, Satipo 12261, Peru",-11.2536892,-74.6363148,ROOFTOP
GOBIERNO REGIONAL DE SAN MARTIN-SUB REGION BAJO MAYO-TARAPOTO,PE-RUC  20488943996,PERU SAN MARTIN JR. ORELLANA N° 634 - TARAPOTO,"Jr. Orellana 634, Tarapoto 22202, Peru",-6.4868048,-76.36745719999999,ROOFTOP
FUERZA AEREA DEL PERU,PE-RUC  20144364059,PERU LIMA CAMPO DE MARTE LIMA,"Mars Field, Jesús María 15072, Peru",-12.0683312,-77.04138499999999,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE YUYAPICHIS,PE-RUC  20190702988,PERU HUANUCO JR. 19 DE DICIEMBRE,"Huánuco, Peru",-9.920764799999999,-76.2410843,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA,PE-RUC  20194735384,PERU TACNA SUCRE S/N 105 - URB VILLA LOCUMBA,"N, Locumba 23750, Peru",-17.6144518,-70.7624258,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS,PE-RUC  20105266988,PERU PIURA JR CUZCO Nº 421 - CHULUCANAS,"C. Cusco 421, Piura 20001, Peru",-5.1929681,-80.6273042,RANGE_INTERPOLATED
PROGRAMA MEJORAMIENTO DE LOS SERVICIOS DE JUSTICIA EN MATERIA PENAL EN EL PERÚ,PE-RUC  20607706957,PERU LIMA CALLE TREINTA Y DOS NRO 325,"Pje. Treinta y Dos, Rímac 15096, Peru",-12.0174664,-77.0255665,GEOMETRIC_CENTER
UNIVERSIDAD NACIONAL SAN ANTONIO DE ABAD DEL CUSCO,PE-RUC  20172474501,PERU CUSCO DE LA CULTURA NRO 733,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CCATCCA,PE-RUC  20226560824,PERU CUSCO PLAZA DE ARMAS S/N,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
UNIVERSIDAD NACIONAL DE CAJAMARCA,PE-RUC  20148258601,PERU CAJAMARCA AV. ATAHUALPA Nº 1050,"Av. Atahualpa 1050, Cajamarca 06002, Peru",-7.165984900000001,-78.49766900000002,ROOFTOP
MUNICIPALIDAD DISTRITAL DE COPORAQUE - ESPINAR,PE-RUC  20147419687,PERU CUSCO PLAZA DE ARMAS S/N,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA,PE-RUC  20143660754,PERU AYACUCHO PORTAL INDEPENDENCIA AYACUCHO,"Portal Independencia, Ayacucho 05003, Peru",-13.1608747,-74.2259122,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE NEPEÑA,PE-RUC  20198090647,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PITIPO,PE-RUC  20190364055,PERU LAMBAYEQUE AV. FRANCISCO MURO MORENO NO 112,"Francisco Muro Moreno 112, Pitipo 14341, Peru",-6.565957099999999,-79.7810093,ROOFTOP
CORTE SUPERIOR DE JUSTICIA DE LAMBAYEQUE,PE-RUC  20487872319,PERU LAMBAYEQUE CAL. SAN JOSE NRO. 1070 CERCADO LAMBAYEQUE - CHICLAYO - CHICLAYO,"San José 1070, Chiclayo 14001, Peru",-6.771675000000001,-79.8357497,ROOFTOP
EMPRESA DE SERVICIOS PUBLICOS DE ELECTRICIDAD PUNO  S.A.A.,PE-RUC  20405479592,PERU PUNO JR. MARIANO H. CORNEJO Nº 160,"Jr. Mariano H. Cornejo 160, Puno 21001, Peru",-15.8339701,-70.0284221,ROOFTOP
