Entidad,RUC,original_address,formatted_address,lat,lng,confidence
FONDO NACIONAL DE DESARROLLO CIENTIFICO Y DE INNOVACION TECNOLOGICA,PE-RUC  20554841555,PERU LIMA CALLE SCHELL NRO 459,"C. Schell 459, Miraflores 15074, Peru",-12.1231727,-77.0272154,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ANDAGUA,PE-RUC  20198078604,PERU AREQUIPA PLAZA DE ARMAS S/N,"Pl. de Armas, Arequipa 04001, Peru",-16.3992342,-71.5370862,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MASMA CHICCHE,PE-RUC  20206811103,PERU JUNIN JR. 28 DE JULIO,"Jr. 28 de Julio, Carhuamayo 12741, Peru",-10.9188967,-76.0547093,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE TINGO DE PONAZA,PE-RUC  20531194846,PERU SAN MARTIN JR. MANUEL PRADO Nº202,Peru,-9.189967,-75.015152,APPROXIMATE
FONDO DE APOYO FUNERARIO DE LA POLICIA NACIONAL DEL PERÚ,PE-RUC  20183717406,PERU LIMA AV. BRASIL NRO 2905,"Av. Brasil 2905, Magdalena del Mar 15076, Peru",-12.0868999,-77.0631472,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CHINCHO,PE-RUC  20154442660,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DEL CENTRO POBLADO DE SANTA MARIA DE LA COLINA,PE-RUC  20272676454,PERU AREQUIPA CENTRO POBLADO SANTA MARIA DE LA COLINA MZ X LOTE 2,"Arequipa, Peru",-16.1570087,-72.331113,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PILLPINTO,PE-RUC  20216274530,PERU CUSCO PLAZA DE ARMAS,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CHIARA - ANDAHUAYLAS,PE-RUC  20201231681,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CANCHAYLLO,PE-RUC  20174802786,PERU JUNIN PLAZA PRINCIPAL S/N CANCHAYLLO JAUJA JUNIN,"3MJP+JR2 Plaza Principal De Concepción, 755, Concepción 12126, Peru",-11.9184824,-75.3129751,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CASPIZAPA,PE-RUC  20489107695,PERU SAN MARTIN JR. MANCO CAPAC S/N,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ACO - CONCEPCION,PE-RUC  20180414992,PERU JUNIN JR SAN ISIDRO SN PLAZA PRINCIPAL ACO,"Jr. San Isidro, Aco 12510, Peru",-11.9584799,-75.3682431,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MITO,PE-RUC  20201188068,PERU JUNIN JR.PIEROLA 366,"Jr. Pierola, 12006, Peru",-12.0506102,-75.2537864,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MADEAN,PE-RUC  20195465356,PERU LIMA AV. SAN ANTONIO S/N,"Av. San Antonio, Villa EL Salvador, Peru",-12.22418,-76.941078,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN JUAN DE IRIS,PE-RUC  20209689660,PERU LIMA PLAZA PRINCIPAL S/N,"Principal, San Juan de Miraflores 15806, Peru",-12.131212,-76.9601722,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE PUTINZA,PE-RUC  20182110095,PERU LIMA CALLE 5 DE OCTUBRE MZ.1 LOTE 12,"LOTE 12, Ca. 6 1, Lima 15011, Peru",-12.0383905,-76.95736339999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SHAPAJA,PE-RUC  20531271182,PERU SAN MARTIN JR. UCAYALI S/N,"Ucayali, Peru",-9.8251183,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE VIÑAC,PE-RUC  20175163451,PERU LIMA JR. JUNIN S/N 2DO PISO,"Jr. Junín, Lima, Peru",-12.0511367,-77.0190588,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE APURIMAC - UNIDAD DE GESTION EDUCATIVA LOCAL GRAU,PE-RUC  20490983245,PERU APURIMAC SECTOR ILLARASCA NRO. SN (CALLE CIRCUNVALACION CHUQHIBAMBILLA) APURIMAC - GRAU - CHUQUIBAMBILLA,"Chuquibambilla, Peru",-14.1028317,-72.7061231,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE QUERCO,PE-RUC  20218710957,PERU HUANCAVELICA CALLE COMERCIO S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
OFICINA PREVISIONAL DE LAS FUERZAS ARMADAS,PE-RUC  20505752253,PERU LIMA AV. DE LA PERUANIDAD,"Av. de la Peruanidad, Jesús María 15072, Peru",-12.0675769,-77.0429987,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CHECRAS,PE-RUC  20219511451,PERU LIMA PLAZA DE ARMAS S/N  - MARAY,"Lima Main Square, Jr. Junín cdra. 1, Lima 15001, Peru",-12.0459618,-77.0305324,ROOFTOP
PROGRAMA DE APOYO A LA FORMACION PROFESIONAL APROLAB II UE 113,PE-RUC  20518647785,PERU LIMA CALLE VAN DE VELDE Nº 160 SAN BORJA LIMA,"Av. San Borja Nte. 160, San Borja 15036, Peru",-12.0955917,-77.0089692,ROOFTOP
EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PASCO S.A.,PE-RUC  20209526523,PERU PASCO JR. CENTRO COMERCIAL EDIFCIO NRO. 5 URB. SAN JUAN PASCO,"Pasco Province, Peru",-10.7581899,-76.17837390000001,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUACASCHUQUE,PE-RUC  20198095444,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
"PROGRAMA DE DESARROLLO FORESTAL SOSTENIBLE,INCLUSIVO Y COMPETITIVO EN LA AMAZONIA PERUANA",PE-RUC  20566057388,PERU LIMA DIECISIETE,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LLAPO,PE-RUC  20200622074,PERU ANCASH PLAZA DE ARMAS,"Plaza de Armas de Chimbote, Chimbote 02803, Peru",-9.0747672,-78.5935848,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTIAGO DE TUNA,PE-RUC  20206864215,PERU LIMA AV. JOSE GALVEZ MZ.B7-LOTE2,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
GOBIERNO REGIONAL DE APURIMAC - UNIDAD EJECUTORA 308 EDUCACION ANTABAMBA,PE-RUC  20564175596,PERU APURIMAC CALLE SUCRE SN,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SANTO DOMINGO DE CAPILLAS,PE-RUC  20223466444,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE COLCABAMBA - HUARAZ,PE-RUC  20212197204,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE JANJAILLO,PE-RUC  20202655662,PERU JUNIN PLAZA PRINCIPAL 397-2DO PISO,"Junin, Peru",-11.335798,-75.34121789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE QUISHUAR,PE-RUC  20287893869,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE VITIS,PE-RUC  20224676388,PERU LIMA CALLE SUCRE PLAZA DE ARMAS 2DO PISO,"Sucre, Puente Piedra 15118, Peru",-11.8661503,-77.0782865,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MIRAFLORES - YAUYOS,PE-RUC  20190173110,PERU LIMA PLAZA DE ARMAS S/N,"Lima Main Square, Jr. Junín cdra. 1, Lima 15001, Peru",-12.0459618,-77.0305324,ROOFTOP
MUNICIPALIDAD DISTRITAL DE QUITO ARMA,PE-RUC  20212174255,PERU HUANCAVELICA PLAZA DE ARMAS S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
SERVICIO MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE YUNGUYO S.R.L.,PE-RUC  20200717024,PERU PUNO JR. SAN MARTÍN N°123 2DO.PISO CENTRO CÍVICO,"2DO.PISO, Jr. San Martin 123, Juliaca 21104, Peru",-15.4943418,-70.13181759999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE TANTA,PE-RUC  20195571466,PERU LIMA PLAZA DE ARMAS S/N,"Lima Main Square, Jr. Junín cdra. 1, Lima 15001, Peru",-12.0459618,-77.0305324,ROOFTOP
MANCOMUNIDAD MUNICIPAL LIMA SUR,PE-RUC  20556705446,PERU LIMA CESAR VALLEJO CRUCE CON AVENIDA REVOLUCION SIN NRO,"Av. Revolucion & Av. César Vallejo, Villa EL Salvador 15834, Peru",-12.2134731,-76.9366016,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HUANCAPON,PE-RUC  20228450805,PERU LIMA JIRON SUCRE PLAZA DE ARMAS,"Lima Main Square, Jr. Junín cdra. 1, Lima 15001, Peru",-12.0459618,-77.0305324,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CALLANMARCA,PE-RUC  20156695948,PERU HUANCAVELICA PLAZA DE ARMAS S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
GOBIERNO REGIONAL DE MADRE DE DIOS - REDES DE SALUD PERIFÉRICAS,PE-RUC  20603511353,PERU MADRE DE DIOS AV. DOS DE MAYO /JIRÓN MANU S/N,"Av. Dos de Mayo, San Isidro, Peru",-12.0918101,-77.0422032,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MANZANARES,PE-RUC  20201188220,PERU JUNIN JR.BOLOGNESI PLAZA PRINCIPAL,"Jr. Bolognesi, Junín 12731, Peru",-11.1655036,-75.9967517,GEOMETRIC_CENTER
"PROGRAMA NACIONAL PARA LA PROMOCION DE OPORTUNIDADES LABORALES ""IMPULSA PERU""",PE-RUC  20600726979,PERU LIMA AV GENERAL FELIPE SANTIAGO SALAVERRY 655,"Ca. Gral. Felipe Santiago Salaverry, Barranco 15063, Peru",-12.1463607,-77.0193669,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN BUENAVENTURA - CANTA,PE-RUC  20221092270,PERU LIMA JR. 28 DE JULIO S/N,"Jr. 28 de Julio, Villa María del Triunfo 15817, Peru",-12.1726503,-76.9226435,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN CARLOS,PE-RUC  20350033557,PERU AMAZONAS JR.SANTA CATALINA,"Santa Catalina, Peru",-6.0419556,-78.0880129,APPROXIMATE
BICENTENARIO DE LA INDEPENDENCIA DEL PERÚ,PE-RUC  20605779558,HTTPS://BICENTENARIODELPERU.PE,,,,NOT_FOUND
MUNICIPALIDAD DISTRITAL DE ASUNCION - CHACHAPOYAS,PE-RUC  20200966083,PERU AMAZONAS ASUNCION,"Asunción 01280, Peru",-6.000000000000001,-77.66666699999999,APPROXIMATE
INSTITUTO METROPOLITANO PROTRANSPORTE DE LIMA,PE-RUC  20510407670,PERU LIMA JR. CUZCO Nº 286 - CERCADO DE LIMA.,"Jr. Cusco 286, Lima 15001, Peru",-12.0500283,-77.0317377,ROOFTOP
AUTORIDAD AUTONOMA DEL SISTEMA ELECTRICO DE TRASPORTE MASIVO DE LIMA Y CALLAO - AATE,PE-RUC  20522773451,PERU LIMA AV. AVIACIÓN N° 2494,"Av. Aviación 2494, San Borja 15036, Peru",-12.0907011,-77.0034479,ROOFTOP
MUNICIPALIDAD DISTRITAL DE MARCO,PE-RUC  20180273051,PERU JUNIN JR. MANUEL LANDA Nº 350,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE EL TINGO,PE-RUC  20170145446,PERU AMAZONAS AV. KUELAV DISTRITO DE TINGO LUYA AMAZONAS,"Tingo, 01415, Peru",-6.3719888,-77.9510209,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL DE OLTO,PE-RUC  20206903211,PERU AMAZONAS AV.SAN CRISTOBAL,"San Cristobal, 01520, Peru",-6.0857699,-77.95673239999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUAMALI,PE-RUC  20179329779,PERU JUNIN JR. MANUEL D. PINTO Nº 121,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LUYA VIEJO,PE-RUC  20190690793,PERU AMAZONAS JR.TRIUNFO,"Jr. Triunfo, Lonya Chico 01500, Peru",-6.2341823,-77.9563214,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HUAMANTANGA,PE-RUC  20206112604,PERU LIMA PLAZA DE ARMAS S/N,"Lima Main Square, Jr. Junín cdra. 1, Lima 15001, Peru",-12.0459618,-77.0305324,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CULLHUAS,PE-RUC  20223353593,PERU JUNIN 23 DE ABRIL NO 396,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TUNAN MARCA,PE-RUC  20225807010,PERU JUNIN JR.28 DE JULIO 302,"Jr. 28 de Julio 302, Huancayo 12003, Peru",-12.0789836,-75.2053956,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE PION,PE-RUC  20209237769,PERU CAJAMARCA JR.LIMA S/N,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SAN JERONIMO DE PACLAS,PE-RUC  20200967055,PERU AMAZONAS AV 22 DE NOVIEMBRE NO 209 PACLAS PLAZA DE ARMAS,"Pacla 01525, Peru",-6.060507800000001,-77.9751414,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUAMATAMBO,PE-RUC  20203975270,PERU HUANCAVELICA PLAZA PRINCIPAL N 130 HUAMATAMBO,"Huamatambo, 09750, Peru",-13.1263945,-75.6789905,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CAPAYA,PE-RUC  20148182940,PERU APURIMAC PLAZA PLAZA S/N CAPAYA AYMARAES APURIMAC,"Capaya, 03520, Peru",-14.1258973,-73.3590802,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE IHUAYLLO,PE-RUC  20163027161,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TANTARA,PE-RUC  20203775696,PERU HUANCAVELICA PLAZA DE ARMAS S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
INSTITUTO VIAL PROVINCIAL DE CUTERVO,PE-RUC  20496152647,PERU CAJAMARCA LA MERCED 702,"RFWJ+FQQ la Merced Park, Jr. José Sabogal, Cajamarca 06001, Peru",-7.153779,-78.51802649999999,GEOMETRIC_CENTER
