Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MUNICIPALIDAD DISTRITAL DE ALTO TRUJILLO,PE-RUC  20481036420,PERU LA LIBERTAD MZA. J2 LOTE. 1 ALTO TRUJILLO BARRIO 5A,"J2 LOTE, Alto Trujillo 1, Víctor Larco Herrera 13003, Peru",-8.057591799999999,-79.01185629999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SAN CLEMENTE,PE-RUC  20163579791,PERU ICA AV. LOS LIBERTADORES NO 719,"Av. Los Libertadores 719, Paracas 11550, Peru",-13.8362838,-76.2506731,RANGE_INTERPOLATED
EMPRESA DE GENERACION ELECTRICA DE AREQUIPA S.A. - EGASA,PE-RUC  20216293593,PERU AREQUIPA PASAJE RIPACHA Nº 101 - CHILINA,"JF98+CFC, Pje. Ripacha 101, Arequipa 04001, Peru",-16.3813875,-71.53392269999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE HUANCABAMBA,PE-RUC  20288291595,PERU PASCO AV. LAS PALMERAS S/N CUADRA 4,"Av. Las Palmeras, 19240, Peru",-10.4254672,-75.5250072,GEOMETRIC_CENTER
EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE ICA S.A.,PE-RUC  20147626712,PERU ICA CASTROVIRREYNA N° 487,"C. Castrovirreyna 487, Ica 11002, Peru",-14.0591863,-75.7289924,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ANDRES AVELINO CACERES DORREGARAY,PE-RUC  20574742545,PERU AYACUCHO JR. LOS ROSALES N° 205 - URB. JARDÍN,"Jr. Los Rosales 205, Ayacucho 05002, Peru",-13.1796203,-74.1985551,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE MIRAFLORES - HUAMALIES,PE-RUC  20221866984,PERU HUANUCO PLAZA DE ARMAS S/N - MIRAFLORES,"3QC6+54W Plaza de Armas de Huanuco, Jirón Dámaso Beraún, Huánuco 10001, Peru",-9.9295128,-76.2396813,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CACHICADAN,PE-RUC  20219792957,PERU LA LIBERTAD ANTONIO RAYMONDI NO 162 PLAZA DE ARMAS,"Jr. Antonio Raimondi 162, Lima 15033, Peru",-12.0600846,-77.0273591,RANGE_INTERPOLATED
MUNICIPALIDAD PROVINCIAL DE VIRU,PE-RUC  20166028842,PERU LA LIBERTAD INDEPENDENCI Nº510 - VIRU,"Virú, Peru",-8.4165648,-78.7518716,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE ILO,PE-RUC  20154491873,PERU MOQUEGUA MALECON COSTERO MIRAMAR Nº 1200 - 1202,"Moquegua, Peru",-17.1882694,-70.93179500000001,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO - CHINCHA,PE-RUC  20147676574,PERU ICA AVENIDA OSCAR R. BENAVIDES Nº 699,"Av. Oscar R. Benavides 699, 11701, Peru",-13.4040121,-76.1273736,RANGE_INTERPOLATED
ORGANISMO SUPERVISOR DE LA INVERSION EN INFRAESTRUCTURA DE TRANSPORTE DE USO PUBLICO,PE-RUC  20420248645,"PERU LIMA Av. República de Panamá 3659 - 3663, Urb. El Palomar, San Isidro","Av. República de Panamá N°3659, San Isidro 15047, Peru",-12.1011872,-77.0186143,ROOFTOP
GOBIERNO REGIONAL DE ICA SEDE CENTRAL,PE-RUC  20452393817,PERU ICA Av. Cutervo Nº 920 - ICA,"Av Cutervo 920, Ica 11001, Peru",-14.0752408,-75.7349962,ROOFTOP
FONDO NACIONAL DE FINANCIAMIENTO DE LA ACTIVIDAD EMPRESARIAL - FONAFE,PE-RUC  20458605662,PERU LIMA AV. PASEO DE LA REPÚBLICA  3121,"Av. P.º de la República 3121, San Isidro 15047, Peru",-12.0951186,-77.02367890000001,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CHUGUR,PE-RUC  20166727422,PERU CAJAMARCA HUALGAYOC S/N,"Hualgayoc, Peru",-6.7638136,-78.6068528,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CIENEGUILLA,PE-RUC  20181109891,PERU LIMA AV.NUEVA TOLEDO LOTE 978,"Avenida Nueva Toledo, Cieneguilla 15593, Peru",-12.1182,-76.81378,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE SAN MARTIN - TARAPOTO,PE-RUC  20154544667,PERU SAN MARTIN JR. GREGORIO DELGADO NO 260,"Jr. Gregorio Delgado 260, Tarapoto 22202, Peru",-6.4895041,-76.36040469999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,PE-RUC  20145705780,PERU PUNO PLAZA DE ARMAS Nº 108,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
MUNICIPALIDAD DISTRITAL DE YAMBRASBAMBA,PE-RUC  20165782233,PERU AMAZONAS CALLE BONGARA Y ANGELINO CULQUET,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PAMPAS - PALLASCA,PE-RUC  20219340894,PERU ANCASH PLAZA DE ARMAS 2DO PISO,"Plaza de Armas de Chimbote, Chimbote 02803, Peru",-9.0747672,-78.5935848,APPROXIMATE
GOBIERNO REGIONAL DE HUANUCO - RED DE SALUD HUAMALIES,PE-RUC  20573020970,PERU HUANUCO JR. 28 DE JULIO NRO. 260 C.P.M LLATA (SEGUNDO PISO DEL HOSPITAL DE LLATA) HUANUCO - HUAMALIES - LLATA,"Jr. 28 de Julio 260, Huánuco 10001, Peru",-9.9364452,-76.24390249999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE LAREDO,PE-RUC  20178186869,PERU LA LIBERTAD REFORMA No 360,Peru,-9.189967,-75.015152,APPROXIMATE
CORPORACION FINANCIERA DE DESARROLLO S.A.,PE-RUC  20100116392,PERU LIMA CALLE AUGUSTO TAMAYO 160,"Augusto Tamayo 160, San Isidro 15046, Peru",-12.0974823,-77.0271805,ROOFTOP
ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,PE-RUC  20419026809,PERU LIMA AV. GREGORIO ESCOBEDO CUADRA 7,"Av. Gregorio Escobedo, Jesús María, Peru",-12.086741,-77.0547545,GEOMETRIC_CENTER
GERENCIA SUB-REGIONAL CUTERVO,PE-RUC  20453383475,PERU CAJAMARCA AV. SALOMON VILCHEZ MURGA S/N,"Av. Salomón Vilchez Murga, Cutervo, Peru",-6.3798591,-78.8130288,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE COLASAY,PE-RUC  20217197148,PERU CAJAMARCA CALLE REAL S/N,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MAZAMARI,PE-RUC  20190003541,PERU JUNIN AV. PERU S/N MZA. 57,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE PERENE,PE-RUC  20195238961,PERU JUNIN JR.22 DE OCTUBRE NO 140 - I MESETA,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SONDOR,PE-RUC  20146733698,PERU PIURA CALLE PROGRESO Nº209,"Piura, Peru",-5.1782884,-80.6548882,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUANDO,PE-RUC  20230401820,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
GOBIERNO REGIONAL DE LA LIBERTAD-SALUD UTES TRUJILLO ESTE,PE-RUC  20396835801,PERU LA LIBERTAD LOS RUBIES Nº362 - URB. SANTA INES - TRUJILLO,"Los Rubies, Trujillo 13011, Peru",-8.1020485,-79.0392117,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE CABANA - SAN RAMON,PE-RUC  20165571704,PERU PUNO SAN ROMAN 2DO PISO.INT.9,"San Roman, Peru",-15.8653197,-70.5740886,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ACOCHACA,PE-RUC  20206042126,PERU ANCASH PLAZA DE ARMAS S/N  ACOCHACA,"Acochaca 02314, Peru",-9.1142902,-77.36797299999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TAPAYRIHUA,PE-RUC  20156481476,PERU APURIMAC PLAZA DE ARMAS,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE COTABAMBAS - TAMBOBAMBA,PE-RUC  20161096068,PERU APURIMAC PLAZA DE ARMAS SN DE TAMBOBAMBA,"3R3G+G5Q Plaza de Armas de Tambobamba, Tambobamba 03241, Peru",-13.9461562,-72.1745153,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE LORETO - ORGANISMO PUBLICO INFRAESTRUCTURA PARA LA PRODUCTIVIDAD,PE-RUC  20528134760,PERU LORETO CALLE MORONA 712 - IQUITOS,"Morona 712, Iquitos 16001, Peru",-3.7494507,-73.250276,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SANTA ROSA - LIMA,PE-RUC  20135890112,PERU LIMA AV. ALEJANDRO BERTELLO PANAMERICANA NORTE KM.43,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE COSPAN,PE-RUC  20190683070,PERU CAJAMARCA JR BOLIVAR SN COSPAN,"Cospán 06407, Peru",-7.427046899999999,-78.5421387,APPROXIMATE
UNIVERSIDAD NACIONAL AUTONOMA DE HUANTA,PE-RUC  20574653798,PERU AYACUCHO MANCO CAPAC NRO 497,"Jr Manco Capac 497, Ayacucho 05001, Peru",-13.1563357,-74.2231463,RANGE_INTERPOLATED
PROGRAMA NACIONAL DE ALIMENTACION ESCOLAR QALI WARMA,PE-RUC  20550154065,PERU LIMA AV. CORONEL PORTILLO NRO 687,"Av Coronel Pedro Portillo 687, San Isidro 15076, Peru",-12.1075752,-77.0533209,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE QUEROCOTO,PE-RUC  20198789705,PERU CAJAMARCA CALLE COMERCIO Nº 451 2do.PISO,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LAGUNAS - AYABACA,PE-RUC  20194832746,PERU PIURA ERNESTO MERINO RIVERA S/N,"Piura, Peru",-5.1782884,-80.6548882,APPROXIMATE
DESPACHO PRESIDENCIAL,PE-RUC  20161704378,PERU LIMA JR. DE LA UNION S/N PRIMERA CUADRA,"Jr. de la Unión, Lima 15001, Peru",-12.0510537,-77.0350725,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE HUANUCO SEDE CENTRAL,PE-RUC  20489250731,PERU HUANUCO CALLE CALICANTO Nº 145,"Ca. Calicanto 145, Amarilis 10002, Peru",-9.9200813,-76.23168509999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE PUINAHUA,PE-RUC  20201315949,PERU LORETO CALLE BRETAÑA S/N,"Bretaña, Peru",-5.2553911,-74.3453577,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SALITRAL - SULLANA,PE-RUC  20165925794,PERU PIURA AV. 27 DE OCTUBRE Nº202,"27 de Octubre, Salitral, Peru",-4.8580226,-80.6801865,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE EL ALGARROBAL,PE-RUC  20154491288,PERU MOQUEGUA CARRETERA VALLE DE ILO KM.15,"Valle de Ilo, Peru",-17.622094,-71.3341899,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE HUAYTARA,PE-RUC  20162316495,PERU HUANCAVELICA CALLE MUNICIPALIDAD Nº 100,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TIQUILLACA,PE-RUC  20212440583,PERU PUNO JR. INDEPENDENCIA Nº180,"Jr. Independencia, Puno 21001, Peru",-15.8328798,-70.0291832,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE RAHUAPAMPA,PE-RUC  20232716488,PERU ANCASH PLAZA DE ARMAS S/N-RAHUAPAMPA,"Rahuapampa, 02325, Peru",-9.358767,-77.0650809,APPROXIMATE
PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL - PNCVFS,PE-RUC  20512807411,PERU LIMA JR CAMANA NO 616 9VO PISO,"Jr. Camaná 616, Lima 15001, Peru",-12.0483423,-77.0348028,ROOFTOP
MUNICIPALIDAD DISTRITAL DE VENTANILLA,PE-RUC  20131369809,PERU CALLAO AV LA PLAYA SN,"Callao, Peru",-12.0511717,-77.1256883,APPROXIMATE
SUPERINTENDENCIA NACIONAL DE MIGRACIONES,PE-RUC  20551239692,PERU LIMA AV. ESPAÑA NRO. 734 LIMA - LIMA - BREÑA,"Av. España 734, Lima 15082, Peru",-12.0582488,-77.0446853,ROOFTOP
PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,PE-RUC  20511268401,PERU LIMA CALLE SCHELL 310 4TO PISO,"4TO PISO, C. Schell 310, Miraflores 15074, Peru",-12.1231285,-77.0289665,ROOFTOP
GOBIERNO REGIONAL DE PIURA-HOSPITAL DE APOYO I CHULUCANAS,PE-RUC  20483997541,PERU PIURA Vacio/Nulo,"Piura, Peru",-5.1782884,-80.6548882,APPROXIMATE
EMPRESA MUNICIPAL DE SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO RIOJA S.R.L.,PE-RUC  20450124177,PERU SAN MARTIN JR. SANTO TORIBIO Nº 212,"Jr. Santo Toribio 212, Soritor 22811, Peru",-6.1406833,-77.10435509999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SAYAN,PE-RUC  20188920498,PERU LIMA CALLE GRAU NO 258,"C. Miguel Grau 258, San Miguel 15086, Peru",-12.0914887,-77.07996519999999,RANGE_INTERPOLATED
UNIVERSIDAD NACIONAL CIRO ALEGRIA,PE-RUC  20602391583,PERU LA LIBERTAD MIGUEL GRAU,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE SAN PABLO,PE-RUC  20172446800,PERU CAJAMARCA JR.LIMA Nº679,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MARCAPATA,PE-RUC  20214061474,PERU CUSCO PLAZA DE ARMAS SN MARCAPATA,"Marcapata 08180, Peru",-13.5911247,-70.9769245,APPROXIMATE
UNIVERSIDAD NACIONAL AUTONOMA ALTOANDINA DE TARMA,PE-RUC  20568847858,PERU JUNIN CUSCO,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
SISTEMA METROPOLITANO DE LA SOLIDARIDAD,PE-RUC  20509510149,PERU LIMA JR. CARLOS CONCHA Nº 163 SAN ISIDRO,"C. Carlos Concha 163, San Isidro 15076, Peru",-12.1044557,-77.0564731,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CASCA,PE-RUC  20225557749,PERU ANCASH PLAZA DE ARMAS N° 370 - CASCA,"Casca 02295, Peru",-8.866666799999999,-77.4166631,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE TUPAC AMARU INCA,PE-RUC  20147604310,PERU ICA JR. HUASCAR MZ. 38.LOTE 10,"Ica, Peru",-14.07546,-75.7341811,APPROXIMATE
SERVICIO NACIONAL FORESTAL Y DE FAUNA SILVESTRE,PE-RUC  20562836927,PERU LIMA SIETE 229,"229, Ancón 15123, Peru",-11.7387752,-77.1550772,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE CHUMBIVILCAS - SANTO TOMAS,PE-RUC  20181709066,PERU CUSCO PARQUE PALIZA No 100 No 100,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ITE,PE-RUC  20193065938,PERU TACNA PLAZA PRINCIPAL S/N - PAMPA ALTA - ITE,"Tacna, Peru",-18.0067602,-70.2460246,APPROXIMATE
BIBLIOTECA NACIONAL DEL PERU,PE-RUC  20131379863,PERU LIMA AV.  DE LA POESIA Nº 160,"Av. De La Poesía 160, San Borja 15034, Peru",-12.0878008,-77.0051118,ROOFTOP
MUNICIPALIDAD DISTRITAL DE TUPAC AMARU,PE-RUC  20200544413,PERU CUSCO PLAZA DE ARMAS,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
INSTITUTO NACIONAL DE SALUD DEL NIÑO,PE-RUC  20131368403,PERU LIMA BRASIL 600,"Av. Brasil 600, Breña 15083, Peru",-12.0647249,-77.046216,ROOFTOP
DIRECCION NACIONAL DE INTELIGENCIA - DINI,PE-RUC  20502628128,PERU LIMA AV. EDMUNDO AGUILAR PASTOR S/N (EX AV. LAS PALMAS),"Av. Gral. Edmundo Aguilar Pastor, Lima 15063, Peru",-12.1556351,-77.0160336,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SANGARARA,PE-RUC  20168076216,PERU CUSCO PLAZA DE ARMAS S/N,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
INSTITUTO NACIONAL DE OFTALMOLOGIA,PE-RUC  20131381094,PERU LIMA AV TINGO MARIA NRO 398,"Av. Tingo María 398, Lima 15082, Peru",-12.0515055,-77.0556139,ROOFTOP
OFICINA DE NORMALIZACION PREVISIONAL,PE-RUC  20254165035,PERU LIMA JR. BOLIVIA Nº 109 - TORRE DEL CENTRO CÍVICO Y COMERCIAL DE LIMA,"Av. Bolivia 109, Lima 15001, Peru",-12.0562037,-77.03710439999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CUISPES,PE-RUC  20165780966,PERU AMAZONAS JR.LA UNION,"Jr. La Union, Chachapoyas 01001, Peru",-6.2299873,-77.8691469,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE VILLA KINTIARINA,PE-RUC  20601012937,PERU CUSCO PLAZA PRINCIPAL SIN NRO,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,PE-RUC  20545565359,PERU LIMA AV. PASEO DE LA REPUBLICA Nº 3101,"Av. P.º de la República 3101, San Isidro 15047, Peru",-12.0949977,-77.02364829999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CHAVIN DE HUANTAR,PE-RUC  20198250199,PERU ANCASH PLAZA DE ARMAS NO 120 - CHAVIN DE HUANTAR,"Plaza de Armas, Chavín de Huantar 02396, Peru",-9.588652699999999,-77.17790269999999,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE MAGDALENA - CAJAMARCA,PE-RUC  20188992057,PERU CAJAMARCA JR JOSE OLAYA N° 146,"José Olaya 146, Cajamarca 06002, Peru",-7.1645135,-78.50637309999999,RANGE_INTERPOLATED
GOBIERNO REGIONAL DE HUANUCO-HOSPITAL DE HUANUCO HERMILIO VALDIZAN,PE-RUC  20146038329,PERU HUANUCO JR. HERMILIO VALDIZÁN 950,"Jr. Hermilio Valdizan, Pillco Marca 10003, Peru",-9.9651911,-76.2474982,GEOMETRIC_CENTER
MINISTERIO DE CULTURA,PE-RUC  20537630222,PERU LIMA JAVIER PRADO ESTE 2465,"Av. Javier Prado Este 2465, San Borja 15021, Peru",-12.0875573,-77.0016761,ROOFTOP
MUNICIPALIDAD DISTRITAL VILLA VIRGEN,PE-RUC  20600223071,PERU CUSCO PLAZA PRINCIPAL,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 07 - SAN BORJA,PE-RUC  20334929281,PERU LIMA AV. ALVAREZ CALDERON (TORRES DE LIMATAMBO) 492 LIMA,"Ca. José Álvarez Calderón 492, San Borja 15036, Peru",-12.1082078,-77.0053492,ROOFTOP
GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES CHANKA,PE-RUC  20443070819,PERU APURIMAC AV. MANCO CAPAC 602 TALAVERA,"Ave Manco Capac 602, Talavera 03701, Peru",-13.6577087,-73.4305972,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE NUEVO OCCORO,PE-RUC  20199190211,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
GOBIERNO REGIONAL DE MOQUEGUA-EDUCACION,PE-RUC  20166236950,PERU MOQUEGUA URB. ENRIQUE LOPEZ ALBUJAR MZ. B LOTE 01 1RA. ETAPA CPM SAN ANTONIO,"B, Chiclayo 14002, Peru",-6.7624118,-79.8287113,APPROXIMATE
MEF - SECRETARIA TECNICA DE APOYO A LA COMISION AD HOC CREADA POR LA LEY 29625,PE-RUC  20547199066,PERU LIMA JR. CUSCO NRO 177 PISO 8,"PISO 8, Jr. Cusco 177, Lima 15001, Peru",-12.049218,-77.0324629,ROOFTOP
