Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MANCOMUNIDAD MUNICIPAL DE LA SUBCUENCA DEL RIO CHIPILLICO,PE-RUC  20526468717,PERU PIURA JR. SAN CRISTOBAL N 120,"San Cristobal 120, Piura 20001, Peru",-5.185584,-80.62858539999999,ROOFTOP
MEF-UNIDAD DE COORDINACION DE PRESTAMOS SECTORIALES,PE-RUC  20332877551,PERU LIMA JR. CUSCO N° 177,"Jr. Cusco 177, Lima 15001, Peru",-12.049218,-77.0324629,ROOFTOP
FONDO DE INVERSION EN TELECOMUNICACIONES,PE-RUC  20514935590,PERU LIMA JR. ZORRITOS Nº 1203,"Zorritos 1203, Lima 15404, Peru",-12.0270151,-77.01580980000001,ROOFTOP
SOCIEDAD DE BENEFICENCIA PUBLICA DE LIMA,PE-RUC  20135604551,PERU LIMA JR.CARABAYA Nº 641,"Jirón Carabaya 641, Lima 15001, Peru",-12.0501581,-77.0327319,ROOFTOP
SOCIEDAD DE BENEFICENCIA PUBLICA DE TRUJILLO,PE-RUC  20132067831,PERU LA LIBERTAD INDEPENDENCIA Nº419,Peru,-9.189967,-75.015152,APPROXIMATE
SOCIEDAD DE BENEFICENCIA PUBLICA DE PIURA,PE-RUC  20147082861,PERU PIURA CALLE LIMA Nº 878,"Lima 878, Piura 20001, Peru",-5.1978821,-80.6258871,RANGE_INTERPOLATED
SOCIEDAD DE BENEFICENCIA PUBLICA DE HUARAZ,PE-RUC  20172265503,PERU ANCASH AV.CENTENARIO Nº556 INDEPENDENCIA,"Av. Centenario, Peru",-9.4937054,-77.5359205,GEOMETRIC_CENTER
SOCIEDAD DE BENEFICENCIA PUBLICA DE CHIMBOTE,PE-RUC  20198099199,PERU ANCASH AV. CHIMU 556 URB. LADERAS DEL NORTE,"Urb. Laderas del Norte, Chimbote 02803, Peru",-9.0607857,-78.58666629999999,APPROXIMATE
SOCIEDAD DE BENEFICENCIA PUBLICA DE SAN ROMAN - JULIACA,PE-RUC  20222375518,PERU PUNO JR.MARIANO PANDIA Nº285,"Mariano Pandia, Juliaca 21104, Peru",-15.5012651,-70.1314104,GEOMETRIC_CENTER
SOCIEDAD DE BENEFICENCIA PUBLICA DE HUACHO,PE-RUC  20173188537,PERU LIMA AV.28 DE JULIO Nº998-A,"Av. 28 de Julio, Lima, Peru",-12.0627478,-77.0262624,GEOMETRIC_CENTER
SOCIEDAD DE BENEFICENCIA PUBLICA DE ICA,PE-RUC  20178825110,PERU ICA CALLE TACNA Nº 162,"C. Tacna 162, Ica 11002, Peru",-14.0629309,-75.7298211,ROOFTOP
SECRETARIA TECNICA DEL CONSEJO FISCAL MEF,PE-RUC  20601644691,PERU LIMA REPUBLICA DE PANAMA 3531 OF 701,"OF 701, Av. República de Panamá 3531, San Isidro 15047, Peru",-12.0990893,-77.0193377,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU,PE-RUC  20167975705,PERU SAN MARTIN JR. SAN MARTIN S/N,Peru,-9.189967,-75.015152,APPROXIMATE
SOCIEDAD DE BENEFICENCIA PUBLICA DE TACNA,PE-RUC  20142411246,PERU TACNA CALLE ZELA Nº426 - ALTOS,"C. Zela, Tacna 23001, Peru",-18.0111835,-70.2485739,GEOMETRIC_CENTER
SOCIEDAD DE BENEFICENCIA PUBLICA DE CHICLAYO,PE-RUC  20186862954,PERU LAMBAYEQUE JR. ELIAS AGUIRRE Nº248 OF.07,"Elías Aguirre, Lambayeque 14013, Peru",-6.7082624,-79.8971592,GEOMETRIC_CENTER
UNIDAD EJECUTORA 004 GESTION DE LOS RECURSOS NATURALES,PE-RUC  20565536061,PERU LIMA DOS DE MAYO 1545,"2 de Mayo 1545, Lima 15817, Peru",-12.1678445,-76.9272931,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CHIPURANA,PE-RUC  20531375719,PERU SAN MARTIN PLAZA DE ARMAS S/N,Peru,-9.189967,-75.015152,APPROXIMATE
SOCIEDAD DE BENEFICENCIA PUBLICA DE PISCO,PE-RUC  20182892964,PERU ICA AV. BOLOGNESI N° 890 (REF. HOGAR DEL ANCIANO),"Ica, Peru",-14.07546,-75.7341811,APPROXIMATE
SOCIEDAD DE BENEFICENCIA PUBLICA DE JAEN,PE-RUC  20116009219,PERU CAJAMARCA MARISCAL URETA Nº1808,"Mariscal Ureta, Jaén 06801, Peru",-5.7087384,-78.8117509,GEOMETRIC_CENTER
SOCIEDAD DE BENEFICENCIA PUBLICA DE PUNO,PE-RUC  20115030044,PERU PUNO JR.LIBERTAD Nº 246,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
SOCIEDAD DE BENEFICENCIA PUBLICA DE AREQUIPA,PE-RUC  20120958136,PERU AREQUIPA CALLE PIEROLA Nº 201 - CERCADO,"C. Piérola 201, Arequipa 04001, Peru",-16.400433,-71.53461279999999,ROOFTOP
SOCIEDAD DE BENEFICENCIA PUBLICA DE CAJAMARCA,PE-RUC  20148304565,PERU CAJAMARCA JR. BELEN Nº 683,"Belén 683, Cajamarca 06002, Peru",-7.1585334,-78.5162253,ROOFTOP
SOCIEDAD DE BENEFICENCIA PUBLICA DE AYACUCHO,PE-RUC  20143117422,PERU AYACUCHO JR. CARLOS F. VIVANCO Nº107 - 2DO PISO,"Jr. Carlos F Vivanco, Ayacucho 05003, Peru",-13.1633851,-74.2258664,GEOMETRIC_CENTER
SOCIEDAD DE BENEFICENCIA PUBLICA DE IQUITOS,PE-RUC  20191577681,PERU LORETO RAIMONDI Nº333 2DO PISO,"Iquitos, Peru",-3.7437644,-73.2515532,APPROXIMATE
INSTITUTO VIAL PROVINCIAL DE LA UNION,PE-RUC  20455193096,PERU AREQUIPA CALLE  CENTENARIO NRO 210 SALON CONSISTORIAL ANTIGUA MUNIC,"C. Centenario 210, Arequipa 04011, Peru",-16.432025,-71.5623839,RANGE_INTERPOLATED
INSTITUTO VIAL PROVINCIAL DE SAN IGNACIO IVP-SI,PE-RUC  20480501668,PERU CAJAMARCA AV. SAN IGNACIO 101 CIUDAD DE SAN IGNACIO - CAJAMARCA,"Av. San Ignacio 101, San Ignacio 06845, Peru",-5.146236,-79.0042934,RANGE_INTERPOLATED
SOCIEDAD DE BENEFICENCIA PUBLICA DE CAÑETE,PE-RUC  20171721408,PERU LIMA AVENIDA DOS DE MAYO Nº 400,"Av. Dos de Mayo 400, San Isidro 15073, Peru",-12.0908636,-77.0361985,RANGE_INTERPOLATED
MEJORAMIENTO DE LA CALIDAD DE LA EDUCACION SUPERIOR,PE-RUC  20552773463,PERU LIMA CALLE ROUSSEAV NRO 465,"Rousseau 465, Lima 15037, Peru",-12.0927108,-76.9916909,ROOFTOP
SOCIEDAD DE BENEFICENCIA PUBLICA DE CALLAO,PE-RUC  20165465858,PERU CALLAO AV. SAENZ PEÑA Nº164,"Av Saenz Peña, Callao 07021, Peru",-12.0600776,-77.1370233,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE APURIMAC - RED DE SALUD GRAU,PE-RUC  20491240238,PERU APURIMAC AV. RENZO MICHELLY NRO. SN (HOSPITAL DE GRAU) APURIMAC - GRAU - CHUQUIBAMBILLA,"Chuquibambilla, Peru",-14.1028317,-72.7061231,APPROXIMATE
SOCIEDAD DE BENEFICENCIA PUBLICA DE CUSCO,PE-RUC  20116320682,PERU CUSCO PLAZOLETA ALMUDENA S/N SANTIAGO CUSCO,"Plaza Almudena, Huacracalle, Cusco 08001, Peru",-13.52652,-71.9876457,GEOMETRIC_CENTER
SOCIEDAD DE BENEFICENCIA PUBLICA DE HUANCAYO,PE-RUC  20133670191,PERU JUNIN JR. CUZCO Nº 1576,"Junin, Peru",-11.335798,-75.34121789999999,APPROXIMATE
SOCIEDAD DE BENEFICENCIA PUBLICA DE LAMBAYEQUE,PE-RUC  20163817218,PERU LAMBAYEQUE CALLE ATAHUALPA Nº320,"Atahualpa, Lambayeque 14013, Peru",-6.704451,-79.9050341,GEOMETRIC_CENTER
INSTITUCION VIAL PROVINCIAL MUNICIPAL DE CONDESUYOS,PE-RUC  20454936524,PERU AREQUIPA AV. MARISCAL CASTILLA NRO. 106 (FRENTE A LA PLAZA DE ARMAS),"Av. Mariscal Castilla 106, Arequipa 04001, Peru",-16.3991474,-71.5223091,ROOFTOP
GOBIERNO REGIONAL DE AYACUCHO - UNIDAD EJECUTORA EDUCACION UGEL SUCRE,PE-RUC  20495133304,PERU AYACUCHO PLAZA SAN MARTIN S/N,"San Martin, Ayacucho, Peru",-13.1614344,-74.2290519,GEOMETRIC_CENTER
SOCIEDAD DE BENEFICENCIA PUBLICA DE HUANUCO,PE-RUC  20146021191,PERU HUANUCO JR.DAMASO BERAUN Nº1063,"Jirón Dámaso Beraún, Huánuco 10001, Peru",-9.928781,-76.2398299,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN JOAQUIN,PE-RUC  20322872802,PERU LIMA CALLE CESAR ALMESTRE S/N,"Lima, Peru",-12.0466888,-77.04308859999999,APPROXIMATE
RED DE SALUD LIMA ESTE METROPOLITANA,PE-RUC  20538355462,PERU LIMA CESAR VALLEJO,"Av. César Vallejo, Villa EL Salvador, Peru",-12.2187327,-76.9462221,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE FERREÑAFE,PE-RUC  20480603584,PERU LAMBAYEQUE NICANOR CARMONA NRO 436,"Lambayeque, Peru",-6.7044468,-79.9042472,APPROXIMATE
SOCIEDAD DE BENEFICENCIA PUBLICA DE MOYOBAMBA,PE-RUC  20217012547,PERU SAN MARTIN CALLE DE ALONSO DE ALVARADO Nº840,"Alonso de Alvarado, 22110, Peru",-6.302137900000001,-76.8028933,APPROXIMATE
RED DE SALUD BARRANCO CHORRILLOS SURCO,PE-RUC  20168708972,PERU LIMA AV. DEFENSORES DEL MORRO (EX HUAYLAS) Nº 917,"Av. Defensores del Morro, Chorrillos, Peru",-12.1927246,-77.0037691,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL MUNICIPAL DE BONGARA,PE-RUC  20480540302,PERU AMAZONAS GARCILAZO DE LA VEGA NRO 355,"Amazonas, Peru",-5.115146,-78.11082789999999,APPROXIMATE
RED DE SALUD TUPAC AMARU,PE-RUC  20507945041,PERU LIMA CALLE A MZ 02 LT 03 ASOC.VIV.VICTOR RAUL HAYA DE LA TORRE INDEPENDENCIA LIMA,"2WFR+598, Independencia 15332, Peru",-11.9770836,-77.0590352,GEOMETRIC_CENTER
INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE CANAS,PE-RUC  20527693706,PERU CUSCO Plaza de Armas Yanaoca - Canas - CUSCO,"QHM9+65F Plaza de armas Yanaoca, Yanaoca 08264, Peru",-14.2170397,-71.43206909999999,GEOMETRIC_CENTER
RED DE SALUD LIMA CIUDAD - RED LC,PE-RUC  20516974304,PERU LIMA JR. ANTONIO RAYMONDI Nº 220 2DO. PISO LA VICTORIA LIMA,"2DO. PISO, Jr. Antonio Raimondi 220, La Victoria 15033, Peru",-12.0608491,-77.0321015,ROOFTOP
RED DE SALUD SAN JUAN DE MIRAFLORES VILLA MARIA DEL TRIUNFO,PE-RUC  20507992715,PERU LIMA AV PACHACUTEC 3470,"Av Pachacutec 3470, Villa María del Triunfo 15817, Peru",-12.1852611,-76.9367808,ROOFTOP
RED DE SERVICIOS DE SALUD DE VILLA EL SALVADOR,PE-RUC  20507884408,"PERU LIMA AV. JOSE CARLOS MARIATEGUI SECTOR 3, GRUPO 15, MZ E LT 5 VILLA EL SALVADOR","Av. Jose Carlos Mariategui, Villa EL Salvador, Peru",-12.2216944,-76.9338895,GEOMETRIC_CENTER
PROGRAMA DE DESARROLLO ALTERNATIVO EN SATIPO,PE-RUC  20568359896,PERU JUNIN JR. TARMA NRO. 468 (COSTADO PLAZA DE ARMAS DE SAN RAMON) JUNIN - CHANCHAMAYO - SAN RAMON,"Plaza De Armas De San Ramon, San Ramón 12841, Peru",-11.1212848,-75.352058,GEOMETRIC_CENTER
MANCOMUNIDAD MUNICIPAL DE LA CUENCA DEL RIO SANTO TOMAS - AMSAT,PE-RUC  20491074800,PERU CUSCO PARQUE PALIZA 100,"Cusco, Peru",-13.53195,-71.96746259999999,APPROXIMATE
DIRECCION DE SALUD II LIMA SUR,PE-RUC  20177030563,PERU LIMA CAL. MARTINEZ DE PINILLOS NRO. 124 INT. B URB. BARRANCO LIMA - LIMA - BARRANCO,"INT. B, Jiron Martinez de Pinillos 124, Barranco 15063, Peru",-12.1444592,-77.02225059999999,ROOFTOP
RED DE SALUD RIMAC SAN MARTIN DE PORRES LOS OLIVOS,PE-RUC  20299907784,PERU LIMA AV. PRÓCERES Nº 1051 - RIMAC,"Av. de los Próceres 1051, Rímac 15094, Peru",-12.0311494,-77.0436919,ROOFTOP
RED DE SALUD SAN JUAN DE LURIGANCHO,PE-RUC  20507970584,PERU LIMA SEGUNDO PASAJE N° 245 PIEDRA LIZA RIMAC,"XX6M+67V, Av. Sta Rosa, Rímac 15093, Peru",-12.039392,-77.016841,GEOMETRIC_CENTER
SOCIEDAD DE BENEFICENCIA PUBLICA DE CONCEPCION,PE-RUC  20204053767,PERU JUNIN JR. 9 DE JULIO Nº 1295,"Jr. 9 de Julio 1295, Concepción 12125, Peru",-11.9230263,-75.3110655,RANGE_INTERPOLATED
RED DE SALUD LIMA NORTE IV,PE-RUC  20556082023,PERU LIMA AV SANTA ROSA MZ 50 LOTE PM,"Av. Santa Rosa, Villa María del Triunfo 15809, Peru",-12.1672741,-76.9464707,GEOMETRIC_CENTER
MANCOMUNIDAD MUNICIPAL TRES CUENCAS: SANTA- FORTALEZA - PATIVILCA,PE-RUC  20571233208,PERU ANCASH JR. DOS DE MAYO NRO. 901 ANCASH - BOLOGNESI - CHIQUIAN,"Jr. Dos de Mayo 901, Chiquian 02413, Peru",-10.1513441,-77.1565737,RANGE_INTERPOLATED
SOCIEDAD DE BENEFICENCIA PUBLICA DE SULLANA,PE-RUC  20159199062,PERU PIURA CALLE BOLIVAR Nº216,"C. Simón Bolívar, Piura 20007, Peru",-5.1990773,-80.655781,GEOMETRIC_CENTER
INSTITUTO VIAL PROVINCIAL DE ESPINAR,PE-RUC  20490499866,PERU CUSCO PZA. DE ARMAS NRO. S/N CUSCO - ESPINAR - ESPINAR,"Pl. de Armas, Cusco 08006, Peru",-13.5449653,-71.8837695,GEOMETRIC_CENTER
INSTITUTO DE GESTION DE SERVICIOS DE SALUD,PE-RUC  20557424131,PERU LIMA AVENIDA DE LA ROSA TORO NRO 1399,"Avenida Agustín de la Rosa Toro 1399, San Borja 15021, Peru",-12.085812,-76.9927092,ROOFTOP
FONDO DE BIENESTAR DE LA POLICIA NACIONAL DEL PERU,PE-RUC  20388425360,PERU LIMA MAXIMILIANO CARNERO ANDIA,"Ca. Anselmo Andia, Comas 15314, Peru",-11.9464279,-77.0652777,GEOMETRIC_CENTER
MANCOMUNIDAD MUNICIPAL DEL VALLE FORTALEZA Y DEL SANTA,PE-RUC  20571274141,PERU LIMA JR LORENZO ASTRANA NRO 141 2DO PISO,"2DO PISO, Segunda 141, Callao 07001, Peru",-12.0524271,-77.1361909,RANGE_INTERPOLATED
PROGRAMA DE APOYO A LA REFORMA DEL SECTOR SALUD - PARSALUD,PE-RUC  20501483517,PERU LIMA MAGDALENA DEL MAR - LIMA,"Magdalena del Mar, Peru",-12.0903133,-77.0702032,APPROXIMATE
OFICINA DE LAS NACIONES UNIDAS DE SERVICIOS PARA PROYECTOS - UNOPS,PE-RUC  20507776931,NO DISPONIBLE,,,,NOT_FOUND
MANCOMUNIDAD MUNICIPAL QAPAQ ÑAN,PE-RUC  20568023120,PERU HUANCAVELICA PQ. JORGE CHAVEZ NRO. S/N (INTERIOR DE MUNICIPALIDAD DE ACOBAMBA) HUANCAVELICA - ACOBAMBA - ACOBAMBA,"5C4J+P8W, Acobamba 09381, Peru",-12.8431367,-74.5691668,GEOMETRIC_CENTER
COMISION NACIONAL DE BIENES INCAUTADOS - CONABI,PE-RUC  20556150983,PERU LIMA AVENIDA VELASCO ASTETE NRO 1235,"Av. Alejandro Velasco Astete 1235, Lima 15039, Peru",-12.1158838,-76.9838602,ROOFTOP
SECRETARIA DE SEGURIDAD Y DEFENSA NACIONAL,PE-RUC  20551592031,PERU LIMA AV. PETIT THOUARS NRO. 292 LIMA - LIMA - LIMA,"Av. Petit Thouars 292, Lima 15046, Peru",-12.0664532,-77.0361046,ROOFTOP
OFICINA NACIONAL DE GOBIERNO INTERIOR,PE-RUC  20552044208,PERU LIMA PZA. 30 DE AGOSTO NRO. S/N INT. PI5 URB. CORPAC LIMA - LIMA - SAN ISIDRO,"30 de Agosto Park, Av. Canaval y Moreyra 664-680, San Isidro 15036, Peru",-12.0979222,-77.0168717,ROOFTOP
,PE-RUC  20601379687,NO DISPONIBLE,,,,NOT_FOUND
MANCOMUNIDAD MUNICIPAL DE LA AMAZONIA DE PUNO,PE-RUC  20448388264,"PERU PUNO AV. PERU Nº 320, MZ. H , LOTE 1E","MZ. H , LOTE 1E, Av. Peru 320, Juliaca 21103, Peru",-15.4838119,-70.1202461,ROOFTOP
COMPAÑIA NOR ANDINA DE TELECOMUNICACION S A,PE-RUC  20232568195,PERU CAJAMARCA AV. ATAHUALPA NRO. 296 LA FLORIDA CAJAMARCA - CAJAMARCA,"Av. Atahualpa 296, Cajamarca 06002, Peru",-7.165547699999999,-78.5075568,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE FITZCARRALD,PE-RUC  20163212227,PERU MADRE DE DIOS CALLE BOCA MANU S/N,"Boca Manu, Manú 17800, Peru",-12.264759,-70.910932,APPROXIMATE
SERVICIO DE ADMINISTRACION DE INMUEBLES MUNICIPALES DE TRUJILLO,PE-RUC  20481297223,PERU LA LIBERTAD Jr. Pizarro Nº 412 Trujillo,"Jirón Francisco Pizarro 412, Trujillo 13001, Peru",-8.112611,-79.02845289999999,ROOFTOP
MANCOMUNIDAD MUNICIPAL DEL VALLE DE LOS VOLCANES,PE-RUC  20539321774,PERU AREQUIPA CAL. CALLE NUEVA - 2DO PISO NRO. 209 INT. 220 AREQUIPA - AREQUIPA - AREQUIPA,"220, Internacional 209, Arequipa 04002, Peru",-16.412988,-71.5149711,ROOFTOP
PROYECTO ESPECIAL JUNTAS DE GOBERNADORES BM/FMI - 2015 PERU,PE-RUC  20552649967,PERU LIMA JR. JUNIN NRO. 319 LIMA - LIMA - LIMA,"Jr. Junín 319, Lima 15001, Peru",-12.0463008,-77.0283383,ROOFTOP
CENTRO DE ALTOS ESTUDIOS NACIONALES,PE-RUC  20600177061,PERU LIMA ALEJANDRO IGLESIAS CDRA 7 SN,"Av. Perimetral, Puente Piedra 15122, Peru",-11.8420586,-77.0909681,GEOMETRIC_CENTER
SOCIEDAD DE BENEFICENCIA PUBLICA DE ABANCAY,PE-RUC  20214751811,PERU APURIMAC AV. ARENAS Nº 123 INT.,"Ave Arenas 123, Abancay 03001, Peru",-13.635946,-72.8737597,RANGE_INTERPOLATED
MANCOMUNIDAD MUNICIPAL DE LAS CABEZADAS DEL SUR DE LUCANAS-AYACUCHO,PE-RUC  20534275707,PERU ICA CALLE AYACUCHO NRO 661,"Ayacucho 661, Ica 11001, Peru",-14.067735,-75.7260625,ROOFTOP
PROGRAMA DE DESARROLLO AGROAMBIENTAL EN LA CEJA DE SELVA CUENCAS DEL MISHIQUIYACU Y PONAZA,PE-RUC  20450490190,PERU SAN MARTIN Sector Tarapotillo s/n  - Distrito Tarapoto,"Tarapotillo, Tarapoto 22202, Peru",-6.4701873,-76.36626079999999,APPROXIMATE
MANCOMUNIDAD MUNICIPAL LOS WARI,PE-RUC  20494680832,PERU AYACUCHO AV. SALAZAR BONDY Nº 146,"Augusto Salazar Bondy 146, Ayacucho 05001, Peru",-13.1558677,-74.22246489999999,ROOFTOP
EMPRESA NACIONAL DE EDIFICACIONES EN LIQUIDACION,PE-RUC  20100153913,PERU LIMA AV. PROLONGACION PEDRO MIOTTA Nº 421,"Prol. Pedro Miota 421, San Juan de Miraflores 15842, Peru",-12.1867876,-76.9730107,ROOFTOP
ESTACION EXPERIMENTAL AGRARIA PUCALLPA - UCAYALI,PE-RUC  20393850401,PERU UCAYALI CAR. FEDERICO BASADRE KM. 4.00 UCAYALI - CORONEL PORTILLO - CALLERIA,"Ctra. Federico Basadre, Peru",-8.399667,-74.6104023,GEOMETRIC_CENTER
MANCOMUNIDAD MUNICIPAL FRENTE NORTE DEL ILUCAN,PE-RUC  20487773841,PERU CAJAMARCA CAL. SAN MARTÍN NRO. 1255 INT. 301 CENTRO DE JAÉN (TERCER PISO DE LA OFICINA DE OLVA) CAJAMARCA - JAEN - JAEN,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
UNIDAD EJECUTORA 006 COMPLEJO ARQUEOLOGICO DE CHAN CHAN,PE-RUC  20514600733,PERU LA LIBERTAD JR. TORRE TAGLE Nº 178 URB. SAN ANDRÉS,"Torre Tagle 178, Trujillo 13001, Peru",-8.1125352,-79.0333186,ROOFTOP
SERVICIO DE LIMPIEZA PUBLICA DEL CUSCO - SELIP CUSCO,PE-RUC  20526895461,PERU CUSCO Prolongación Av. Velasco Astete No. 101 Cusco,"Velasco Astete 101, Cusco 08006, Peru",-13.5423295,-71.8845367,RANGE_INTERPOLATED
CAJA METROPOLITANA DE LIMA,PE-RUC  20100269466,PERU LIMA AV. NICOLÁS DE PIÉROLA N°1785,"Av. Nicolás de Piérola 1785, Lima 15001, Peru",-12.0579947,-77.0244414,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ACO - CORONGO,PE-RUC  20223019936,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MANCOMUNIDAD MUNICIPAL DEL VALLE SANTA EULALIA,PE-RUC  20548938687,PERU LIMA LIMA NORTE,"Plaza Cívica de Independencia, Lima 15333, Peru",-11.9972216,-77.0549173,GEOMETRIC_CENTER
MANCOMUNIDAD MUNICIPAL DEL NORTE DE LA PROVINCIA DE CELENDIN,PE-RUC  20529467517,PERU CAJAMARCA JR. GRAU NRO. 742 CAJAMARCA - CELENDIN - CELENDIN,"Miguel Grau 742, Cajamarca 06002, Peru",-7.1573837,-78.51036719999999,RANGE_INTERPOLATED
INSTITUTO VIAL PROVINCIAL DE YAUYOS,PE-RUC  20491348357,NO DISPONIBLE,,,,NOT_FOUND
MANCOMUNIDAD MUNICIPAL DEL VALLE LA LECHE,PE-RUC  20487630811,NO DISPONIBLE,,,,NOT_FOUND
DIRECCION DE SALUD IV LIMA ESTE,PE-RUC  20147966904,PERU LIMA AV.  CESAR  VALLEJO CDRA 13 S/N EL AGUSTINO,"Av. Cesar Vallejo Cuadra 13, Lima 15834, Peru",-12.2172049,-76.94208139999999,RANGE_INTERPOLATED
