Entidad,RUC,original_address,formatted_address,lat,lng,confidence
MUNICIPALIDAD DISTRITAL DE TINYAHUARCO,PE-RUC  20162536771,PERU PASCO JR MORALES JANAMPA NRO SN SMELTER,"Pasco, Peru",-10.4475753,-75.1545381,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE VINCHOS,PE-RUC  20143671527,PERU AYACUCHO PARQUE PRINCIPAL DE VINCHOS,"Vinchos, Peru",-13.2493951,-74.34607179999999,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SOCOTA,PE-RUC  20190166920,PERU CAJAMARCA CALLE 14 DE MAYO S/N - PLAZA DE ARMAS  - SOCOTA,"M8M2+V53 Plaza de Armas de Socota, Socota 06751, Peru",-6.315368899999999,-78.6995735,GEOMETRIC_CENTER
MANCOMUNIDAD REGIONAL DE LOS ANDES APURIMAC-AYACUCHO-HUANCAVELICA,PE-RUC  20557789732,PERU LIMA CANAVAL Y MOREYRA,"Av. Canaval y Moreyra, San Isidro, Peru",-12.0975237,-77.0201154,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE TUCUME,PE-RUC  20171775915,PERU LAMBAYEQUE CALLE UNION Nº540,"Unión, Lambayeque 14013, Peru",-6.69734,-79.9155395,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE AREQUIPA-SALUD,PE-RUC  20172661794,PERU AREQUIPA AV. ALCIDES CARRIÓN N° 505,"Av. Daniel Alcides Carrión 505, Arequipa 04002, Peru",-16.4165394,-71.53292,ROOFTOP
MUNICIPALIDAD DISTRITAL DE SINGA,PE-RUC  20184282535,PERU HUANUCO JR. LEONCIO PRADO,"Leoncio Prado, Huánuco, Peru",-9.928091,-76.2446434,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE LA LIBERTAD - COLEGIO MILITAR GRAN MARISCAL  RAMON CASTILLA,PE-RUC  20220805396,PERU LA LIBERTAD AVENIDA RAMON CASTILLA Nº 425 - 427,"Ramon Castilla 425, Chulucanas 20301, Peru",-5.0947587,-80.16397429999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE ELEAZAR GUZMAN BARRON,PE-RUC  20286854673,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE GUZMANGO,PE-RUC  20192439826,PERU CAJAMARCA JR.CAJAMARCA Nº279 2DO PISO,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
GOBIERNO REGIONAL DE PUNO-SALUD AZANGARO,PE-RUC  20363715011,PERU PUNO JR. FRANCISCO BOLOGNESI 556 AZANGARO,"Jr. Francisco Bolognesi 556, Azángaro 21157, Peru",-14.9044671,-70.1988726,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE CAYARA,PE-RUC  20200757166,PERU AYACUCHO PLAZA PRINCIPAL,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SANTO TOMAS DE PATA,PE-RUC  20191121288,PERU HUANCAVELICA PLAZA PRINCIPAL S/N SANTO TOMAS DE PATA,"Santo Tomas de Pata, 09460, Peru",-13.1444918,-74.4642861,APPROXIMATE
GOBIERNO REGIONAL DE CUSCO - UE 409 HOSPITAL ALFREDO CALLO RODRIGUEZ- SICUANI - CANCHIS,PE-RUC  20600267141,PERU CUSCO AV MANUEL COLLO ZEVALLOS,"Manuel Zevallos, Cusco 08004, Peru",-13.5349558,-71.9243279,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES APURIMAC,PE-RUC  20408299382,PERU APURIMAC AV. MARIÑO 125 ABANCAY,"Av Mariño 125, Abancay 03001, Peru",-13.6382746,-72.8787668,ROOFTOP
MUNICIPALIDAD DISTRITAL DE ATAVILLOS BAJO,PE-RUC  20188945644,PERU LIMA JR.SURCO S/N,"Santiago de Surco, Peru",-12.122978,-76.9856739,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE ANTA - ACOBAMBA,PE-RUC  20191015925,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE YUNGUYO,PE-RUC  20192146641,PERU PUNO JR. ZEPITA Nº112 - PLAZA DE ARMAS,"Puno, Peru",-15.8402218,-70.0218805,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MORROPE,PE-RUC  20198667260,PERU LAMBAYEQUE CALLE BOLOGNESI Nº 402,"Bolognesi 402, Lambayeque 14013, Peru",-6.7009826,-79.9056408,RANGE_INTERPOLATED
GOBIERNO REGIONAL DE ICA - HOSPITAL DE APOYO SANTA MARIA DEL SOCORRO,PE-RUC  20181753120,PERU ICA CALLE CASTROVIRREYNA 759,"C. Castrovirreyna 759, Ica 11002, Peru",-14.0567409,-75.7299883,ROOFTOP
PROGRAMA DEL GOBIERNO REGIONAL DE LIMA METROPOLITANA,PE-RUC  20518396332,PERU LIMA AV BOLIVIA NRO 320 CERCADO DE LIMA,"Av. Bolivia 320, Lima 15001, Peru",-12.0559104,-77.0395485,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CCAPI,PE-RUC  20158907039,PERU CUSCO PLAZA DE ARMAS,"Plaza de Armas de Cusco, Del Medio 123, Cusco 08000, Peru",-13.5167681,-71.9787795,ROOFTOP
GOBIERNO REGIONAL DE PUNO-AGRICULTURA,PE-RUC  20221107137,PERU PUNO JR MOQUEGUA 264 PUNO,"Moquegua 264, Puno 21001, Peru",-15.8393906,-70.0265508,ROOFTOP
MUNICIPALIDAD DISTRITAL DE HUAMANGUILLA,PE-RUC  20143157564,PERU AYACUCHO PLAZA PRINCIPAL,"Plaza de Armas of Ayacucho, Andahuaylas 05003, Peru",-13.1603573,-74.2258109,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE POTONI,PE-RUC  20198476243,PERU PUNO PLAZA DE ARMAS 2DO. PISO,"Plaza Mayor de Puno, Jr. Deustua 458, Puno 21001, Peru",-15.8405816,-70.0279072,ROOFTOP
COMANDO CONJUNTO DE LAS FUERZAS ARMADAS,PE-RUC  20131380870,PERU LIMA JR. NICOLÁS CORPANCHO 291 LIMA,"Jirón Corpancho 291, Lima 15063, Peru",-12.14993,-77.0193487,RANGE_INTERPOLATED
UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,PE-RUC  20172356720,PERU HUANUCO AV. UNIVERSITARIA KM. 1.5 S/N,"Av. Universitaria, Huánuco, Peru",-9.9424859,-76.2513875,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE ICHUÑA,PE-RUC  20285763313,PERU MOQUEGUA PLAZA DE ARMAS,"Plaza de Armas de Moquegua, Cruce, C. Moquegua y, Moquegua 18001, Peru",-17.1938532,-70.93462559999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE LAGUNAS - CHICLAYO,PE-RUC  20162213254,PERU LAMBAYEQUE JR. LIMA Nº 456,"Lima 456, Lambayeque 14013, Peru",-6.7017231,-79.91513250000001,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE POMACANCHA,PE-RUC  20318861391,PERU JUNIN JR.LEONCIO PRADO 2DO PISO,"Jr. Leoncio Prado, Tarma 12651, Peru",-11.4218236,-75.6923613,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAPALLANGA,PE-RUC  20195243299,PERU JUNIN RICARDO PALMA SN,"Junín, Peru",-11.1581925,-75.9926306,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CHAGLLA,PE-RUC  20160934591,PERU HUANUCO JR. MAYRO Nº 308 - CHAGLLA,"Jr. Mayro 308, Distrito de Chaglla 10230, Peru",-9.8449111,-75.9029461,RANGE_INTERPOLATED
UNIVERSIDAD NACIONAL DE UCAYALI,PE-RUC  20154598244,PERU UCAYALI CARRETERA FEDERICO BASADRE PUCALLPA,"Ctra. Federico Basadre, Pucallpa, Peru",-8.3981533,-74.6043279,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE HUANCAVELICA-TRANSPORTES,PE-RUC  20443618415,PERU HUANCAVELICA JR. FRANCISCO DE ANGULO 410 HUANCAVELICA,"Francisco de Angulo 161, Huancavelica 09001, Peru",-12.7878226,-74.97089299999999,ROOFTOP
GOBIERNO REGIONAL DE LORETO-AGRICULTURA,PE-RUC  20408454531,PERU LORETO CALLE RICARDO PALMA 113,"C. Ricardo Palma 113, Iquitos 16006, Peru",-3.7545702,-73.24559479999999,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,PE-RUC  20156959783,PERU APURIMAC CONSTITUCION 626,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE PALPA,PE-RUC  20147704373,PERU ICA PORTAL DE ESCRIBANOS,"Ica, Peru",-14.07546,-75.7341811,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CAJARURO,PE-RUC  20165778121,PERU AMAZONAS JIRON SAN MGUEL S/N,"San Miguel, Peru",-12.0774344,-77.0934137,APPROXIMATE
GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE SIHUAS,PE-RUC  20406922589,PERU ANCASH JR. SAN FRANCISCO Nº 300 - SIHUAS,"Jr San Francisco, Sihuas 02222, Peru",-8.5537646,-77.6337054,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD DE GESTION EDUCATIVA LOCAL DE RIOJA,PE-RUC  20542206935,PERU SAN MARTIN SAN MARTIN NRO 1351,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CALQUIS,PE-RUC  20190685285,PERU CAJAMARCA JR.SAN JOSE No 287,"Cajamarca, Peru",-7.1617465,-78.51278549999999,APPROXIMATE
GOBIERNO REGIONAL DE PASCO - DIRECCION SUB-REGIONAL DE EDUCACION DE PASCO,PE-RUC  20323727911,PERU PASCO AV. LOS PROCERES - EDIFICIO ESTATAL  Nº 3 YANACANCHA,"Av. Los Próceres, Cerro De Pasco 19001, Peru",-10.6666019,-76.2536276,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE OCOBAMBA - CHINCHEROS,PE-RUC  20206827441,PERU APURIMAC PLAZA DE ARMAS 178,"Apurimac, Peru",-14.0504533,-73.087749,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE HUARI,PE-RUC  20193046551,PERU ANCASH JR.RAMON CASTILLA 470,"Av. Ramón Castilla 470, Huaraz 02001, Peru",-9.5305355,-77.52319349999999,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,PE-RUC  20601750369,PERU PUNO PZA.DE ARMAS NRO. SN (IGLESIA PUEBLO DE DIOS),"Pl. de Armas, Ayaviri 21866, Peru",-14.8820775,-70.5904909,GEOMETRIC_CENTER
GOBIERNO REGIONAL DE HUANCAVELICA - SUB REGION HUAYTARA,PE-RUC  20494643473,PERU HUANCAVELICA CALLE MUNICIPALIDAD S/N HUAYTARA,"Huaytará 09600, Peru",-13.6040212,-75.3532422,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LA BANDA DE SHILCAYO,PE-RUC  20142659299,PERU SAN MARTIN JR.YURIMAGUAS NRO 340,"Jr. Yurimaguas 340, Cajamarca 06003, Peru",-7.1823523,-78.4962396,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE CHOCHOPE,PE-RUC  20204507971,PERU LAMBAYEQUE CALLE LEONCIO PRADO S/N,"Leoncio Prado, Chiclayo, Peru",-6.7693496,-79.8364052,GEOMETRIC_CENTER
MUNICIPALIDAD PROVINCIAL DE YAROWILCA - CHAVINILLO,PE-RUC  20205976079,PERU HUANUCO SAN JUAN No 402,"402, Huánuco 10001, Peru",-9.9238094,-76.2357816,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE ABANCAY,PE-RUC  20148182788,PERU APURIMAC JR.LIMA 206,"Jr. Lima 206, Abancay 03001, Peru",-13.6370466,-72.8773511,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE LAMBAYEQUE,PE-RUC  20175975234,PERU LAMBAYEQUE AV. BOLIVAR Nº400,"Bolívar, Lambayeque 14013, Peru",-6.7037811,-79.9066472,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE ANTAPARCO,PE-RUC  20154442741,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
GOBIERNO REGIONAL DE ICA-TRANSPORTES,PE-RUC  20409646060,PERU ICA SAN MIGUEL ICA,"C. I 125, Ica 11002, Peru",-14.0646893,-75.73477570000001,ROOFTOP
MUNICIPALIDAD DISTRITAL DE MARISCAL BENAVIDES,PE-RUC  20166756287,PERU AMAZONAS AV SAN NICOLAS NO 299 MARISCAL BENAVIDES,"C. San Nicolas 299, Mariscal 01330, Peru",-6.3862638,-77.5059977,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE VARGAS GUERRA,PE-RUC  20166783501,PERU LORETO JR. DOS DE MAYO S/N,"Jr. 2 de Mayo, Iquitos 16001, Peru",-3.752486,-73.2566639,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HUANTAR,PE-RUC  20200033249,PERU ANCASH PLAZA DE ARMAS S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE CCOCHACCASA,PE-RUC  20191552424,PERU HUANCAVELICA PLAZA PRINCIPAL S/N,"Huancavelica 09001, Peru",-12.7861978,-74.9764024,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - LIMA,PE-RUC  20131373661,PERU LIMA AV.TUPAC AMARU S/N KM.4.5,"Av. Túpac Amaru Km. 4.5, Comas 15328, Peru",-11.9701125,-77.0573919,ROOFTOP
MUNICIPALIDAD PROVINCIAL DE CARLOS FERMIN FITZCARRALD,PE-RUC  20202020098,PERU ANCASH AV. FITZCARRALD Nº 504 - PLAZA DE ARMAS - SAN LUIS,"Av. Fitzcarrald 504, San Luis 02310, Peru",-9.0943033,-77.330687,RANGE_INTERPOLATED
MUNICIPALIDAD PROVINCIAL DE TRUJILLO,PE-RUC  20175639391,PERU LA LIBERTAD DIEGO DE ALMAGRO,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE FLORENCIA DE MORA,PE-RUC  20170044844,PERU LA LIBERTAD 20 DE JUNIO NO 1000,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE KAÑARIS,PE-RUC  20176249111,PERU LAMBAYEQUE LOCALIDAD DE CAÑARIS No 5 INT.4 KM.48,"Cañares, Peru",-6.0462257,-79.2650671,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE HUANTA,PE-RUC  20143099262,PERU AYACUCHO JR.RAZUHUILLCA NO 183,"Rasuwillka, 05120, Peru",-12.8694667,-74.156027,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE RIO GRANDE - CONDESUYOS,PE-RUC  20202276301,"PERU AREQUIPA PLAZA DE ARMAS  S/N, IQUIPI","JF27+F69, Arequipa 04001, Peru",-16.398829,-71.5368979,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE HUARMACA,PE-RUC  20172619241,PERU PIURA JR. GRAU S/N - HUARMACA,"Huarmaca, 20470, Peru",-5.6780132,-79.60528839999999,APPROXIMATE
GOBIERNO REGIONAL DE PIURA - PROYECTO ESPECIAL CHIRA PIURA,PE-RUC  20154477536,PERU PIURA KM. 3.5 CARRETERA PANAMERICANA PIURA-SULLANA,"Carr. Panamericana Nte., Sullana, Peru",-4.9138522,-80.6971744,GEOMETRIC_CENTER
PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PE-RUC  20548776920,PERU LIMA AV. BENAVIDES NRO. 395 (PISO 12) LIMA - LIMA - MIRAFLORES,"PISO 12, Av. Alfredo Benavides 395, Miraflores 15074, Peru",-12.1243008,-77.02968179999999,ROOFTOP
MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,PE-RUC  20160927896,PERU HUANUCO JR SANTA CRUZ SN CHURUBAMBA,"Churubamba, Peru",-9.8352221,-76.0963874,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE HUACACHI,PE-RUC  20212177351,PERU ANCASH HUAYNA CAPAC S/N,"Ancash, Peru",-9.3250497,-77.5619419,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE MACATE,PE-RUC  20199871677,PERU ANCASH JR.LA REYNA SN PLAZA DE ARMAS MACATE,"Macate District, 02820, Peru",-8.7778814,-78.0651931,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE PICOTA,PE-RUC  20154546953,PERU SAN MARTIN JR. MIGUEL GRAU Nº 396,"Calle Almte. Miguel Grau 396, Las Lomas 20211, Peru",-4.6578799,-80.242711,RANGE_INTERPOLATED
GOBIERNO REGIONAL DEL CUSCO - RED DE SERVICIOS DE SALUD CUSCO SUR,PE-RUC  20450736539,PERU CUSCO AV. MANCO CAPAC S/N SAN JERONIMO - CUSCO,"Av. Manco Capac, Cusco 08002, Peru",-13.5239592,-71.9688553,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE EL TALLAN,PE-RUC  20161499936,PERU PIURA SAN LUIS S/N,"San Luis 20740, Peru",-4.8771428,-81.1165046,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE SIMBAL,PE-RUC  20195198994,PERU LA LIBERTAD CALLE LOS MANGUITOS NO 204 2DO PISO,Peru,-9.189967,-75.015152,APPROXIMATE
MUNICIPALIDAD DISTRITAL DE LA VILLA DE CAYMA,PE-RUC  20121103754,PERU AREQUIPA PLAZA PRINCIPAL Nº 408,"Pl. Principal 408, Arequipa 04012, Peru",-16.4702026,-71.4844291,RANGE_INTERPOLATED
MUNICIPALIDAD DISTRITAL DE TROMPETEROS,PE-RUC  20197978725,PERU LORETO CALLE ALAN GARCIA PEREZ S/N,"Loreto, Peru",-4.232472899999999,-74.21793260000001,APPROXIMATE
MUNICIPALIDAD PROVINCIAL DE PIURA,PE-RUC  20154477374,PERU PIURA CALLE ESQ AYACUCHO TACNA 377 PIURA PIURA PIURA,"Ayacucho 377, Piura 20001, Peru",-5.197500400000001,-80.6268953,ROOFTOP
GOBIERNO REGIONAL DE AREQUIPA Sede Central,PE-RUC  20498390570,PERU AREQUIPA SAN FRANCISCO 308,"Cl. San Francisco 308, Arequipa 04001, Peru",-16.3956375,-71.5347922,ROOFTOP
MUNICIPALIDAD DISTRITAL DE IMPERIAL,PE-RUC  20162290089,PERU LIMA JIRON 28 DE JULIO NO 335,"Jr. Luna Pizarro 335, Lima 15033, Peru",-12.0620778,-77.0278402,ROOFTOP
MUNICIPALIDAD DISTRITAL DE AGUA BLANCA,PE-RUC  20191635630,PERU SAN MARTIN JR. PROGRESO Nº521,"Jr. Progreso, Tarapoto 22201, Peru",-6.4891851,-76.3758612,GEOMETRIC_CENTER
MUNICIPALIDAD DISTRITAL DE GUADALUPITO,PE-RUC  20275441857,PERU LA LIBERTAD CALLE TUPAC AMARU S/N,"Calle Túpac Amaru s/n, Pucalá 14631, Peru",-6.7806035,-79.6115026,ROOFTOP
